start_time,end_time,words
200,220,walked up it would rotate the other way walked up it would rotate the other way remake instant Ramen okay it 's finished wait what are you doing why did you drain it why are you cleaning it are n't you going to eat it are we reversing the entire process with a fine tooth comb rearrange all the noodles and the
220,240,dried toppings oh wow put in the oven to dehydrate it put all of the toppings in a little contain oh wait oh wait bro bro was
240,260,really dedicated to reversing the ramen he prints out the ramen package oh we 're doing this legit just like brand new you could have just used another Ramen package no not good enough we started at 100 and now we 're at one even the little seasoning packet I 'm shook he like reduced the sauce he did a
260,280,little reduction into a concentration and then put it all back where it belongs you seal it off with a hair straightener and it 's like brand new congratulations you can get one whole dollar for that now I ca n't believe bro just DIY some packaged Ramen you can restore to factory settings revert to its
280,300,original form the dehydrated Ramen Circle and the packets I can not believe this now sell it to somebody see if they notice a difference I wonder if somebody would cook this again and they 'd be like something missing 50 % of the flavor is gone almost tastes like it 's been cooked before one star how do you like your fries with ketchup on the side or ketchup drizzled on top either way
300,320,okay wrong answer this is how this guy does fries ketchup then fries then ketchup then fries then more ketchup and another layer are you the guy who ordered extra fries with your ketchup here let me just top you off a little bit fantastic oh man the fury completely missed the fries it 's the best part completely normal treatment of your average ketchup lover backing
320,340,an 18 - wheeler like a pro there is no way that truck can back up into that corner like you 're already too far ahead like how do you even do this the parking lot is full you hit the other truck it 's so close bro you like you 're already messed up bro there 's like three spots next to it like empty spots no you 're going to hit it you 're going to hit the car oh stop doing that stop going in and out you ai
340,360,n't a burger oh wow okay that was actually very impressive you know maybe that 's the tech the In - N - Out until you get it right oh he 's so long and awkward it 's just the way I like my men I hate these AI videos you 're watching a plate of mushrooms and then what is that Suddenly It 's a bird when did it
360,380,it turned into a bird or a penguin are those Penguins bro why are they on a plate my mushrooms they got up and walked away like it honestly feels like a fever dream like bro what just happened that mushroom looked at me funny and then suddenly they evolved into penguins and then walked away like who 's making these AI videos either way I do
380,400,n't like it that guy got left behind he just wanted to be a mushroom he did n't choose the penguin life I do n't like it they be messing with my head I 'm telling you a few years from now like you 're you 're not going to be able to tell the difference between real and AI bro I can s this video to my mom and then she 'd be like Is that real college practices are no joke why oh why is it
400,420,moving like that how do you move your calf muscle like that like by itself there 's something living inside there that 's about to give you a cramp if the nerve becomes injured or becomes irritated it causes the calf muscle to involuntarily twitch that 's why he said College practices are no joke they got his calf working overtime that thing has been awoken this a mind
420,440,of its own it 's going to be involuntarily twitching from now on because you 've worked him so hard wait is bro standing on his door okay no standing on the floor but wait a second he put his feet up and then his arms wait how bro just casually defies gravity gravity just does n't exist in this room like how can you stand on one wall
440,460,yes no problem and then stand on the door like it 's no problem well I 'm so confused is this like a optical illusion maybe you got some sticky feet I actually have no idea how we did this okay I already know this is going to be one of them AI videos it 's going to be grapes and they 're going to transformed into something I 'm not ready for what okay let 's see it grapes are
460,480,those kittens oh dogs yes some nonchalant grapes that turn into some very chalant dogs I do n't like it they did n't even make their final transformation I love grapes I 'm not going to let this video ruin grapes for me these grapes are not the best we 're going to tiar rank grapes real quick assuming they are all crunchy green grapes a these purple
480,500,grapes a these grapes B the dark purple ones also known as Moon balls C I do n't think I 've ever had these crunchy before cotton candy grapes B long purple grapes D no they 're going to ruin blackberries for me too bro I was literally just eating blackberries and now
500,520,you 're going to ruin blackberries for me too and those look like the biggest most suculent blackberries I 've ever seen I know this is going to be like AI generated it 's going to transform or something I saw it move I seen it it 's turning into a bird ew it was n't even blackberries they were literally Birds I hate it can we stop that 's enough food to animal AI there are two bike wheels
520,540,spinning towards the ball the ball is going to get thrown inside and it just launches it up into the sky I was not expecting that to happen now clearly I do n't know my physics I thought it would just be like trapped inside that ball got yeated further than Ronaldo they took a stick put it on the waterfall and then it just like illuminated the rest of the waterfall bro
540,560,just controlled the flow of water is it physics or are you a water bender okay that seemed very unlikely that all of these colored but wait wait wait wait wait how does it even happen they have to be sorted by weight but like they 're all trapped inside there and then when you unleash them all the balls go into their respective color category how 's that physics how does that even happen why are there so
560,580,much less red balls than blue balls man I would love to have this as a kid I would try to shake it up and try to get them to mix I 'll show you physics you know I 've seen some crazy makeup but she got her hand inside her face how 'd you do this wait where are her fingers the entire hand was a prosthetic oh the fingers are still in there wait a second there 's another look this time the fingers
580,600,are ripping off her skin okay this is the coolest makeup I 've ever seen okay pull it out oh wo okay it gets crazier cuz what the heck is this where is anything on her face where is her nose where are her eyes it 's a clean canvas okay play it I got to see where her ey oh wa that does n't explain anything else where 's her nose where
600,620,'s your mouth I sacrific my eyeballs and nose for a very large mouth what are you for Halloween certified yapper okay that 's way too cool that is these are so sick I love optical illusion makeup there another optical illusion on paper but it looks like it 's a ramp like the battery is going to slide down righte it
620,640,looks like it 's going to go down a slide but it does n't and it 's making my brain hurt I do n't know how much more of this I could take but anyways that 's all for today I hope you guys enjoyed this video If you did make sure to hit that like button in the face and subscribe Jo the wolf pack I love you guys so much thanks for watching bye
