start_time,end_time,text
781.399,783.79,either no one's it's really rustic and
783.8,786.99,colorful in here cool
787.0,788.949,Manda this is actually the largest
788.959,791.71,Monastery in all of mova considering
791.72,793.23,that internationally we are considered
793.24,794.949,to be in mdova right now it's so cool
794.959,796.75,and reassuring to just know that life is
796.76,799.269,normal here and beautiful and we see
799.279,802.03,things like this it's really amazing so
802.04,803.67,this is very interesting here in trans
803.68,805.509,anista because this is the largest
805.519,807.43,hammer and sickle left in the entire
807.44,809.71,region this is the entry to the old the
809.72,812.509,Soviet Factory region there was lots of
812.519,814.389,factories that shipped Goods back to
814.399,816.15,Moscow and it's a what does the symbol
816.16,818.189,mean the symbol of the Workers Party
818.199,822.269,communism right hold on is making
822.279,824.069,friends what's your name what's your
824.079,825.15,name my name
825.16,829.31,is and Dasha Dasha oh how's life life is
829.32,834.23,good yes how's Thea very nice are you
834.24,837.389,finished okay bye-bye
837.399,841.189,Paka you try in class let's try it class
841.199,845.31,means drink yeah it's a zero alcohol
848.759,852.31,okay M yeah it's like you can say it's
852.32,854.55,tea before it becomes tea it's like
854.56,857.269,fermented tea it tastes like beer but
857.279,861.23,not beer yeah like a MTI be MTI fake
861.24,863.189,beer there's like a lot of young people
863.199,865.23,here I imagine that they would all want
865.24,868.03,to leave it depends if they have an
868.04,870.47,income source from outside of here they
870.48,872.31,live very well it's a paradise land here
872.32,874.23,it's a paradise land it's so cheap if
874.24,876.949,you can find a way to make money yeah
876.959,878.829,I'm digging it so far it's just like a
878.839,881.03,normal place it's so peaceful that's one
881.04,882.47,of the first things people say is how
882.48,884.189,peaceful it is I think from watching the
884.199,886.11,Western news too much they expect some
886.12,887.99,kind of marching in the street with
888.0,890.23,people with the Stalin tattooed on their
890.24,891.949,forehead or something and it's totally
891.959,894.23,normal calm peaceful yeah it's totally
894.24,896.189,peaceful which is cool how are you nice
896.199,900.23,to meet you I I like your hair class
900.24,901.99,he's like yeah I know I'm cool I'm
902.0,903.11,definitely feeling there's like this
903.12,904.949,hipster Vibe going on with these kids
904.959,907.47,with the teenagers the teenagers we saw
907.48,909.71,girl with pink hair like chains baggy
909.72,912.31,pants it's a growing movement but
912.32,913.829,they're not exactly the same because
913.839,917.79,they're there's no drug culture here so
917.8,919.59,it's just the look here right yeah
919.6,921.71,Selena goz on the background de is
921.72,923.55,pointing out all the americanisms here
923.56,925.87,it was a Steve Jobs poster got Selena
925.88,929.11,Gomez that's about it not much more
929.12,931.629,American things going on giant heads of
931.639,934.189,Lenin are everywhere here and this one's
934.199,937.23,massive there a big head it's huge it's
937.24,938.55,one of the biggest ones in the whole
938.56,940.15,region after the fall of the Soviet
940.16,942.87,Union a lot of the places tore down all
942.88,944.47,the linen heads but all of ours are
944.48,946.389,intact it's just the infrastructure is
946.399,948.59,just like in the Soviet Union but that
948.6,951.15,begs the question who runs transnistria
951.16,952.71,hey guys I just quickly popped into my
952.72,954.71,hotel to tell you about the sponsor of
954.72,956.829,this video headspace if you've never
956.839,958.389,heard of the app it's been my favorite
958.399,960.389,way to medit date for The Last 5 Years
960.399,962.23,and I was so happy when they reached out
962.24,963.79,because it's a great product that I
963.8,965.87,actually use you guys probably know that
965.88,967.59,I'm on the road most days of the year
967.6,969.47,and due to my intense travels I've
969.48,971.99,developed a lot of stress and anxiety
972.0,974.47,holy and that's why I started using
974.48,976.829,headp space every morning for 5 to 7
976.839,978.79,minutes I open up the app and meditate
978.8,980.829,to clear my mind I find the refresh
980.839,982.509,meditations to be the most helpful
982.519,984.11,because it allows me to start each day
984.12,985.79,with unclouded thoughts and a calm
985.8,987.509,mindset and trust me when I tell you
987.519,989.509,that it's wildly impacted full
989.519,991.269,especially when I'm on a crazy travel
991.279,992.829,schedule like I've been on the last 2
992.839,995.069,months across 12
995.079,997.509,countries every morning in my hotel room
997.519,999.23,I start the day fresh and therefore I
999.24,1001.069,can make better videos and be more
1001.079,1003.309,productive just 10 days of headspace is
1003.319,1006.43,proven to decrease stress and increase
1006.44,1008.79,happiness that was so cool man and by
1008.8,1010.59,scanning this QR code or clicking the
1010.6,1012.35,link in the description down below you
1012.36,1014.43,can try it out completely for free for
1014.44,1016.43,60 days conquered it check it out and
1016.44,1018.189,see how headspace might be helpful for
1018.199,1020.59,you all right now let's hit the streets
1020.6,1022.509,of transnistria we have our own
1022.519,1025.15,Parliament and we have our own President
1025.16,1026.669,we have our own police force we have our
1026.679,1029.47,own Army we have our own border guards
1029.48,1032.59,but we are Monopoly State there's a mega
1032.6,1034.429,Corporation Called Sheriff that anything
1034.439,1035.949,large they own it you know they're
1035.959,1037.789,benevolent they're not hurting anyone
1037.799,1039.27,they bring a lot of goods and services
1039.28,1040.99,here they're the largest employer of the
1041.0,1043.15,place there's one man that owns Sheriff
1043.16,1044.87,well it's more like a conglomerate but
1044.88,1046.87,um but there's a guy and no one knows
1046.88,1048.59,where he is he owns his own Island
1048.6,1050.43,somewh are there protests are there
1050.44,1052.029,people like we don't we don't like this
1052.039,1054.27,no they don't care um they have their
1054.28,1056.549,opinions but they're not strict about
1056.559,1057.789,this they don't they're not going to
1057.799,1059.39,feel insulted if you have a different
1059.4,1060.669,opinion and they're pretty much
1060.679,1062.549,apathetic unlike Americans yeah here
1062.559,1064.23,they're very apathetic about politics
1064.24,1066.07,because they realize they're the ones
1066.08,1067.669,that are in control of their lives not
1067.679,1069.63,government transnistria is so confusing
1069.64,1071.029,that I'm still trying to dig deeper
1071.039,1073.11,about what Tim just told me what exactly
1073.12,1075.35,is Sheriff well in simple terms it's the
1075.36,1077.19,biggest company in transnistria started
1077.2,1080.39,in 1993 by two cops and it runs almost
1080.4,1082.59,everything supermarkets gas stations a
1082.6,1084.789,mobile network TV channels and even a
1084.799,1086.789,soccer team it's basically a monopoly
1086.799,1088.43,that has deep ties to the government
1088.44,1090.669,making it hugely influential for many
1090.679,1092.19,sheriff is the ultimate symbol of
1092.2,1094.19,corruption and control shaping nearly
1094.2,1096.51,every part of life in transnistria see
1096.52,1099.31,the supermarket here is called Sheriff a
1101.039,1105.27,Sheriff yeah oh my godom
1105.28,1107.95,said we're in the sheriff grocery store
1107.96,1109.19,and the way that they all dressed with
1109.2,1110.63,like the local outfit that looks like
1110.64,1113.63,Super Mario Brothers just got this ice
1113.64,1116.63,cold bottle of vodka for
1116.64,1120.029,.30 cheapest vodka in the world it's
1120.039,1126.789,freezing cold ice
1129.159,1133.63,woo yeah that's strong that is
1133.64,1141.149,strong it's Vodka it's not water
1141.159,1143.07,we are now rolling up to a barge which
1143.08,1145.029,is basically a large you guess you don't
1145.039,1146.59,really call it a boat it's a giant piece
1146.6,1148.63,of Steel with pontoons underneath and
1148.64,1150.149,and that's how we're getting across yeah
1150.159,1152.23,this dates back to World War II because
1152.24,1153.47,in the old days they would have built
1153.48,1155.47,pontoon bridges here and tanks would
1155.48,1157.35,have crossed it and actually on our
1157.36,1159.909,River the nter there are old t34 still
1159.919,1161.83,on the bottom of the river so most of
1161.84,1164.35,the border is the river but in this case
1164.36,1166.75,it's not and so we can cross here
1166.76,1168.549,without passports these are the guys who
1168.559,1170.95,r run the barge so when they're not busy
1173.84,1176.27,fish actually I do more fish sometimes
1176.28,1177.789,we get on here and they're smashed on
1181.96,1184.99,yeah ah this is cool because this uh old
1185.0,1187.87,tree limb is the steering and breaking
1187.88,1190.43,mechanism for the barge they carved it
1190.44,1192.87,themselves that's so cool yeah the
1192.88,1194.549,movement's caused by the inertia of the
1194.559,1196.59,river that's steering but he's steering
1196.6,1199.07,and breaking with us yeah this gu this
1199.08,1201.33,guy's a legend man
1205.44,1208.669,yeah we are now into UL we've barged our
1210.0,1213.95,in p p across the barge I'm left
1213.96,1215.75,thinking in a place like transnistria
1215.76,1218.07,it's easy to focus on war Soviet history
1218.08,1219.71,and guys with big guns but there's
1219.72,1221.47,another side to this story one that
1221.48,1223.549,often goes unnoticed the vital role of
1223.559,1225.789,the Babushka in Russian Babushka means
1225.799,1227.669,grandmother but it can refer to any old
1227.679,1229.43,lady who is charming and hospitable I
1229.44,1230.99,can't wait to bring Diana and her mom to
1231.0,1232.43,meet some of these ladies and see how
1232.44,1238.63,they keep their old traditions
1238.64,1243.43,alive how are
1243.44,1247.75,you thank you for having us
1247.76,1250.71,here is she making
1250.72,1258.789,wine this is amazing
1258.799,1260.47,this is the toilet situation here in the
1260.48,1262.029,village here we
1262.039,1264.43,go wow it's actually better than I
1264.44,1265.87,thought it was going to be what do you
1265.88,1267.83,think about transnistria it's abundant
1267.84,1270.87,inal crops how about the people nice I
1270.88,1271.71,just want to take a minute and
1271.72,1274.19,appreciate how beautiful this Village is
1274.2,1276.029,we're surrounded by grape trees plum
1276.039,1279.51,trees apple trees corn they're so rich
1279.52,1281.87,in natural resources and food all right
1281.88,1282.87,we're going to go hang out with the
1282.88,1284.75,babushkas or the grandmothers as they
1284.76,1288.53,say in Russian and get their stories
1289.96,1293.669,walnuts yeah
1293.679,1297.269,yeah Tak walnuts okay I'll take a walnut
1297.279,1299.63,while I ask you some questions how do
1299.64,1302.149,you open
1302.159,1305.549,it strength
1305.559,1309.35,time thank you BBA what was it like
1309.36,1310.83,growing up here when you were younger
1310.84,1312.59,were there any struggles to living here
1312.6,1316.31,in Soviet times real communis we live it
1316.32,1318.75,in the communes but we didn't see like
1318.76,1321.95,communism yeah the prices was very low
1321.96,1326.31,like sausage cost two rubles and 20 CET
1326.32,1328.47,yeah like free free sausages for
1328.48,1331.31,everyone it was B time have you ever
1333.76,1337.35,outside she been all in Moscow and Minsk
1337.36,1341.75,for all her life fruits for just for
1341.76,1343.23,selling she never sorry she never
1343.24,1346.11,traveled there never so she's never left
1346.12,1348.669,transnistria never what do you wish that
1348.679,1350.19,you have in your life that you don't
1350.2,1352.99,have right
1353.0,1356.47,now I want just health and the god to
1356.48,1359.39,give me more some sometimes to leave and
1359.4,1362.07,to help kids there's a lot of Wars
1362.08,1365.029,happening really close to transnistria
1365.039,1366.63,is it something you think about does it
1366.64,1370.07,affect your life at
1370.08,1373.23,all well she talking about like if some
1373.24,1376.11,you know trainings and he can hear this
1376.12,1378.11,and of course she worrying about this
1379.08,1382.31,what do you think about the
1382.32,1387.71,us only bad only bad okay what's the key
1387.72,1390.149,to living a long happy healthy life cuz
1390.159,1394.549,you seem to be all of those
1394.559,1397.909,things all the kids like they coming at
1397.919,1400.95,me visit me and we working together and
1400.96,1403.39,I happy what do you think about Trump
1403.4,1408.71,and Putin
1408.72,1411.95,he's a leader and he's a strong leader
1411.96,1415.669,and he help people and protect them
1415.679,1417.909,about Trump well she can say nothing
1417.919,1420.35,about because she said like he's in the
1420.36,1424.909,United States and he doing business I
1424.919,1428.149,mean you're very beautiful and
1428.159,1431.47,hardworking and courageous so thank
1431.48,1434.31,you now I will do makeup also I like
1434.32,1438.669,your teeth they're beautiful
1438.679,1442.43,she wants both of them to sit on her
1442.44,1444.43,legs she won't let us leave without
1444.44,1448.75,giving us more things she's so
1448.76,1451.83,friendly she's so so so kind this is the
1451.84,1453.07,kind of place that you could stay for
1453.08,1455.549,like days and days and days and she's
1455.559,1457.669,just going to take care of you she wants
1457.679,1460.549,to give a gift another one you'll get
1460.559,1462.35,tons of gifts here in The Villages this
1462.36,1464.789,is like the hospitality of the region
1464.799,1465.75,yeah and this is something that's
1465.76,1467.75,overlooked by everyone whatever they
1467.76,1469.87,grow themselves in the village you are
1469.88,1473.789,welcome to it how is it nice yeah so
1478.0,1480.47,juicy there are seeds in it us spoiled
1480.48,1482.43,Americans growing up never had seeds in
1482.44,1485.11,grapes we can't eat all those look at
1486.0,1487.95,that thank
1487.96,1491.87,you thank you before we came here my
1491.88,1494.47,mom's first impression I mean
1494.48,1496.789,thoughts they're aggressive and they're
1498.559,1503.59,but it's Japan change to reality oh yeah
1503.6,1506.07,so she said that the reality it's the
1506.08,1507.95,opposite of what she thought remember
1507.96,1509.269,when we at the airport you don't know
1509.279,1511.029,where we're going she said
1514.08,1516.43,yeah all right Tim there's not too many
1516.44,1518.549,Americans walking this land you've been
1518.559,1520.909,here for 17 years give me the spark
1520.919,1523.389,notes how did you end up in transnistria
1523.399,1525.59,after a few years of living in Poland I
1525.6,1527.789,found out that Maldova had dropped their
1527.799,1530.389,old Soviet Visa standards and I came
1530.399,1532.63,here by myself so I started working with
1532.64,1534.389,tourists and of course all local people
1534.399,1536.269,said no tourist will come here that's
1536.279,1537.95,silly they don't want to see the Soviet
1537.96,1540.23,stuff and I told them that's exactly why
1540.24,1541.71,they will come to be honest this is the
1541.72,1544.269,most fascinating slice of all of Europe
1544.279,1545.83,you literally feel like as close as you
1545.84,1547.789,can get to the actual Soviet Union we
1547.799,1550.07,are in the Town Center here of teraso
1550.08,1552.31,the biggest city in transnistria the
1552.32,1553.95,capital city and home of half the
1553.96,1556.389,"population about 150,000 people live"
1556.399,1558.95,here over here is a trans flag with a
1558.96,1560.59,Russian flag Russian flag's a little bit
1560.6,1562.149,higher and the rest are the regional
1562.159,1564.269,flags of transnistria the provinces and
1564.279,1565.95,over here are the only three
1565.96,1568.35,unrecognized countries that recognize
1568.36,1569.95,this unrecognized country that was a
1569.96,1572.63,confusing sentence you have stia and
1572.64,1575.11,abazia there used to be nag noach but
1575.12,1577.95,sadly that one doesn't exist anymore 34
1577.96,1580.51,how many years of existence transnistria
1580.52,1583.07,has been in I'm 33 so basically my whole
1583.08,1584.95,life they found this tank in the river
1584.96,1586.47,recently since there are not many rules
1586.48,1590.029,in transnistria I think we should CL it
1590.039,1593.87,yeah oh man this is so awesome what's
1593.88,1595.51,better than walking around traso
1595.52,1598.029,standing on a tank overlooking teras
1598.039,1599.789,it's the first time I've been in a tank
1599.799,1602.23,what do you think it's so cool how do
1602.24,1604.47,you feel about transn out oh my God it's
1604.48,1606.95,it's amazing so different not many
1606.96,1609.549,tourist right no everywhere you go in
1609.559,1611.63,transnistria you see cars like this it
1611.64,1613.029,looks like they can be taken out of here
1613.039,1615.149,and placed straight into a museum and
1615.159,1617.909,how much would this cost a month average
1617.919,1619.71,like $150 a
1619.72,1622.149,month I mean if you rent but like I said
1622.159,1624.149,most people don't rent only if they're a
1624.159,1625.99,student from outside of tesel most
1626.0,1627.75,people their family owns property
1627.76,1629.909,outright not the bank so all these
1629.919,1632.35,people around us they have cheap housing
1632.36,1633.95,what do the Bills look like how much you
1633.96,1636.35,pay every month literally like a regular
1636.36,1637.59,apartment your bills are going to be
1637.6,1640.31,like $30 a month and that includes uh
1640.32,1643.43,internet phone gas and electric and
1643.44,1646.549,water so $30 month a dollar a day for
1646.559,1648.43,all those things you found a dog can I
1648.44,1651.23,take a picture what's your name is Linda
1651.24,1652.549,Linda what's
1652.559,1661.149,up I I'll step back don't take a stick
1661.159,1664.909,showa he's telling her to set okay oh my
1664.919,1668.83,God okay I oh
1668.84,1673.35,wow wow very disciplined that dog freaks
1673.36,1675.63,me out of those teeth man
1675.64,1679.269,yeah wow okay thank you
1679.279,1683.19,she five years I so so nice to meet you
1683.2,1685.789,nice to meet you byebye bye bye very
1685.799,1687.63,nice people it's actually quite nice
1687.64,1689.389,this time of the year because the trees
1689.399,1691.83,are changing colors fall Autumn has
1691.84,1694.789,begun in the Parks when I was at home
