start_time,end_time,words
395,400,whoever this is man you the goat bro the bad guy hacking I 've been doing I 'm also giving money back to the
400,405,poor hecker 's doing again y one more thing just say use code
405,410,laser use C laser it actually was n't charity it was advertisement get C you got
410,415,advertised too these videos take a while to film takes a while to add the cheats to the game now I 'm
415,420,in America thank you Preston for letting me use your setup yeehaw I have a green
420,425,screen I can do effects like that now fortnite has added Four Guys creative Maps now I can be a
425,430,four guys hacker they 've recreated the hexagon map this is the classic Fall
430,435,Guys map all right well now I can just fly look at all these guys scramble around
435,440,idiots all right I have the ability to just Shockwave players and I
440,445,just launch them off the edge I just send one and now
445,450,we 're invisible okay where 's the final guy I ca n't see they 're all invisible good thing I can just
450,455,eliminate the entire floor and everyone 's dead and I 'm a winner and I
455,460,'m awesome be quiet peasant he just called someone a peasant that 's funny let 's piss him off you 're a
460,465,peasant oh dude some dude 's hacking dude I appreciate your hacking to be honest this this is actually fun
465,470,to me this is giving me content on my YouTube channel I 'm going on his YouTube channel I 'm going to be
470,475,famous cheatah 3 41598 is going to the big time bro what you him out CH him
475,480,out he 's trying real hard
480,485,here no no a this is fun all right I 'm
485,490,done we 're playing body cam this is an insanely unique map they 've
490,495,turned fortnite into a firstperson war shooter let 's go undercover all right we 've
495,500,spawned in how is this fortnite bro come on get yes I got a
500,505,kill we 've just sent fortnite kids to war this does not feel like fortnite I feel like I should be
505,510,fighting in like Nazi Germany or something back in World War II so basically it 's a gun game you get
510,515,kills and every time you get a kill you get a new gun it 's the first person at 20 kills I got to test the game without cheats first
515,520,all right got to see if I 'm any good at it yes destroying them they come back do
520,525,n't even need cheats in this game I have
525,530,Aimbot built into my genetics
530,535,dead okay I actually did n't plan to win I just wanted to show you guys how the game works but I have actually
535,540,popped off and now all I got to do is cut someone with a sword and and you win
540,545,I I I just won I forgot how sick I am now you 've seen how the game works we 've just got to go enable our
545,550,cheats okay we 're going to level this up a little bit all right just put my code in and now of course I have a cheat
550,555,menu first let 's make Invincible oh you ca n't kill me buddy
555,560,damn this must be intimidating from the
560,565,entire Lobby has already just tried to kill me obviously being Invincible very basic stuff
565,570,but what if I can also fly bro is flabbergasted they 're both absolutely they
570,575,might not have voice chat but I can tell their brains have melted oh this guy 's already at 10 kills I 'm starting to lose oh I
575,580,might have to start actually playing the game all right well let 's add Aimbot and wall hacks now
580,585,everyone has a rectangle around them my gun automatically aims on them I 'm not even moving my
585,590,mouse and you can see it follow this is actually the most I 've felt like a hacker in this entire
590,595,video bro I can just hold down the mouse and people start dying bro
595,600,this is actual cursed I know I make the joke all the time this is the most like
600,605,JVS I 've ever felt bro still trying to shoot me that 's ambitious that
605,610,guy never gives up he gets knocked down he gets back up again he 's a beast this guy 's
610,615,just oh that guy just left the game bro oh they all just left the game I was about to
615,620,win that 's some now we just have to go make sure we find voice chat yo this kid is
620,625,cheating yes I am oh hell no I 'm I 'm gone yo does me can I
625,630,die I 'm emoting on him he just keeps seeing me running away you ca
630,635,n't run I do n't want to get banned I do n't want to
635,640,get banned BR sounds like a you know like a pig when you pull its
640,645,tail oh he killed him he killed my tail oh he killed him he killed my friend someone made Fort Meagle you
645,650,talk to strangers it 's based on Omegle which is a place that has nothing good happens on Omegle
650,655,this one should be good because it basically forces people to use voice chat so we are thrown into a
655,660,lobby with a random player hello damn boy deep ass voice all right let 's see if we can do some
660,665,stuff to my teammate here this is my admin panel who the put this on me I ca n't
665,670,even skip either I 've made it so he ca n't skip me he 's literally trapped in this lobby with me I have a button to
670,675,throw him in prison oh are you a Dev you got to be left right left
675,680,right I like this game cuz it forces people to have
680,685,voice chat I 've joined someone 's Lobby they 're just singing a song I 'm just going to give them funny
685,690,hats what the FP ah what happened to
690,695,my head oh damn this is so much better than omegal normally that 's just like
695,700,people showing you their private parts his name 's cheater 3415 98 you
700,705,like your house I ca n't skip you ca n't skip
705,710,me I 'm going to put him in prison
710,715,St I reported you reporting I
715,720,'m reporting I 'm reporting I 've been getting reported a lot but I still have n't been banned again oh you
720,725,'re a cheater I 'm going to report you let 's give him a funny hat dude I I love the Emoji
725,730,hat it 's my favorite cheater I 've had in this entire video no take get off please come on
730,735,please I 'm going to put him in prison as well a this so this this brings back memories
735,740,man of course I 'm in the cage wait what wait what all right there is one final
740,745,chapter to this video we have done many diabolical things but this is definitely the
745,750,most evil I 'm back on the main account because we 're no longer undercover I have to use my real account they have to
750,755,know it 's me and there is something called the laser map oh boy all right this might not look like much but
755,760,this is very evil I 'm going to have my good friend Alex Ace joined the server Alex Ace has joined the game
760,765,and I have killed Alex Ace this is what happens to anyone else who joins this game he is trapped in an
765,770,infinite death Loop and the most evil part hey Alex just try and leave the game for me I 'm try
770,775,I ca n't open up my I ca n't leave because they 're dying so
775,780,fast they literally can not leave the game see this map was originally built to help me break my kill
780,785,record you see we already have 700 kills but we found out that it actually breaks the fortnite servers
785,790,so we 're repurposing this to torture the fortnite community the first step of the evil master plan I 'm
790,795,going to send this map code to my friends with no context and just let them join laser map
795,800,all right that was cool I did n't know you making Maps do n't wor right this is this is a brilliant project that I 've brought to life well I know
800,805,you and I know that you only make incredible projects okay
805,810,so you 've killed me a couple times now what 's the experience here yeah no this is pretty
810,815,much it this is it yeah no this is it I do n't know if the play time will be great
815,820,um the user experience is quite interesting the thing about the play time I just try and leave
820,825,the game for me oh my God bro the
825,830,play time 's going to be great Lin cuz you can not leave you ca n't leave
830,835,you the algorith mus I 've sent you a map code I just want your thoughts on my new
835,840,I just want your thoughts like you think this is a good game experience for the
840,845,fortnite community or what what the Jesus Christ yeah the thing is you ca n't you
845,850,ca n't leave Elliot what oh no you ca n't actually
850,855,Leave This Server your track f up forever I am now back in
855,860,Australia I have literally traveled the entire Globe to film this video that 's because it took a long time to
860,865,make this map public I am sending this code to the entire world and anyone who joins
865,870,will be trapped and non - stop die testing an epic new map I 'm working on I 'm Oceanic servers make
870,875,sure to turn on voice chat before joining I promise you will have lots of fun smiley face the
875,880,smiley face is to make them think I 'm not evil now anyone who joins is going to be trapped forever
880,885,oh here we go we got people joining and they 're dying just a bunch of Las
885,890,beam fans who trusted me joined the server and they 're just dying what is happening I
890,895,ca n't even leave the game it 's actually
895,900,making their voice chat lag so I can only do like three or four people per server otherwise it
900,905,explodes but right now everyone in the world who saw that tweet is stuck in their own
905,910,server thousands of people worldwide right now I just non - stop dying a few people have uh tweeted
910,915,at me bro it 's just a shot of him dying this guy just uploaded a video of him
915,920,dying uh as I was standing in front of him let me open my pause menu
920,925,please just a video of a mous constantly dying you love to see it tens of thousands of people saw that
925,930,tweet so I probably just got millions of kills in the last like 10 minutes like that is definitely a fortnite record all right
930,935,well this might be the most evil thing ever created in fortnite hope you
935,940,enjoyed
