start_time,end_time,text
198.76,202.589,hacker dude no way he's getting this
202.599,205.509,guess what you have Sizzle yeah I'm
205.519,209.63,leaving you
212.08,215.27,going up against JJ Dino 095 all right
215.28,216.589,we're picking some fortnite skins I got
216.599,219.509,p1000 again I swear I always get that
219.519,221.589,guy all right we got voice chat I'm just
221.599,222.91,going to use my hidden camera real quick
222.92,225.75,uh what's he got black knut so are you
225.76,232.55,going first Sor I I'm going first not my
232.56,234.309,friend tell
234.319,236.67,you out I think it's like his dad or
236.68,238.47,older brother is like get out bro get
238.48,240.229,out he's going to hack the house all
240.239,242.11,right we're guessing Icon Skins I've got
242.12,243.83,Slim Shady himself let's go to the
243.84,247.069,hidden camera LeBron James all right
247.079,249.069,let's tell him I know what you have you
249.079,251.429,have LeBron James what the mine is
251.439,253.789,LeBron James I can let you win if you
253.799,257.87,want do you want to win oh no there he
257.88,260.55,is clearly The Voice worked cuz no one
260.56,262.59,recognized it was laser beam the entire
262.6,264.03,time I love this game but it's too hard
264.04,265.629,to find people with voice chat I'm done
265.639,267.39,this game is called the hood it's like a
267.4,269.469,GTA role playing game kids roam the
269.479,270.99,street streets and gangs and stuff when
271.0,272.99,I was testing games I was playing this
273.0,274.629,and a bunch of kids like kidnapped me
274.639,276.11,and threw me in jail I actually got
276.12,277.71,bullied by children so I've got the
277.72,279.87,developer to give me admin and now I can
279.88,281.67,get revenge so far I have not been
281.68,283.67,attacked just roaming the streets got my
283.68,285.749,cheat menu and all my Powers right here
285.759,288.029,Invincible invisibility knock back
288.039,289.79,players you know just going to go say hi
289.8,291.39,to these
291.4,294.629,fellas Yoo I want Flying when he picka
294.639,297.43,me what's his name
297.44,299.189,mus I think they're going to start
299.199,301.469,realizing I'm a serious threat I can't
301.479,304.189,even kill him I can't even kill him look
304.199,306.79,I can't even oh he's ack only I can have
306.8,309.79,oh it's a you want to go for a piggy
311.039,316.23,ride yo what the I'm flying him what the
316.24,318.67,goodbye
318.68,321.87,yo oh he got killed so when I was
321.88,323.71,playing the kids kept throwing me in
323.72,325.23,prison but that's why one of these
325.24,327.309,Powers is jail all players let's see
328.36,331.469,happens you're stuck in jail yeah that's
331.479,333.59,the hacker that's the hacker yo there's
333.6,335.67,a hacker in our game yes I feel so good
335.68,337.43,about myself now I feel powerful I was
337.44,338.55,going to float in the sky and let them
338.56,339.79,all freak out there's a hacker in our
339.8,342.39,game he's flying around stand right
342.4,343.71,there right there where I'm shooting
343.72,345.51,stand there I want everyone to crouch up
345.52,348.749,and down I'm crouching up and down up
348.759,350.07,good job all right they've been good I'm
350.08,351.629,going to reveal my identity no more
351.639,353.35,hacker voice can everyone just say uh
353.36,357.029,use code laser
357.039,358.909,please they're the only people in this
358.919,360.55,entire video who will know the secret
360.56,361.83,all right new Lobby they don't know I'm
361.84,363.909,a cheater now I've made myself invisible
363.919,365.43,I'm going to do all the same things but
365.44,366.95,they'll never even know I'm here I'm
366.96,368.23,just going to stop picking him up and
368.24,369.55,make him float in the air they might
369.56,370.79,even think the person floating in the
370.8,372.51,air is the hacker how was he in the air
372.52,374.629,Supreme was just Supreme I made him
374.639,376.51,convinced that Supreme's the hacker dude
376.52,378.71,what the hell do you think I know how to
378.72,381.95,hack the fifth grade I'm just learning
386.0,388.029,multiplication bro's pleading for his
388.039,389.749,life I think so apparently I can just Dr
389.759,390.95,gold on the ground I just dropped a
390.96,392.79,whole bunch of money
392.8,395.35,here that hacker is the goat bro whoever
395.36,397.39,this is man you the goat bro the bad guy
397.4,398.99,hacking I've been doing I'm also giving
399.0,400.83,money back to the poor hecker's doing
400.84,404.749,again y one more thing just say use code
404.759,407.51,laser use C laser it actually wasn't
407.52,409.79,charity it was advertisement get C you
409.8,411.909,got advertised too these videos take a
411.919,413.55,while to film takes a while to add the
413.56,415.469,cheats to the game now I'm in America
415.479,416.99,thank you Preston for letting me use
417.0,420.39,your setup yeehaw I have a green screen
420.4,422.23,I can do effects like that now fortnite
422.24,424.629,has added Four Guys creative Maps now I
424.639,426.029,can be a four guys hacker they've
426.039,428.189,recreated the hexagon map this is the
428.199,432.43,classic Fall Guys map all right well now
432.44,433.95,I can just fly look at all these guys
433.96,436.23,scramble around idiots all right I have
436.24,438.749,the ability to just Shockwave
438.759,441.99,players and I just launch them off the
442.0,445.469,edge I just send one and now we're
445.479,446.95,invisible okay where's the final guy I
446.96,448.27,can't see they're all invisible good
448.28,451.469,thing I can just eliminate the entire
451.479,454.029,floor and everyone's dead and I'm a
454.039,456.749,winner and I'm awesome be quiet peasant
456.759,458.029,he just called someone a peasant that's
458.039,459.67,funny let's piss him off you're a
459.68,461.99,peasant oh dude some dude's hacking dude
462.0,463.83,I appreciate your hacking to be honest
463.84,465.469,this this is actually fun to me this is
465.479,467.149,giving me content on my YouTube channel
467.159,468.83,I'm going on his YouTube channel I'm
468.84,471.629,going to be famous cheatah 3 41598 is
471.639,473.71,going to the big time bro what you him
473.72,477.309,out CH him out he's trying real hard
477.319,482.869,here no no
482.879,485.79,a this is fun all right I'm done we're
485.8,488.51,playing body cam this is an insanely
488.52,490.869,unique map they've turned fortnite into
490.879,493.43,a firstperson war shooter let's go
493.44,495.469,undercover all right we've spawned in
495.479,497.71,how is this fortnite
497.72,500.55,bro come on get yes I got a kill we've
500.56,502.95,just sent fortnite kids to war this does
502.96,504.23,not feel like fortnite I feel like I
504.24,506.149,should be fighting in like Nazi Germany
506.159,507.79,or something back in World War II so
507.8,510.11,basically it's a gun game you get kills
510.12,511.43,and every time you get a kill you get a
511.44,513.149,new gun it's the first person at 20
513.159,514.43,kills I got to test the game without
514.44,515.909,cheats first all right got to see if I'm
515.919,519.149,any good at it yes destroying them they
519.159,521.389,come back don't even need cheats in this
521.399,529.269,game I have Aimbot built into my
529.279,531.43,genetics dead okay I actually didn't
531.44,532.99,plan to win I just wanted to show you
533.0,534.47,guys how the game works but I have
534.48,535.91,actually popped off and now all I got to
535.92,538.23,do is cut someone with a
538.24,541.03,sword and and you win I I I just won I
541.04,543.11,forgot how sick I am now you've seen how
543.12,544.389,the game works we've just got to go
544.399,545.949,enable our cheats okay we're going to
545.959,547.15,level this up a little bit all right
547.16,549.269,just put my code in and now of course I
549.279,550.75,have a cheat menu first let's make
552.76,554.829,Invincible oh you can't kill me buddy
554.839,558.11,damn this must be
558.12,560.87,intimidating from the entire Lobby has
560.88,562.67,already just tried to kill me obviously
562.68,565.03,being Invincible very basic stuff but
565.04,567.15,what if I can also fly bro is
567.16,569.59,flabbergasted they're both absolutely
569.6,571.23,they might not have voice chat but I can
571.24,572.949,tell their brains have melted oh this
572.959,574.35,guy's already at 10 kills I'm starting
574.36,575.79,to lose oh I might have to start
575.8,577.069,actually playing the game all right well
577.079,579.91,let's add Aimbot and wall hacks now
579.92,582.43,everyone has a rectangle around them my
582.44,584.15,gun automatically aims on them I'm not
584.16,586.03,even moving my mouse and you can see it
586.04,588.15,follow this is actually the most I've
588.16,590.15,felt like a hacker in this entire video
590.16,592.15,bro I can just hold down the mouse and
592.16,593.99,people start
594.0,597.19,dying bro this is actual cursed I know I
597.2,598.75,make the joke all the time this is the
598.76,601.269,most like JVS I've ever
601.279,604.03,felt bro still trying to shoot me that's
604.04,606.03,ambitious that guy never gives up he
606.04,607.829,gets knocked down he gets back up again
607.839,610.87,he's a beast this guy's just oh that guy
610.88,613.269,just left the game bro oh they all just
613.279,615.47,left the game I was about to win that's
615.48,617.19,some now we just have to go
617.2,619.35,make sure we find voice chat yo this kid
619.36,622.949,is cheating yes I am oh hell no I'm I'm
622.959,626.47,gone yo does me can I die I'm emoting on
626.48,629.509,him he just keeps seeing me running away
629.519,631.91,you can't run I don't want to get banned
631.92,635.389,I don't want to get
635.399,638.11,banned BR sounds like a you know like a
638.12,639.99,pig when you pull its
640.0,642.43,tail oh he killed him he killed my
642.44,645.03,friend someone made Fort Meagle you talk
645.04,647.15,to strangers it's based on Omegle which
647.16,649.47,is a place that has nothing good happens
649.48,651.069,on Omegle this one should be good
651.079,652.71,because it basically forces people to
652.72,654.75,use voice chat so we are thrown into a
654.76,657.55,lobby with a random player hello damn
657.56,659.35,boy deep ass voice all right let's see
659.36,660.71,if we can do some stuff to my teammate
660.72,662.79,here this is my admin panel who the
662.8,665.71,put this on me I can't even skip
665.72,667.069,either I've made it so he can't skip me
667.079,668.91,he's literally trapped in this lobby
668.92,670.389,with me I have a button to throw him in
670.399,673.47,prison oh are you a Dev you got to be
673.48,676.79,left right left right I like this game
676.8,680.03,cuz it forces people to have voice
680.04,682.069,chat I've joined someone's Lobby they're
682.079,683.47,just singing a song I'm just going to
683.48,687.11,give them funny hats what the FP ah what
687.12,691.31,happened to my head
691.32,692.67,oh damn this is so much better than
692.68,695.23,omegal normally that's just like people
695.24,697.15,showing you their private parts his
697.16,700.98,name's cheater 3415 98 you like your
702.36,705.47,house I can't skip you can't skip me I'm
705.48,708.269,going to put him in prison
712.36,715.03,St I reported you reporting I'm
715.04,716.11,reporting I'm reporting I've been
716.12,717.949,getting reported a lot but I still
717.959,720.15,haven't been banned again oh you're a
720.16,721.71,cheater I'm going to report you let's
721.72,724.509,give him a funny hat dude I I love the
724.519,726.509,Emoji hat it's my favorite cheater I've
726.519,729.15,had in this entire video no take get off
729.16,731.03,please come on please I'm going to put
731.04,733.91,him in prison as well a this so this
733.92,735.43,this brings back memories man of course
735.44,736.35,I'm in the
736.36,738.829,cage wait what wait what all right there
738.839,741.11,is one final chapter to this video we
741.12,743.47,have done many diabolical things but
743.48,745.87,this is definitely the most evil I'm
745.88,747.31,back on the main account because we're
747.32,748.91,no longer undercover I have to use my
748.92,750.509,real account they have to know it's me
750.519,752.069,and there is something called the laser
752.079,754.23,map oh boy all right this might not look
754.24,756.069,like much but this is very evil I'm
756.079,757.829,going to have my good friend Alex Ace
757.839,759.43,joined the server Alex Ace has joined
759.44,761.389,the game and I have killed Alex Ace this
761.399,763.43,is what happens to anyone else who joins
763.44,765.35,this game he is trapped in an infinite
765.36,767.23,death Loop and the most evil part hey
767.24,769.069,Alex just try and leave the game for me
769.079,773.43,I'm try I can't open up my I can't leave
773.44,775.389,because they're dying so fast they
775.399,777.509,literally cannot leave the game see this
777.519,779.189,map was originally built to help me
779.199,780.75,break my kill record you see we already
780.76,782.87,have 700 kills but we found out that it
782.88,785.069,actually breaks the fortnite servers so
785.079,787.35,we're repurposing this to torture the
787.36,789.069,fortnite community the first step of the
789.079,790.59,evil master plan I'm going to send this
790.6,792.71,map code to my friends with no context
792.72,795.03,and just let them join laser map all
795.04,795.949,right that was cool I didn't know you
795.959,797.509,making Maps don't wor right this is this
797.519,798.99,is a brilliant project that I've brought
799.0,800.949,to life well I know you and I know that
800.959,803.55,you only make incredible
803.56,806.99,projects okay so you've killed me a
807.0,808.629,couple times now what's the experience
808.639,810.509,here yeah no this is pretty much it this
810.519,813.069,is it yeah no this is it I don't know if
813.079,815.71,the play time will be great um the user
815.72,817.509,experience is quite interesting the
817.519,818.949,thing about the play time I just try and
818.959,822.75,leave the game for me oh my God
824.56,826.67,bro the play time's going to be great
826.68,829.87,Lin cuz you cannot leave you can't leave
829.88,832.829,you the algorith mus I've sent you a map
832.839,834.31,code I just want your thoughts on my new
835.839,838.03,I just want your thoughts like you
838.04,839.79,think this is a good game experience for
839.8,841.749,the fortnite community or what what the
841.759,844.629,Jesus Christ yeah the thing is you can't
844.639,848.189,you can't leave Elliot what oh no you
848.199,850.949,can't actually Leave This
850.959,854.389,Server your track f up forever I am now
854.399,855.99,back in Australia I have literally
856.0,857.79,traveled the entire Globe to film this
857.8,859.67,video that's because it took a long time
859.68,861.87,to make this map public I am sending
861.88,864.269,this code to the entire world and anyone
864.279,866.55,who joins will be trapped and non-stop
866.56,868.509,die testing an epic new map I'm working
868.519,870.59,on I'm Oceanic servers make sure to turn
870.6,872.43,on voice chat before joining I promise
872.44,874.55,you will have lots of fun smiley face
874.56,876.15,the smiley face is to make them think
876.16,878.47,I'm not evil now anyone who joins is
878.48,880.43,going to be trapped forever oh here we
880.44,881.91,go we got people joining and they're
883.0,885.71,dying just a bunch of Las beam fans who
885.72,887.99,trusted me joined the server and they're
888.0,890.269,just dying what is happening I can't
890.279,891.23,even leave the
893.68,896.069,game it's actually making their voice
896.079,898.15,chat lag so I can only do like three or
898.16,899.949,four people per server otherwise it
899.959,902.189,explodes but right now everyone in the
902.199,904.189,world who saw that tweet is stuck in
904.199,906.15,their own server thousands of people
906.16,908.069,worldwide right now I just non-stop
908.079,910.23,dying a few people have uh tweeted at me
910.24,912.35,bro it's just a shot of him dying this
912.36,915.35,guy just uploaded a video of him dying
915.36,918.15,uh as I was standing in front of him let
918.16,920.509,me open my pause menu please just a
920.519,922.79,video of a mous constantly dying you
922.8,924.269,love to see it tens of thousands of
924.279,925.629,people saw that tweet so I probably just
925.639,927.269,got millions of kills in the last like
927.279,928.55,10 minutes like that is definitely a
928.56,930.23,fortnite record all right well this
930.24,931.55,might be the most evil thing ever
931.56,935.44,created in fortnite hope you enjoyed
