start_time,end_time,words
580,600,everyone has a rectangle around them my gun automatically aims on them I 'm not even moving my mouse and you can see it follow this is actually the most I 've felt like a hacker in this entire video bro I can just hold down the mouse and people start dying bro this is actual cursed I know I make the joke all the time this is the most like
600,620,JVS I 've ever felt bro still trying to shoot me that 's ambitious that guy never gives up he gets knocked down he gets back up again he 's a beast this guy 's just oh that guy just left the game bro oh they all just left the game I was about to win that 's some now we just have to go make sure we find voice chat yo this kid is
620,640,cheating yes I am oh hell no I 'm I 'm gone yo does me can I die I 'm emoting on him he just keeps seeing me running away you ca n't run I do n't want to get banned I do n't want to get banned BR sounds like a you know like a pig when you pull its
640,660,tail oh he killed him he killed my tail oh he killed him he killed my friend someone made Fort Meagle you talk to strangers it 's based on Omegle which is a place that has nothing good happens on Omegle this one should be good because it basically forces people to use voice chat so we are thrown into a lobby with a random player hello damn boy deep ass voice all right let 's see if we can do some
660,680,stuff to my teammate here this is my admin panel who the put this on me I ca n't even skip either I 've made it so he ca n't skip me he 's literally trapped in this lobby with me I have a button to throw him in prison oh are you a Dev you got to be left right left right I like this game cuz it forces people to have
680,700,voice chat I 've joined someone 's Lobby they 're just singing a song I 'm just going to give them funny hats what the FP ah what happened to my head oh damn this is so much better than omegal normally that 's just like people showing you their private parts his name 's cheater 3415 98 you
700,720,like your house I ca n't skip you ca n't skip me I 'm going to put him in prison St I reported you reporting I 'm reporting I 'm reporting I 've been getting reported a lot but I still have n't been banned again oh you
720,740,'re a cheater I 'm going to report you let 's give him a funny hat dude I I love the Emoji hat it 's my favorite cheater I 've had in this entire video no take get off please come on please I 'm going to put him in prison as well a this so this this brings back memories man of course I 'm in the cage wait what wait what all right there is one final
740,760,chapter to this video we have done many diabolical things but this is definitely the most evil I 'm back on the main account because we 're no longer undercover I have to use my real account they have to know it 's me and there is something called the laser map oh boy all right this might not look like much but this is very evil I 'm going to have my good friend Alex Ace joined the server Alex Ace has joined the game
760,780,and I have killed Alex Ace this is what happens to anyone else who joins this game he is trapped in an infinite death Loop and the most evil part hey Alex just try and leave the game for me I 'm try I ca n't open up my I ca n't leave because they 're dying so fast they literally can not leave the game see this map was originally built to help me break my kill
780,800,record you see we already have 700 kills but we found out that it actually breaks the fortnite servers so we 're repurposing this to torture the fortnite community the first step of the evil master plan I 'm going to send this map code to my friends with no context and just let them join laser map all right that was cool I did n't know you making Maps do n't wor right this is this is a brilliant project that I 've brought to life well I know
800,820,you and I know that you only make incredible projects okay so you 've killed me a couple times now what 's the experience here yeah no this is pretty much it this is it yeah no this is it I do n't know if the play time will be great um the user experience is quite interesting the thing about the play time I just try and leave
820,840,the game for me oh my God bro the play time 's going to be great Lin cuz you can not leave you ca n't leave you the algorith mus I 've sent you a map code I just want your thoughts on my new I just want your thoughts like you think this is a good game experience for the
840,860,fortnite community or what what the Jesus Christ yeah the thing is you ca n't you ca n't leave Elliot what oh no you ca n't actually Leave This Server your track f up forever I am now back in Australia I have literally traveled the entire Globe to film this video that 's because it took a long time to
860,880,make this map public I am sending this code to the entire world and anyone who joins will be trapped and non - stop die testing an epic new map I 'm working on I 'm Oceanic servers make sure to turn on voice chat before joining I promise you will have lots of fun smiley face the smiley face is to make them think I 'm not evil now anyone who joins is going to be trapped forever
880,900,oh here we go we got people joining and they 're dying just a bunch of Las beam fans who trusted me joined the server and they 're just dying what is happening I ca n't even leave the game it 's actually making their voice chat lag so I can only do like three or four people per server otherwise it
900,920,explodes but right now everyone in the world who saw that tweet is stuck in their own server thousands of people worldwide right now I just non - stop dying a few people have uh tweeted at me bro it 's just a shot of him dying this guy just uploaded a video of him dying uh as I was standing in front of him let me open my pause menu
920,940,please just a video of a mous constantly dying you love to see it tens of thousands of people saw that tweet so I probably just got millions of kills in the last like 10 minutes like that is definitely a fortnite record all right well this might be the most evil thing ever created in fortnite hope you enjoyed
