start_time,end_time,text
306.24,308.83,you can push it in closer for them
308.84,310.909,little cheeks I guess this goes around
310.919,313.55,your waist it's like a 10-step ordeal
313.56,315.95,there's so many steps to this when I'm
315.96,318.99,done I will basically be a cyborg with
319.0,321.909,all these
321.919,324.83,attachments this thing is so confusing
324.84,327.95,to put on you got to trust the process
327.96,329.27,once it's on it's going to make your
329.28,331.59,life so much easier I've been doing
331.6,334.309,cosplays my whole life to prepare me for
334.319,336.83,all these
336.84,340.23,straps the leg straps connected to the
340.24,344.35,butt strap okay now we're talking you
344.36,347.029,wear it like underwear oh I have to clip
347.039,349.55,it onto my feet too this sucks this
349.56,352.59,might be the worst
352.6,356.39,part okay get out of here my feet are
356.4,359.35,strapped in basically I'm like a cyborg
359.36,361.11,I think I think we have it in we can
361.12,362.79,walk around with it and then when we
362.8,366.029,want to sit we can
366.039,368.83,just wait it's working it's doing the
368.84,373.469,thing wow portable chair
373.479,377.67,anywhere ow oh man I sure am tired I
377.68,380.27,could go for a
380.28,385.95,seat it's working wow not very
385.96,388.71,supportive what we got to eat now I can
388.72,391.83,really sit and stare at my
391.84,394.55,fridge this is great as long as you
394.56,396.67,don't mind wearing this and walking in
396.68,399.029,public I think this is a great
399.039,401.589,invention can I kick back my feet will I
401.599,403.589,fall over I don't have very much
403.599,405.629,mobility of my feet I can't even take my
405.639,407.469,feet off the ground ignore all the
407.479,410.029,things I threw on the ground but do you
410.039,411.909,see how easy this
411.919,414.27,is I don't know if you can see my head
414.28,416.27,but this gets a thumbs up it is a little
416.28,418.51,rough on the ankles but this is actually
418.52,420.029,pretty great I'm not going to lie but
420.039,422.029,there is a very good possibility that
422.039,423.71,you could just lean back a little too
427.28,431.07,ow oh I've fallen and I can't get up
431.08,434.43,I've fallen and I can't get up this
434.44,438.23,floor is way too hard to fall on how do
438.24,441.869,I no bro like I'm really stuck how do I
441.879,446.029,get up I feel like roll over like a
446.039,450.51,bug okay okay and we're
450.52,453.909,up and now we're sat okay this is pretty
453.919,457.11,great now get it off
457.12,460.27,me it looks like a banana right I can
460.28,462.15,assure you it's not a banana it's
462.16,463.51,definitely not edible this is supposed
463.52,465.95,to be like a dog bed or a cat bed like
465.96,467.99,they had an animal in here I don't know
468.0,469.83,if this is big enough to fit an animal
469.84,471.869,unless it's very small probably put your
471.879,473.589,hamster in here oh it even has like a
473.599,476.67,Velcro so you can like peel the banana
476.68,479.149,and put a small pet in it or if you
479.159,482.51,don't have a pet a Stanley Cup will also
482.52,485.27,fit it's like a very obnoxious drink
485.28,487.79,holder okay let's see if the puppy will
487.8,490.55,fit Ash I got you a new bed do you like
490.56,493.029,it I hope you like it I thought Ash was
493.039,495.11,small until I tried to put her in the
495.12,497.35,banana bed this is a very small dog this
497.36,500.11,is a six pounder right here she's tiny
500.12,501.95,it's a banana you're for peeling and
501.96,503.71,you're for eating I mean she kind of
503.72,505.83,fits in it but definitely not in a way
505.84,507.83,that she can sleep like a bed this is
507.84,510.309,definitely way smaller than advertised
510.319,514.63,don't talk to me and my banana ever
514.64,516.67,again she kind of likes it's like a
516.68,519.07,little Banana
519.08,524.03,Boat I think I will keep you in
524.04,527.19,here we interupt this programming to
527.2,529.71,season some chicken so I can throw it on
529.72,538.15,the barbecue while I open the rest of
538.16,540.63,these I just decided to film this video
540.64,542.91,in the middle of a meal prepping session
542.92,547.35,the chicken is on the grill what's
547.36,554.35,next toes toes toe long second toe would
554.36,557.87,not be complete without some teu Crocs
557.88,559.23,okay you're going to have to hear me out
559.24,561.31,for this one so basically you take these
561.32,564.63,little attachments and you stick them in
564.64,566.47,the cck holes you know where you're
566.48,569.11,supposed to put charms but here you put
569.12,571.19,to toes yeah these are fake Crocs we're
571.2,573.389,going to call them frocks if the frocks
573.399,575.389,don't freak you out enough then maybe
575.399,577.79,adding these toes will help perfect just
577.8,579.55,wait till I have these bad boys on these
579.56,582.75,are really hard to like shove in here
582.76,584.35,they even got like different nail polish
584.36,586.63,colors I appreciate the detail okay
586.64,588.43,there's an extra toe oh there's like two
588.44,591.19,extra toes should I just add more toes
591.2,593.59,maybe we'll have a very long pinky toe
593.6,595.67,out of the side ah yes those are some
595.68,599.069,grippers some dogs another little toe
600.56,603.23,y it's complete oh wait I got to I got
603.24,606.389,to switch these out sorry my dogs didn't
606.399,608.91,fit man these things look like they can
608.92,612.35,Mark okay the beer mug socks come off
612.36,616.509,the frocks go on in sport mode hey I
616.519,618.79,feel like this would freak somebody out
618.8,620.75,from a distance it actually looks pretty
620.76,622.43,realistic wait I got to put this one in
622.44,624.47,sport mode then if you sport mode too
624.48,626.67,hard one of them might come
626.68,629.59,off what do y'all think cute huh it's
629.6,632.389,like Frank and donor toes no two toes
632.399,635.509,are alike man they don't even match more
635.519,637.47,socks this one looks like the perfect
637.48,639.71,pedicure oh this is perfect I'll wear
639.72,642.069,these right under the frogs so that when
642.079,643.35,I take off my
643.36,646.629,shoes I have perfectly pedicured Paws
646.639,649.59,from this to this like this video if you
649.6,651.629,want to see me wear these out in public
651.639,654.31,the chicken's done just finished
654.32,656.35,cooking G I got to stop putting things
656.36,658.55,from teu in my mouth it's actually a
658.56,661.11,realistic Fried Chicken keychain I
661.12,662.269,actually kind of like it I might
662.279,663.949,actually use this yeah I keep a drum
663.959,665.87,stick in my pocket at all times what
665.88,667.55,about it pull it out of your pocket
667.56,670.31,start munching on it excellent some more
670.32,673.03,food these are peelable gummies in
673.04,675.03,another video we tried these but it was
675.04,678.31,like a peelable fruit the peeling mango
678.32,681.11,the peeling banana but these have
681.12,684.35,animals you peel the candy to reveal a
684.36,687.87,penguin turtle or a dolphin a dolphin in
687.88,690.59,your fruit Snacks
690.6,693.47,oh they come in single served packets
693.48,696.99,one animal per gummy bag you're telling
697.0,699.31,me there's an animal in here I'm going
699.32,700.829,to peel it
700.839,703.43,open I want you guys to get a good look
703.44,706.15,at this what kind of animal is this blob
706.16,709.23,it's a turtle the yellow says Turtle it
709.24,711.949,looks like some snot I blew
711.959,715.269,out ew that makes me not want to eat it
715.279,718.23,pretty good mixed fruit soda
718.24,720.71,flavor the outside tastes way better
720.72,722.99,than the inside I will say the pink one
723.0,725.19,is supposed to be a penguin I hope it
725.2,727.91,actually looks like a
727.92,730.11,penguin get a good look at that does
730.12,731.91,that look like a penguin in what
731.92,733.829,universe is this a penguin it's
733.839,735.79,literally a
735.8,738.949,blob M Peach flavored blob how are y'all
738.959,741.189,just going to lie to American kids like
741.199,742.509,oh they don't know animals they won't
742.519,743.629,know the difference they'll just eat
743.639,745.189,them they're pretty good though but
745.199,747.55,seriously very misleading looks nothing
747.56,749.75,like an animal teu the one place you can
749.76,752.629,disappoint kids and adults but anyways
752.639,753.949,that's all for today I hope you guys
753.959,755.87,enjoyed this video if you did make sure
755.88,758.629,to hit that like button in the face and
758.639,760.509,subscribe Jo the wolf
760.519,762.71,pack I love you guys so much and I'm
762.72,764.75,going to go brush my teeth with a giant
764.76,768.44,brush goodbye
