start_time,end_time,text
814.48,816.23,first time with beon I don't know how we
816.24,817.79,haven't done this before so I'm very
817.8,819.99,excited I see the she com and it's right
820.76,823.71,tiing that's where we're going we're
823.72,825.509,already a little behind schedule so you
825.519,834.39,know definitely going to go great
865.199,869.99,I'm liking the music
870.0,873.35,all right we Shin K we still have a car
873.36,876.67,right to go uh the was very
876.68,879.35,cute he was like High fighting old
879.36,891.61,ladies aacha but man it was also very
893.32,895.23,stressful all right we're reaching the
895.24,898.55,first location H Kitty Showbox and
898.56,902.67,there's a big Big
902.68,905.189,Apple that's so cool the building is
905.199,909.949,shaped like Hello Kitty
909.959,913.389,Oh So
913.399,915.749,Soft yes
915.759,918.43,B so we're waiting for a h kitty show
918.44,921.78,that starts in 30 minutes
937.639,940.79,baa baa that was your first show he
940.8,942.55,really liked it now we're going to do
942.56,945.03,something very different very different
945.04,948.11,from hella
948.12,952.23,Kitty so now we are in at nigan noori
952.24,954.43,this beautiful Park and then they've
954.44,956.47,also built a theme park here which is
956.48,960.03,Anime themed so they got narut
960.04,963.11,got shinan Dragon Quest I'm doing like a
963.12,964.309,Godzilla zip
964.319,967.59,line which I'm kind of nervous
967.6,970.829,about wow that's so
970.839,973.069,cool I think last time I said that was
973.079,974.71,from Final Fantasy and everyone get mad
974.72,980.43,at me sorry it's Dragon Quest there it
980.44,986.67,is baby goodzilla so
986.68,988.55,cute okay I don't know if you can hear
988.56,991.069,me cuz the phone is in like a safety
991.079,993.069,thing but yeah I'm going up to do the
993.079,994.269,zip line
994.279,997.03,now it should be really fun it looks
997.04,1000.509,crazy it doesn't Focus there we go I'm
1000.519,1002.71,going to run
1009.199,1014.41,y getting ready two one
1027.0,1028.35,I don't know if you can see anything but
1028.36,1031.39,that was amazing that was a big splash
1031.4,1036.17,I'm really
1042.64,1046.189,wet there's the bridge we came
1046.199,1048.89,through that's so pretty
1052.4,1054.07,this is our hotel for the evening it's
1054.08,1056.11,the Godzilla
1056.12,1059.35,rooma B
1059.36,1062.11,Goa oh look you got slippers
1068.679,1071.789,wow oh wow that's
1071.799,1074.59,amazing I have stayed in a lot of hotel
1074.6,1078.23,rooms in my life but I have never stayed
1078.24,1081.43,in a hotel room like this one
1081.44,1085.11,everything to The Last Detail is
1085.12,1087.39,Godzilla I didn't expect itone walking
1087.4,1090.59,in cuz the hotel was so like fancy it's
1090.6,1092.149,a beautiful room don't get me wrong but
1092.159,1094.669,I just did not
1094.679,1096.669,expect where everyone that stays here
1096.679,1098.63,gets like a goodie bag they have like a
1098.64,1101.35,secret mission and if you solve it you
1101.36,1102.71,get this key and then you can press this
1102.72,1105.83,button that will release something
1126.72,1129.11,we just had an amazing meal that was
1129.12,1131.59,seriously so good we're well taken care
1131.6,1133.31,of here has to go to bed so they're
1133.32,1134.83,bringing our dessert to our room isn't
1134.84,1139.549,that so nice you chatty be
1139.559,1143.19,hello little
1143.2,1145.99,guy I did the mission and I
1146.0,1149.78,found I found the
1150.96,1154.43,key that goes here that's so fun I love
1154.44,1157.99,how they did this all right here we go
1158.0,1160.87,pressing the big button
1160.88,1167.71,you I thought I pressed
1167.72,1171.83,it that's so cool even the bed
1171.84,1174.029,lits mission
1174.039,1183.27,complete I'm ready to go to bed
1183.28,1187.71,now making now to get a night view
1187.72,1189.39,before being
1189.4,1192.789,frle that's worth
1192.799,1200.99,it wow
1201.0,1216.549,and then there's the
1216.559,1218.95,moon so today we have another really fun
1218.96,1221.35,day planned ton of
1221.36,1223.59,activities uh but we get a bit of a slow
1223.6,1226.47,start which I'm happy about we can yeah
1226.48,1229.27,do whatever we want until 10: I thought
1229.28,1232.43,I saw
1232.44,1235.99,something oh what was
1236.0,1238.27,that where is
1238.28,1241.23,he there you
1241.24,1246.43,are all right we're at the Naruto
1246.44,1250.909,Sho the ninja Village I come prepared
1250.919,1252.789,all right so I have two
1252.799,1255.71,missions Earth or Heaven scroll we'll
1255.72,1259.549,see which one I choose
1261.159,1267.02,sick perfect
1304.96,1308.51,wait I've not g in a slide in a while
1308.52,1310.75,this is
1312.64,1316.35,he that was fun yeah yeah so I'm doing
1316.36,1319.31,the second uh Mission now learning more
1320.679,1324.549,signs oh so fast
1324.559,1328.31,and how was that it was like this no oh
1328.32,1330.909,I won
1330.919,1336.59,yeah second one I've already forgotten
1338.88,1341.95,did I don't know why it's so funny to
1341.96,1344.07,me got the nin
1344.08,1348.23,tals anim this so cool there's something
1348.24,1351.07,I'm searching for in here I
1351.08,1357.83,made oh she it that's
1357.84,1360.31,cool all right that was it for the ninja
1360.32,1361.95,Village that was so much fun I did all
1362.799,1365.35,missions uh it was really fun the ending
1365.36,1367.269,was uh I couldn't film the ending but it
1367.279,1370.51,was it was really funny I felt very
1370.52,1376.71,cool very unexpected I'll tell you
1376.72,1379.39,that all right we're going time lunch at
1379.4,1381.23,another Hello Kitty
1381.24,1383.57,building right
1406.12,1408.87,y wow you can clip yen
1412.64,1415.59,Shin Chan's horror house so shinshan is
1415.6,1418.35,a super popular cartoon here maybe it's
1418.36,1419.95,in your country too I might send you
1419.96,1421.549,about it I only learn about it here it's
1421.559,1425.75,really fun it's a really fun cartoon the
1427.679,1438.29,oh ch's Kindergarten
1458.4,1460.909,how are you tired at the rush wrong time
1461.88,1467.47,time another amazing day huh I Island
1471.88,1473.789,look at
1473.799,1477.07,this fresh for
1481.279,1483.99,today that's
1484.0,1486.149,pretty full
1486.159,1489.23,money you will become a werewolf can you
1495.679,1498.83,out that was such a good dinner
1498.84,1500.149,that was one of my favorite dinners I
1500.159,1502.35,had that was
1502.36,1507.07,delicious like it
1507.08,1512.62,to the moon be
1531.6,1533.75,what is this cutie
1533.76,1537.07,doing what is this cutie doing we're
1537.08,1539.83,going to pick vegetables today V all
1539.84,1542.75,right bye-bye Godzilla room such a crazy
1542.76,1545.909,room I love it I think if Yan was a
1545.919,1548.71,little older he would love this room cuz
1548.72,1551.269,they have all this like yeah missions
1551.279,1553.99,and quests you can do let's come back
1554.0,1556.029,yeah very cool
1556.039,1562.22,byebye byebye
1568.88,1571.59,M that's good it's good it's really good
1571.6,1573.789,yeah after that is not too B no you're
1573.799,1575.549,right you're right it is yes almost
1575.559,1577.789,sweet yeah since they don't use
1577.799,1580.549,pesticide you can just eat it right away
1580.559,1583.99,aome was and uh they have a friendly for
1584.0,1585.669,kids to come as well so they can get
1585.679,1587.87,that experience of pickings and eating
1587.88,1590.149,all the
1590.159,1591.04,look like the Star Wars
1600.76,1603.789,Huts so they will be these farming Huts
1603.799,1605.59,where they'll be surrounded by farmland
1605.6,1607.789,and you can stay pick your veggies and
1607.799,1609.43,cook them it's really really cool
1609.44,1611.389,actually I love that yeah I love the
1611.399,1615.75,architecture it's really
1615.76,1619.71,cool now we're going to zenr tree
1619.72,1621.71,get some meditation going what do you
1621.72,1623.73,think of that
1632.36,1636.71,be wow we're so high up
1638.48,1640.909,wow I did not expect this building to be
1641.76,1643.549,incredible I know it would be a cool
1643.559,1655.95,building but it's amazing wow
1655.96,1659.71,you your own to how me that
1659.72,1662.789,meal was incredible we get the whole
1662.799,1665.549,floor for ourselves it's amazing really
1666.36,1668.549,special special
1668.559,1670.549,area so you can't really see any
1670.559,1672.63,buildings around but where we stay was
1672.64,1682.71,actually over there
1682.72,1685.71,all right we're taking the shinen back
1685.72,1688.99,aaji was such a lovely stay aaji was
1689.0,1692.149,like a mix of anime pop culture and all
1692.159,1694.509,these fun attractions but they also you
1694.519,1698.19,know had the Zen connect with nature and
1698.2,1700.95,delicious meals and yeah it was really
1700.96,1703.23,like a nice encapsulating mix of Japan I
1703.24,1705.389,think so I really really enjoyed it and
1705.399,1707.63,uh it's quite easy to get to so I
1708.679,1709.909,if you want to try something different
1709.919,1712.31,on your Japan trip everyone always ask
1712.32,1714.43,where should I go and the goto are
1714.44,1717.23,always Kyo NOA but I think there's so
1717.24,1719.63,many other places you could go as well
1719.64,1721.11,thank you aaji we would love to come
1738.679,1743.83,we're in aexa Old Tokyo old part of
1743.84,1746.59,Tokyo really love it here it's so pretty
1746.6,1748.87,at night especially we're going to have
1748.88,1762.35,some dinner and uh walk around enjoy the
1762.36,1764.59,atmosphere we're having a date night for
1764.6,1766.509,the first time in a very long time it's
1766.519,1768.789,been really lovely we've definitely have
1768.799,1771.19,forgotten a little bit just to have some
1771.2,1773.47,time for thatx so it's like whoa what a
1773.48,1776.269,view we get the golden
1776.279,1778.9,poop and the
1782.64,1784.909,tower today's the first day of autum
1784.919,1786.43,actually so they must have added them
1786.44,1788.02,today I
1792.44,1798.31,yes they lit it up so well
1804.0,1806.87,can you stop moving I'm trying
1806.88,1810.23,to no this is not baby proof and he
1810.24,1812.83,knows he's not supposed to go near it
1812.84,1816.509,Nay Nay Nay
1816.519,1820.83,Nay don't do it
1820.84,1824.23,no you can't do
1824.24,1827.47,it I know it's not fair but you can't do
1829.88,1832.35,what was that
1833.88,1836.95,nay don't do it it's
1836.96,1839.63,dangerous it's
1839.64,1841.509,dangerous it's
1841.519,1844.83,dangerous you can't do it
1877.399,1884.11,you want to check out some toys
1884.12,1886.46,SP it's ringing
1895.48,1899.11,Christmas 87 days
1899.12,1901.909,left trying to take a photo
1901.919,1903.75,there yes I
1903.76,1906.509,know it's right
1906.519,1910.509,there maybe it's dangerous maybe it's D
1923.44,1925.86,there you
1930.679,1934.669,are my has been styling me what do you
1934.679,1936.149,guys think my new
1936.159,1939.75,look that look like a 35y old
1939.76,1942.629,dad I like the pants and I like the
1942.639,1946.029,sweater I'm not solo on the whole thing
1946.039,1949.23,M also wants me my hair to be like mess
1949.24,1965.19,see and
1965.2,1969.2,weird where
