start_time,end_time,text
129.239,131.99,you ready yes I'm ready let's go yeah
132.0,134.15,excited the restaurant's really cool and
134.16,135.91,the owner is really friendly and there's
135.92,137.27,horses all over the
137.28,140.509,walls is basashi famous
140.519,144.35,here made most popular in this region of
144.36,146.79,Japan basashi or raw HSE meat is
146.8,148.949,considered a delicacy the history of the
148.959,150.99,dish dates back to ancient times when
151.0,153.229,people ate it to survive during famines
153.239,154.67,the tradition continued over the
154.68,156.03,centuries because the climate of
156.04,157.949,Kumamoto is very ideal for horse
157.959,160.11,breeding today basashi is a gourmet
160.12,161.71,experience and I'm anxious to give it a
161.72,163.79,try in the most famous restaurant right
163.8,166.39,here we have a tray of raw horse meat
166.4,168.19,I'm a little intimidated to eat it it's
168.2,170.149,crazy to me that they eat horse in Japan
170.159,171.55,cuz the only other time I've had it is
171.56,174.589,in usbekistan and Kazakhstan T's like
174.599,177.589,salami it's a big piece of horse dipping
177.599,183.03,it in the sauce raw horse meat in
183.04,185.39,Japan yeah it kind of tastes like tuna
185.4,187.35,but a little chewier it doesn't have
187.36,189.03,much flavor I don't know how I feel
189.04,191.229,about it it's Chewy though I ate it it's
191.239,192.309,not like it's the worst thing I've ever
192.319,194.18,had it just doesn't have much of a
197.36,199.75,taste really tasty I don't feel it's
199.76,201.71,like horse it's like fish there's also a
201.72,204.75,plate of horse liver this one looks
204.76,208.589,really gross I don't know if I can eat
208.599,213.63,this yeah can't do
213.64,216.83,it yeah look pretty bad to take down and
216.84,218.39,I don't know that I'm going to do it
218.4,220.509,lightly I'm not a fan of liver I
220.519,221.39,actually think liver is one of the
221.4,222.99,grossest things that you can eat but I
223.0,224.3,never thought I would eat
226.519,228.869,this oh my God it's terrible that's one
228.879,230.429,of the worst I've ever
230.439,233.27,had oh my God it tastes like I just ate
233.28,234.429,like a
234.439,236.27,cockroach I think I going have to add
236.28,237.869,that to my Bizarre Foods list of one of
237.879,239.149,the craziest things I've eaten horse
240.48,242.83,oh good experience but let's just say I
242.84,245.149,won't be eating that again anytime soon
245.159,247.03,if you think horse liver is Extreme then
247.04,248.789,prepare yourself for the next dish which
248.799,251.11,is located in the town of Miyazaki as we
251.12,253.11,drove across the beautiful kushu island
253.12,255.27,we indulge in a geothermal sand bath
255.28,256.629,this is so
256.639,259.15,weird later on we were invited for a
259.16,262.11,homecook meal in a tiny
262.12,264.749,village this house is like a museum yeah
264.759,266.55,yeah yeah yeah it's so cool it's like
266.56,268.43,Collectibles and paintings he said he
268.44,272.87,wants to give you the
272.88,275.67,picture thank you I'll put it in my in
275.68,278.59,my house at
278.6,280.71,home a lot of gifts I've already
282.919,285.31,byee after that we stopped in the town
285.32,287.59,of shimoni which we heard is the origin
287.6,289.43,of fugu the poisonous fish that we're
289.44,291.31,going to try at the end of this video I
291.32,293.11,want to quickly stop by and see what the
293.12,294.87,town is like what do you think about
294.88,296.95,this place who the it's very nice
296.96,300.95,actually look hugu everywhere
302.759,306.469,fug fug it sounds like you're saying the
306.479,308.39,town was pretty cool and slightly boring
308.4,310.07,but now we have to continue our journey
310.08,312.07,to see a beautiful castle that we heard
312.08,315.83,is nearby Japan is amazing yeah
315.84,318.71,completed in 1607 Kumamoto Castle is one
318.72,320.309,of the largest and most impressive
320.319,323.029,castles in all of Japan wow Japan is a
323.039,324.59,cool place you got to visit and my
324.6,326.469,friend coate likes it so much that he
326.479,329.95,turned into Michael Jackson
329.96,332.749,go everyone all right the road trip
332.759,334.83,continues perhaps the coolest stop on a
334.84,336.71,road trip around kushu Island was seeing
336.72,338.95,an exact replica of Easter Island the
338.96,340.87,only replica in the world this is a
340.88,342.469,place I've been dying to go for a long
342.479,344.07,time and it's pretty cool to feel the
344.08,346.83,spirit here in Japan so beautiful I
346.84,349.11,think it's real after a few more hours
349.12,351.029,of driving we made it across the island
351.039,352.909,to a special restaurant to try our next
352.919,354.55,bizarre food just want to take a quick
354.56,356.23,second and thank the sponsor of this
356.24,358.39,video Asus they just sent me this brand
358.4,361.07,new laptop called the pro R px13 and I
361.08,362.749,mean look at it it's so sleek and
362.759,365.029,awesome and cool so first off the OLED
365.039,367.71,screen is amazing it is 13 in it's
367.72,369.029,beautifully colored you can see how
369.039,371.23,bendy it is it actually flips so you can
371.24,372.67,use it like this you can use it
372.68,374.589,vertically or horizontally with your
374.599,376.629,finger or The Stylist I prefer the
376.639,378.83,stylist it's way more fun this computer
378.84,381.67,has Next Level performance with Asus AI
381.68,384.35,PCS which means that it has built in AI
384.36,386.029,technology to help you with all your
386.039,387.909,needs I never seen a computer that's
387.919,389.909,this far Advanced with AI you can
389.919,391.43,efficiently manage tasks with a
391.44,394.07,dedicated co-pilot key providing instant
394.08,396.43,access to AI assistance this computer
396.44,398.71,also has an exclusive AI software called
398.72,400.99,M tree and story cube it provides all
401.0,402.909,kind of inspiration and digital asset
402.919,404.629,managing another thing that I love about
404.639,406.87,Asus Pro art is that it's really thin
406.88,409.309,and lightweight and it's Ultra adaptable
409.319,410.589,and easy to carry with you when you're
410.599,412.55,traveling in a backpack it weighs like
412.56,414.67,nothing it's super small so it's easy to
414.68,416.589,use on the go you can also use this
416.599,418.83,computer anywhere it is strictly tested
418.84,421.629,to meet you s military grade testing
421.639,422.55,which basically means that the
422.56,424.71,durability standards are as high as they
424.72,426.43,come for computers this is the only
426.44,427.99,computer in the world that's made by
428.0,429.67,creators for creators and you can grab
429.68,431.39,yours by clicking that QR code or
431.4,432.629,clicking the link in the description
432.639,434.35,down below we traveled all the way to
434.36,436.869,Miyazaki to try Sho which is a very
436.879,438.11,bizarre dish and if you've never heard
438.12,439.869,of it you're about to find
439.879,442.23,out these conveyor belt restaurants are
442.24,444.15,so cool you just put in your order and
444.16,445.79,then the plates come you don't have to
445.8,448.51,say anything to anyone it just shows
448.52,451.749,up Salon there's just like unlimited
451.759,453.07,water coming from the table and you can
453.08,454.67,just make your own
454.68,457.11,tea there
457.12,459.39,is there it
459.4,462.35,is what do you think about that oh gross
462.36,464.55,do you know what shako is I don't know
464.56,468.23,it's sperm of a male pod really yeah you
468.24,470.71,never had it before d i i i i never I
470.72,474.27,never eat you don't like eating sperm no
474.28,477.869,no shako or Cod sperm is a surprising
477.879,479.869,delicacy served in specific restaurants
479.879,481.83,across Japan the dish which looks like
481.84,483.869,tiny brains has a creamy texture and a
483.879,485.71,pungent flavor that some people enjoy
485.72,487.629,Shido is consumed either raw like
487.639,489.749,Sashimi or lightly cooked but no matter
489.759,490.79,how it's
490.8,493.21,prepared it is not for the
502.08,504.589,MH I don't know I don't know like just
504.599,507.909,gross if bite some juice coming out here
507.919,509.84,goes nothing
512.839,518.149,it's odly salty this is the raw sperm
518.159,520.23,sack yeah that's gross it doesn't have
520.24,522.11,as much of a punch as like liver it's
522.12,524.829,like salty and gooey and slimy yeah the
524.839,526.269,aftertaste is gross there's a lot of
526.279,527.63,jokes I can make right now but I'll save
527.64,530.55,them for later oh now that we've built
530.56,532.949,up our tolerance we are ready for
532.959,535.509,Fugu the infamous puffer fish known for
535.519,537.79,its deadly toxin that kills 20 people a
537.8,540.829,year the FDA has ENT ify the puffer fish
540.839,543.19,species that killed one and sickened
543.2,545.71,eight others we are flying to Tokyo
545.72,547.43,because we've been invited by a Top fuku
547.44,549.71,Chef Mr Yamada to learn how this dish is
549.72,552.67,prepared from start to finish okay he's
552.68,554.31,been running a popular restaurant called
554.32,556.829,koshii for five generations so it's safe
556.839,559.23,to say this guy really knows his Fugu as
559.24,560.87,soon as we arrive in Tokyo we take a
560.88,562.91,taxi to meet Mr Yamada inside of the
562.92,565.31,fresh fish market we've just entered the
565.32,567.389,fugu Market here I don't know where we
567.399,569.069,are but I do know that I have really bad
569.079,570.87,food poisoning somehow I got it in Japan
570.88,572.67,and I was up all night on the toilet so
572.68,574.63,the smell of fish right now is making me
576.64,580.35,nauseous do people die eating this yeah
580.36,581.829,how many
581.839,584.509,people if they eat and they feel like
584.519,586.23,something and they die only a little
586.24,587.99,poison little poison how do you remove
589.44,592.11,poison they cut the stomach and they
592.12,594.63,take take out the poison the history of
594.64,596.509,fugu dates back hundreds of years after
596.519,598.15,it was discovered near a small Seaside
598.16,600.19,town called Shimon AI local fishermen
600.2,601.47,caught a bunch of puffer fish and
601.48,603.03,brought them to the shore but then
603.04,604.87,people started dying after eating it so
604.88,606.67,the Japanese government banned it in the
606.68,608.949,late 1800s the band was lifted but with
608.959,611.15,strict regulations to ensure safety the
611.16,612.509,first Fugu restaurant was opened in
612.519,614.79,shimonoseki in 1888 which marked the
614.8,616.63,beginning of the regulated Fugu industry
616.64,619.389,in Japan we're outside the fish market
619.399,621.59,here the chef has purchased all these
621.6,623.35,Fugu there's probably a dozen of them in
623.36,625.069,these tanks and now they're transporting
625.079,627.15,it to the restaurant if they bite you
627.16,629.35,lose your finger they have a strong
629.36,631.75,power why is he not scared he gets used
631.76,633.99,to it with a car full of fresh Fugu we
634.0,635.87,head back to the restaurant so Mr Yamada
635.88,637.949,can prepare it safely so right now
637.959,639.75,they're taking all the fugu from the car
639.76,642.35,and delivering it to the chef himself
642.36,643.389,this is going to be really interesting
643.399,645.509,see how he prepares
645.519,647.91,it the process begins with carefully
647.92,649.629,removing the skin and then cutting out
649.639,651.67,the liver ovaries and intestines which
651.68,653.949,contain the lethal poison did I mention
653.959,655.71,the fish is prepared alive for further
655.72,658.069,safety reasons if any mistakes are made
658.079,659.79,then whoever eats it will die die within
659.8,663.509,minutes W poison I have so much trust in
663.519,665.35,Mr Yamada because his attention to
665.36,667.55,detail is mind-blowing how many years
667.56,668.99,are you a Fugu
669.0,672.11,Chef 45 years is it true that people
672.12,675.15,actually die from eating Fugu yes yes
675.16,677.55,yes true so it will never happen in the
677.56,679.269,restaurant like restaurant but the
679.279,682.11,fishermen if they fish Fugu and they eat
682.12,684.11,and they die have you ever tried the
684.12,686.43,poison like even like a tiny
686.44,689.35,bit once he tried a little bit and he
689.36,691.31,called is like B fast watching his
691.32,693.59,precise Cuts I feel a mix of Fascination
693.6,695.509,and unease the idea of eating something
695.519,697.389,that could kill me is terrifying I've
697.399,698.949,done my research and seen how gruesome
698.959,700.67,the desk can be and it's hard to shake
700.68,703.91,off that fear
703.92,708.43,oo that's a skin yeah oh oh you guys are
708.44,711.67,all one family yes yes yes they all
711.68,713.87,family that's awesome it's really cool
713.88,717.67,you're the fugu master of
717.68,720.71,Japan yes this is
720.72,722.15,on this table we have many different
722.16,724.15,ways that Fugu is prepared this is for
724.16,726.47,Shabu Shabu this is sashimi this is
726.48,730.03,fried skin is here literally everything
730.04,733.79,the sperm Sac Sho wow this is still
733.8,735.55,moving it's so fresh you can see it's
735.56,737.35,beating like a heart if this is our last
737.36,740.269,meal together then nice meeting you nice
740.279,742.189,to meet
742.199,746.31,you Fugu
746.32,749.75,Sashimi oh that was good oh she really
749.76,752.31,tasty that's a fried F
755.04,758.509,yeah sounds like you're saying oh fried
761.92,765.35,fish that is really damn good M white
765.36,768.069,meat crispy it's like a chicken nugget
768.079,771.35,with fish in it these are larger sperm
771.36,775.11,sacks oh my god wow you going to eat
775.12,780.75,that um just more bite
780.76,783.269,it's better than better than yeah this
783.279,785.55,next bite looks insane cooked in the
785.56,788.11,Shabu shaboo
788.12,790.189,pot lot of
790.199,793.629,Bones M it's chewy flavor is really nice
793.639,795.55,yeah who would have known that Fugu is
795.56,797.91,that tasty it's not only an exotic food
797.92,799.91,it's a very very tasty food the best
799.92,801.55,part is that we haven't dyed
801.56,804.75,yet tat yeah experiencing Japan's
804.76,806.43,bizarre food over the last few days has
806.44,809.35,been incredible oh yeah even if these
809.36,811.23,dishes seem unusual or controversial
811.24,812.59,they've been integral to Japanese
812.6,814.59,culture for centuries from Fugu to Raw
814.6,816.43,horse meat and cod sperm each dish
816.44,818.189,pushed my boundaries and tantalize my
818.199,821.03,taste buds oh that was good o thank you
821.04,822.43,for watching and I'll see you guys in
822.44,825.63,the next video
