start_time,end_time,words
280,300,"protecting him and his phone . Come on , pick it up . Just pick it up . No . Why would you do that ? Why would n't you pick it up from the phone and not the flimsy popsocket ? Good thing you got your Gojo bird popsocket back . Thank goodness we saved him . Now , who needs the iPhone when you got this guy ? Oh , you only get one . Only one fell ."
300,320,"There is no way . Y'all should have got all three of those for the price up here . You can be pulpy down there . Also , what is a pulpy ? It sounds very delicious . Fruit soda . Where I got to go to get me one of these . I have been to one softball game all year and this happens . The ball went into the car window . Oh , but at least you get to keep the ball , right ? Right ."
320,340,"Trade offer . You get broken car window , but also free baseball . I do n't know . Depends on what game it was from , but most likely not worth it . The battery in their car died . And then they left a note on their car . Battery died . We 'll be back at 2:30 with cables and a friend to jump . Please do not tow the car . So , they did n't tow the car , but"
340,360,"they gave them a ticket . Like , bro , the car is dead . How do you expect me to move a dead car ? Huh ? You ca n't park here . It 's like somebody getting into a car accident and getting a parking violation . Like , you ca n't park here . You ca n't park in the middle of the road . How irresponsible of you . Come on . Some people need a little bit of sympathy . Okay , can we talk about this ? This is the most annoying thing"
360,380,"with booking a flight . And I do n't know why this happens . Like , you go to book a flight . Oh , the ticket is $ 98 . Okay , great . Wow . I 'm going to go take a shower , make myself some dinner , and then I 'll buy my plane ticket for $ 98 . And then you refresh the page . And suddenly the price went from $ 98 to"
380,400,"$ 1,600 . How ? Why ? Who ? Where ? What ? Because you know I 'm interested in this flight . You saw somebody on the internet looking up this exact flight . Oh , maybe two people are looking at the same flight at the same time . Let 's quadruple the price just for funsies . I hate how the algorithm works . I I do n't"
400,420,"understand . It 's like the first time you see a flight , you have to do it in a private window or I literally bought a VPN just for this specific reason . So , they stopped doing this to me . I tried to book a flight today . Today , today I tried to book a flight . I got the price . I put in all my credit card information and everything . I"
420,440,"pressed place order . Sorry , order did n't go through because the price went up . I 'm like , I searched the flight , bought it 5 minutes ago . How does it double in 5 minutes ? And so I was like , okay , I really , really , really need this flight . It 's the only flight left . Fine . It did it again 7 minutes ago . I was buying a $ 1,000 flight and"
440,460,"now it is 2,700 . I did n't buy it . I 'm not playing this game . This This is n't fair . I know it 's the way algorithms work , but have you thought maybe I just wo n't buy the flight ? Maybe I just wo n't go on my trip . You have deterred me . Your price gouging has deterred me from even leaving my house . You know what ? I 'm good here . I do n't want to travel anyway . When you accidentally take someone else 's bag from the airport"
460,480,"on the first day of your vacation . Uh - oh . This is a nightmare . My mom accidentally did this once and the guy also took her bag and he refused to meet halfway . So , she had to take an hourong Uber to get to his hotel and trade . It was a man . He was like , "" Well , I do n't care . I 'm in no"
480,500,"rush for my bag . I do n't need to brush rush for my bag . I do n't need to brush my teeth tonight . "" If you have a black luggage or a luggage that looks like everybody else 's , put a sticker on it . Put a keychain . Put something identifiable because not everybody is going to read the little tag . And some people will have the exact same luggage as you . It just makes life so much easier . So , I got a mint green luggage . Nobody else is"
500,520,"going to have mint green and never lose it . Remembering the time I got a prize too big for my car ? Yo , what a problem to have . I have never been able to win one of these ginormous monkeys from the fair . How How does anybody win one of these ? You know , thank goodness we have chat GPT for all of life 's questions . Like , I 've only ever won very small"
520,540,"prizes . How many water gun races do you have to win to get the biggest monkey of them all ? That 's one of my favorite games because there 's always a winner . All you got to do is lock in and beat five other drunkies and kids . Like the water gun match . Easiest fair game . Okay , but how do you get him home ? Stuff him in the back seat . He 's a plushy . He 's smooshable . Put him in the trunk like a"
540,560,"little prisoner . No , do n't do that . I 'll sit in the trunk . He can ride in the front seat . Thinking about that time I bleached my hair and it started falling off . And no one told me until my boyfriend took photos of me at Disneyland . Oh , it took me a hot second . I was like looking for a bald spot up here , but literally half of it fell out . How do you"
560,580,"not feel that ? That did happen to me when I bleached my hair though . Like some people , we ca n't handle a bleaching . It literally snaps off and falls out . I 'm sorry , but you got some fake friends if they wo n't tell you that your hair is literally falling out . It 's just like getting the chicken out of the freezer and you got to wait for it to thaw . I guess I 'll be driving again in the spring if the car even works after that ."
580,600,"These workers just laid some fresh concrete . And this woman walks through ruining the concrete , leaving her footsteps . Oh , I wonder why the sidewalk is so sticky . It 's getting real hard to pick up my feet . Are n't they going to say anything ? Like , bro , there 's wet concrete . Perhaps a do not walk sign or a hey , stop . You shall not"
600,620,"pass . No , let do her thing . She 's pass . No , let do her thing . She 's probably wondering why the floor 's so sticky . like , "" Oh , this little alleyway is a little shortcut to get home . "" I do n't think the shortcut was worth it . This poor dog swallowed a light up toy . And now when he goes to poop , it just lights up like a Christmas tree and everybody can see . And that poor"
620,640,"thing , he has no idea that everybody could see that he swallowed it and is lighting up like a Christmas tree . Oh no . It 's so shameful . Oh no . This girl paid over $ 1,000 for a designer to make her a custom wedding dress . And they ended up sending her a $ 50 dress from"
640,660,"Teeu . I do n't know what they were trying to do , but that dress is not it . I feel bad . I would be crying , too . Like , girl , you better get a refund ASAP . I do n't know what this is . This is not a prom dress . I do n't even know what this is . Like , what were they even trying to do ? I think the worst part is that she got it the day of prom , expecting this amazing , beautiful designer dress and"
660,680,"then getting DIY trash from Teeu . I really hate scammers . They scammed her so bad . I hate people who scam . But anyways , that 's all for today . I hope you guys enjoyed this video . If you did , make sure to hit that like button in the face and subscribe to the Wolf Pack . I love you guys so much . Thanks for watching . Fig ."
