start_time,end_time,words
240,260,"some of them are chunky ? You know , it 's like that in life , you That 's life . That 's life . Summer skinny and summer . That 's how it goes . How did the 1940s German expressionist"
260,280,"dance that you trained for in Sesperia , how did that compare to like the ballet you 'd grown up with ? Um it did n't did n't compare . It also was our the choreographer on that movie um Damian Jalet . He counts in threes . So it 's one"
280,300,"and two and three and not an eight count and two and three and not an eight count which is normal . And it also was like liberating because ballet is so much about defying gravity . And the dance that we learned was about like really giving into it and looking quite , you"
300,320,"know , angular and like uh primal . We 're moving on again . If you 're ready . Only if you 're ready . Okay , let 's just do it . Let 's just do it . So , up here is a mango srano hops . I"
320,340,"like mango . That 's got to count for something . Mhm . Seems like you 're struggling a bit . Yeah , I am . I 'm sharing with I 'm sharing in the experience with you and I 'm no superhero , you know . I feel it all the I am also not a superhero . Tried ,"
340,360,"just like this show . So , I once heard I definitely do n't taste the mango . Yeah , it 's uh the Serrano hops really kind of dominate . I agree with you . Am I shaking ? No , you 're good . You 're good . Composed ,"
360,380,"graceful , more ballet , and expressionist dancing . So , I 've heard you say that one of the things that compelled you to create your own production company , Tea Time , was this impulse to have more control over the final product . How does that shift your perspective as a creative ? Like , I imagine that there are a lot of stressors that you 'd have as a producer that are maybe not even on your"
380,400,"radar as an actor . I know . My tongue burns . Um , I really prefer it . It 's hard to be on some jobs where I do n't have input , creative input . How often do you do Um ,"
400,420,"you know , sometimes up to three times a week . You know , we kind of off . I 'm not joking . I 'm telling you the truth . Is your stomach okay ? The numbers keep coming back better . I 'm here to report a clean bill of health . Yeah . I do n't know if that eases whatever tension you 're feeling coming into the studio today , but But your like"
420,440,"gastrointestinal health is solid . I 'm really upset . I do n't want to eat And you know what ? You do n't have to . I appreciate that . I appreciate All right . If you 're ready to move on , this next one is called"
440,460,"spicier sauerkraut and mustard . Some of us are , you know . I once did a cameo opposite Maya Rudolph and found that the hardest thing was not hitting my marks or saying my lines , but"
460,480,"it was to keep from breaking character from laughing . As someone who 's done their fair share of comedies , have you ever had the experience of struggling to get through a scene simply because your co - star kept cracking you up ? Yes , even in not funny movies , I struggle to get through scenes . Um , I find actually that even on the more serious"
480,500,"movies is when jokes are a foot . Oh , that 's interest . That 's interesting . Like maybe if you 're doing like an intense psychological drama , maybe it 's like more important that you 're laughing in between . Is that Yeah , definitely . Also , I mean , for for me at least , I think there 's actors probably that need to"
500,520,"maintain a certain mindset for the whole time , but I do n't do that . I 'm like a very unserious person . Do you ever sit at home and be like , "" Oo , I 'd love to have some wings . "" It 's kind of like a telltale heart"
520,540,"that 's always in my life . You know , when I go to a restaurant , I do n't have to order wings for them to like come out from the kitchen , you know , that sort of a thing . And then do you feel like you have to eat them ? Yeah , I think I 'm like a nice like a nice Midwest guy , so I do feel like I have to at least try them , you I know that sucks . It 's the It 's the"
540,560,"crosseye bear . All right . So , up next , Tropical Tropical Amaro . There used to be a Hot Wings restaurant around the"
560,580,"corner from my apartment when I was younger . Did you visit ? Yeah , I went there . Fond memories . I feel like I 'm doing pretty good . You are doing good . Am I ? But I knew that you would with just the mindset that you walked in . My"
580,600,"mouth is on fire and it 's numb . But I would n't be able to tell . Calm and composed from the outside . Um , I did go to the Hot Wings Cafe . That 's what it was called . Hot Wings I like that they spell it out for you . Did you ever like were you a mild kind of order ? Uh , yeah . And also like"
600,620,"loads of ranch dressing . You should give people ranch dressing . You know what ? We pay very close attention to the riders that come in . You know , like we have the gluten - free beer today . Like if somebody just threw in ranch . Let 's try that ."
620,640,"So , up next is apricot . There you hit it . It 's the emphasis on Apricot . Do you say apricot or apricot ? Apricot . I say apricot , I think . Is that weird ? No , but who 's right ? You know who 's"
640,660,"Who 's right ? Maybe let 's switch . I 'll start saying apricot and you go with apricot . Okay , that was a big bite . Sean , are you okay ? Are you hungry ? They rip how they rip . You know , do you have a diagnosis as to why Hollywood is so"
660,680,"riskaverse ? You know , it 's a topic that 's discussed ad nauseium in industry media , but I 'm curious what you 've observed up close and personal . I think it 's hard when creative decisions are made by and it 's hard when creative decisions are made by people who do n't even really watch movies or like"
680,700,know anything about them . And that tends to be what 's occurring a lot . And I think also when something does well um they like studios want to keep that going . So they remake the same things and then but humans do n't
700,720,"want that . They want fresh . They want to feel new things , experience new things , see new So I do n't know . I guess it 's all just a bit of a mess right now , is n't it ? Chipotle puree orange juice ."
720,740,"What 's going on ? Oh , Mm - m. Mm - m."
740,760,"I know . No . Sean , I know . No , I know . Uh - uh . The is that ? I do n't taste orange juice . I do n't like it . No , I know . And I understand ."
760,780,"That 's the problem is it 's probably one of the spiciest things you 've ever eaten . And then on top of that , the taste of it , there 's no redeeming culinary qualities . Yeah . I ca n't . Oh my god . And then be careful around your eyes . Just do n't touch your eyes . Yeah . Yeah . Yeah . No , I get it . Am I okay ? Yeah , you 're okay . You 're You 're"
780,800,going to be okay on the other side of this . I 'm not going to be okay . You 're going to be okay . I do n't want anything . I need something . Am I drooling ? No . You look great . You 're doing great . Do n't lie to me . I 'm not lying to you . You 're
800,820,"doing great . I do n't like her . No , I understand . You do n't . You do n't understand . Do you want some ice cream ? Ice cream 's Mhm . Yeah , ice cream coming in . I do n't want Okay , then . Be careful ."
820,840,Careful with the eyes . I have to go to the hospital . No . Is this real ice cream ? Yeah . We 're not . The stunts are over . All right . The gags are over . The pranks are over . I promise . What are the furthest ls you 've gone to in order to get your hands on a piece of
840,860,"vintage furniture ? You know , you do hunt like the throwback fixtures . I bought something in Italy once and it took like 6 months to get to America . What was that piece ? It was like a dumb"
860,880,"credenza . Worth the wait ? Do you still have it ? I have it . Yeah . Not worth the wait . I 'm going to vomit . I do n't like this at all . Sean , I 'm I get it . I get it . I wo"
880,900,n't be back . And I do n't take that personal . I do n't take that personal . Does anybody do it multiple times ? No . Some people have come back . off . Really ? Who ? Who ? Gordon Ramsay came back . Will Frell came I was once on a talk show with Gordon I was on James
900,920,"Cordon . We were sitting on the couch together and I realized afterwards that if they got married , his name would be Gordon Cordon . And I was so annoyed that I did n't think of that on the show . Well , I 'm happy that we could offer the platform for you to get it off now . You"
920,940,"thank you . This was n't worth it . I told James that joke and he was like , "" You 're an idiot . "" It 's"
940,960,"the tiniest bite . Look , it counts . Right . But think about that . You just shook that off . The last one . This does n't It 's not I do n't like the If you eat an one of"
960,980,"the ones on the other side , does it like mitigate the spice or it adds more spice ? You know , that 's interesting . I 've done the show for a long time and I think you 're the first person to pose that , you know , so now I 'm thinking it through in real time . Yeah . Like what if you eat something spicy ? If you eat something less"
980,1000,spicy as that kind of like a ginger palette cleanser in the world of a spicy wing gauntlet . Yeah . I 'll lab rat this for you . Okay . That was a big bite . That 's all I know . Which one did you pick ? The first one ? I picked the very first one . Does it feel better ? You know what ? That 's not nothing .
1000,1020,Yeah . Wow . I 'm a genius . Is there a practical skill that you 've learned through preparing for a role that 's been most transferable or valuable in your everyday life ? Stunt driving is fun . Definitely . And hard to kind of let go of that . Yeah .
1020,1040,"Like if you 're preparing for like a roll in Need for Speed , like does that make you like a better parallel parker on the other side of it ? Oh my god . I can do like a highspeed 180 . I 'm really good at parallel parking , too . I 'm like a one and done . Yeah . And look at you running this"
1040,1060,gauntlet over here . Are you going to put more sauce on your wink ? Do I have to do that ? Is that part of the game ? I do n't want to be a little I do n't want I do n't want to . You do n't have to . I 'm going to . It 's a
1060,1080,"Little tiny dab . There we go . Okay . And with that , Dakota Johnson , you 've conquered the wings of death . And just one more question before we get you out of here . I 've"
1080,1100,"heard you talk about being nostalgic for an era of movies that inspired hope . Maybe this is an ironic time to ask , but what do you see as the enduring appeal of a happy ending in a Because I think people want that for themselves ultimately . It 's"
1100,1120,"happiness and happy ending . And you know what ? Not the sexual kind . But look at you today putting a bow on this episode here . I would describe this as a happy ending before we roll the credits . And now there 's nothing left to do but roll out the red carpet for you , Dakota Johnson . This camera , this camera , this camera . Let the people"
1120,1140,"know what you have going on in your life . What do you mean ? Like if you have a movie coming out or something . Oh , but we materialists"
1140,1160,coming out June 13th . I do n't like it . Thank you for having me . Thanks . Thanks for ruining my life . You did so good . You did so good . You did so Fans will
1160,1180,really like this . And you 'll be happy you did it on the other side . All right . I will have to agree . I am so happy I did it . Woo ! You love Truth or Dab and the even spicier refresh edition . And now we 're turning up the temperature and raising the stakes with our brand new Hot Ones
1180,1200,"roulette . It 's an explosively hilarious push your luck party game filled with suspense , consequence , and of course , hot sauce . The game is simple . Roll the dice of doom , flip a card , and try to avoid the dab at all costs . Hotwinds roulette is available at wildertoys.com . That 's wildertoys.com to get your hands on Hot Ones Roulette . Godspeed"
1200,1220,and be careful around the eyes .
