start_time,end_time,words
1290,1295,mybach branding on them I 've actually got it out right now cuz it lets me get a little bit further
1295,1300,back I am exactly 6 ft tall and I can get my feet up on this
1300,1305,foot rest like check out this positioning here comes the foot rest
1305,1310,as well to support the bottom part of my legs and this has a pillow on
1310,1315,it also and that just takes the weight off of my heels over there so if I push my
1315,1320,feet to the side I can be comfortable no problem it also will move the
1320,1325,front seat forward and then put the screen into the right orientation
1325,1330,for me to see it like at the right angle now you might be saying how are you going to
1330,1335,reach that screen to interact with it though well you do n't have to because you have this tablet
1335,1340,right here and I can either use the right here and I can either use the tablet in that location or I can use this
1340,1345,little extraction motor to lift it up and then use it like this
1345,1350,and so from here I can control all types of aspects of the car there 's a few
1350,1355,different ways you can interface as far as the media is concerned you have Bluetooth online
1355,1360,music USB media files and two HDMI ports so you just
1360,1365,open this up like this and this is actually pretty cool because you also get this
1365,1370,wireless charger with an anti - slip mat tons of USB ports fast charge
1370,1375,capable there 's four of them here and they 're illuminated with blue LEDs you
1375,1380,also have a DC if you need a little bit more power and and then these
1380,1385,are mini hdmis so that 's important to note you would need an adapter listen it 's something you 're
1385,1390,going to get once and then you 'll be done with it you 'll just have a nice little adapter in there
1390,1395,for whichever device you want to connect you could even get crazy and try to run like a game
1395,1400,console with an external battery and an HDMI and play some PlayStation
1400,1405,on this display if you want to now that 's not the only compartment when you 're back here by the way that 's just one
1405,1410,of two this is a motorized compartment tons of that open port wood in this
1410,1415,location we click this button and this motor goes into action
1415,1420,opening this section here we have two cup holders hot and
1420,1425,cold you have room for a smaller bottle and then a larger one and you can feel it start
1425,1430,to get cold right away if I click it again I move into hot mode and what I love here is it
1430,1435,'s so obvious which mode you 're in pillows for the lumbar which I have down
1435,1440,there pillows for your head another funny thing about these seats they do have
1440,1445,isofix under here it 's kind of just a funny thought of like a kid being in this rear
1445,1450,seat being chauffered around a lot of glass which makes it feel more open and
1450,1455,large and then you 'll probably also see the RGB continues all through here and it
1455,1460,just creates like so many different diffused lighting zones another thing you 'll notice
1460,1465,here illuminated seat belt buckle a simple little thing at night you 're
1465,1470,looking for this well now you 're not really looking Oh My My Little pillow came loose
1470,1475,there 's the cooling ooh lovely very like powerful cooling by the
1475,1480,way like my butt is cold immediately just getting getting work done
1480,1485,you know reading my docu reading magazines if I had a car like this I 'd just be back here
1485,1490,reading magazines National Geographic Mo does n't even know what a magazine is the back is better
1490,1495,than the front I mean this is this is wild back here this is so comfy it 's a mybok
1495,1500,like yeah of
1500,1505,course that 's what you paid for
1505,1510,I had a cousin
1510,1515,once that visited when I was in high school from
1515,1520,and his favorite thing like if he did n't understand something we were talking
1520,1525,about sure what is oh just told me to put my hands on the
1525,1530,wheel right there I was looking away too much I thought but look at can I say I mean this is
1530,1535,about Comfort it 's about relaxation it 's about
1535,1540,refinement it 's as if you gave somebody a mission a team you
1540,1545,gave them a mission you said make the most
1545,1550,comfortable sophisticated person
1550,1555,vehicle that you possibly can
1555,1560,and they thought of everything they thought of everything you might might want
1560,1565,to have in something like that certainly when you step into this
1565,1570,when you drive it you get a sense for that level of refinement and
1570,1575,the amount of work that would would have gone into executing
1575,1580,that the idea seems simple maybe outside of
1580,1585,the electrification the idea what do you have to have
1585,1590,tighter gaps and thicker glass and and more comfortable
1590,1595,seats with more adjustments and reclines and the but it 's the
1595,1600,execution that 's really where the rubber meets the road for a
1600,1605,vehicle like that 's really what matters is the execution you got to go in
1605,1610,there with a fine tooth comb and a bunch of people got to
1610,1615,check on that manufacturing process and there 's so many different
1615,1620,people involved in the production of a car like this to ensure that it meets
1620,1625,that quality standard and that 's really what sets these Ultra Luxury
1625,1630,Vehicles apart it 's what sets that mybach branding
1630,1635,apart from the standard Mercedes brand which is already
1635,1640,obviously luxurious but will has the best seat the guy who matters most is in your seat
1640,1645,will like if you 're in Germany right and you 're on your way to an important meeting
1645,1650,this car picks you up and you sit there you 're wearing a suit you are
1650,1655,are stressed that 's it just a
1655,1660,10minute Serene Breeze reprieve this
1660,1665,suspension is ridiculous it 's a hovercraft here 's like I 'm going to venture off the road a
1665,1670,little bit you did n't feel it that was dirt that 's a dirt you did n't feel it guy
1670,1675,behind me thinks I 'm nuts he thinks the guy in the uh mybach has lost
1675,1680,it he he might not be wrong he might not be wrong or maybe
1680,1685,I gained it maybe I did n't lose it maybe I gained
1700,1705,it
1705,1710,cheese only time
1710,1715,can provide yeah like a place like this yeah without
1715,1720,the time it 's not what it is it needs the time you what I
