start_time,end_time,words
270,275,what 's ideal and then last up we have their new Ultra tempered glass screen protectors
275,280,with their included applicator you simply drop it into this jig pull the tab and the
280,285,screen protector is installed perfectly so let me know down in the comments if you 're going to pick up one of
285,290,these new cases for your new iPhone 16 Pro or Pro Max which go for the tough the hybrid or
290,295,the soft okay so I got them both booted up now I have to admit that just handling
295,300,the devices the regular iPhone 16 is the most comfortable to hold one
300,305,hand two - handed it 's the thinnest lightest so I 'm not too surprised by that now let
305,310,'s talk a little bit about the differences between the 16 and the 15 the display it 's
310,315,identical we now have the action button where the switch used to be so we get to feel like
315,320,we bought the pro model even though we did n't that 's good apple Intelligence coming
320,325,soon do n't call it AI unless you 're going to say the whole thing Apple intelligence they invented it you did
325,330,n't know it was never artificial it was always Apple intelligence the most intelligent oh we got the
330,335,camera control functionality now that was n't on the previous generation it 's now capable of macro on
335,340,that same camera spatial photos and videos and you 're getting the latest
340,345,generation photographic styles that come with that a18 chip how about I give you a little
345,350,improved battery life to the tune of 2 hours mag safe wireless charging has improved it 's
350,355,faster now this is looking a lot like the pro spec sheet except you do n't have to pay as much I think a lot of people
355,360,are just going to go with this one maybe not this color because Mo and I both agree that in person I think he used the term
360,365,radioactive which is maybe a little extreme there something off about this color in person I do n't know to
365,370,each their own but the more I look at it the more I 'm like teal and I say it in that exact
370,375,voice I go like this I go teal 128 GB teal they 're like
375,380,sir what is the matter with you ay one nit minimum brightness it is like I 'm
380,385,reading the pro spec sheet here cinematic video stabilization why do you have to buy the pro model why you
385,390,got to buy huh to get an extra camera I guess and to get your titanium bro your phone 's
390,395,not even titanium so bro your phone 's not even titanium so what are we
395,400,doing what are we doing your phone 's not even titanium so what do we do so everybody knows that
400,405,guy everybody knows that guy you 've met that guy before listen this is the phone you should get just get the
405,410,iPhone 16 that 's my verdict this year if you have to get an iPhone this year Lam yeah why you need the
410,415,pro model mo why you yelling about the pro model pro model this PR model that okay the wide
415,420,does n't look the ultra wide maybe does n't look quite as good these ones look good though look at those look at the
420,425,regular standard focal length 1X that 's kind of what you 're lacking there your Ultra y does n't look quite
425,430,as good it 's tough on these screens like it just look at the roof the sharp like it 's it 's just obvious there 's just too much
430,435,resolution on the other one I presume that on video we 're going to be 4 K 60 we
435,440,got the same chip right 4 K 60 and no 4 K 120
440,445,cuz otherwise what is pro that 's okay here is a video sample 4 K 60
445,450,and mo changed his Jersey New Jersey New Jersey New
450,455,Jersey oh there we go modeling Mo the model this
455,460,one is here he goes oh here we go
460,465,yeah damn dude
465,470,sound good e jeez you did
470,475,n't have to do them like
475,480,that titanium bro we quickly get in the camera bam we 're in you can
480,485,pause videos now I do n't know if you knew about that you can like pause a video recording it 's a new feature it 's
485,490,very useful I use that feature I 'm happy about it continue the recording sounds see what
490,495,kind of sounds fine sounds loud the I 'll pinch for you this looks a lot
495,500,different than right in there for you way lighter it has want yeah I
500,505,think this year maybe more than ever or more than I can remember in recent I 'm sure other people probably said this
505,510,and you probably watch those videos too this year I mean you probably do n't really need the pro model
510,515,unless money is no problemo and you 're just give me the Desert Storm I know it 's
515,520,desert Titan sounds funnier if I say Desert Storm you understand and it should have been more Desert Storm
520,525,color in my opinion when I had the mockup Desert Storm man look at that this is what I wanted
525,530,instead we got that like another like white phone basically nah anyway this
530,535,is the entry point and it has the vast majority of what you 're going to end up using and liking on the
535,540,other devices yeah if you ca n't see yourself needing those Studio audio features the extra extra
540,545,camera 4 K 120 bigger battery obviously bigger screen like if those things are not
545,550,absolutely major to you you can save your money this year and you can get the iPhone 16 or you can save even
550,555,more money and wait until the next Generation it 's completely up to you you know what I mean it 's 2024 like you know if you need
555,560,a new phone or not I think we 're past just buying these things every single generation because we have to and
560,565,the iPhone always represents an opportunity to speak to the audience on that topic of like how often should we be
565,570,buying and upgrading things it 's just this phone is like the marker it 's like the test it 's like the
570,575,economic test of like hey where are we at where 's the disposable income but then also it 's like hey where
575,580,are we at from a technology perspective like have things in this segment kind of slowed down a little bit like
580,585,are we seeing as many massive improvements are people feeling as compelled these are the conversations I have in
585,590,public in public like in the world and I suppose now in public here on the internet which is
590,595,also somewhere in the world good
595,600,night
