start_time,end_time,words
520,540,"all of your bills . Big bills , little bills , each and every bill has been paid for , and you have plenty of money to spare . Now you proceed to the bathroom , because now on your neck , a bunch of tiny bushes of thin blonde hairs have appeared ."
540,560,"On your neck , a bunch of tiny bushes of thin blonde hair . As you look in the mirror , suddenly your mouth just starts talking all by itself , and it 's saying , "" Yes , we can ; yes we can ; yes we can . "" Now"
560,580,"you turn around , and now suddenly your eyes are , ah , because Donald Duck just poked out both of your eyes with a trumpet made of pure gold . Now you can open your eyes again and come back to this place . Luckily , it 's a lot safer here than where you just came"
580,600,"from . So , I just made you guys memorize the past 10 presidents of the United States of America in the right order . Now I 'm going to show you , and then you can see how many of these you still know . So with each body part , I 'm going to ask you what happened there , and then you could"
600,620,"think of it . Even better would be if you just shout it out . Now , what happened to your feet ? John threw the sun , yeah President Johnson . Now , what happened on your knees ? Knicks , yes President Nixon . OK . So"
620,640,"what were your thighs replaced with ? Fords President Ford . OK , and what did you feel with your bottom ? OK , President Carter , yes . Some people are ahead of the game . Now , your belly led you to McDonald 's ; what"
640,660,"happened ? OK . Ronald McDonald shooting rays of … So Ronald Reagan . He hits in your chest , and you got what ? Big bush of gray hairs Bush senior . Now , your"
660,680,"shoulders got light , why ? Paid all your bills Bill Clinton . Now , what did you have on your neck ? OK , a bush of thin blonde hairs . Bush junior . What was your mouth saying ? "" Yes we can "" President"
680,700,"Obama . And what happened to your eyes ? Yeah , Donald Duck , trumpet , pure gold . Who else but Donald Trump ? So , if you memorized more this time than the first time , please stand up ."
700,720,"OK . So we have almost everyone standing up ; that 's awesome . Now , if you think this way of memorizing is more fun than the last way you used , please stand up or remain standing if you 're already standing . Oh whoa , now we almost have everyone . I 'm"
720,740,"very pleased to see this . OK . You guys can sit back down . Thank you very much . Now , when you make bizarre images to memorize , suddenly it becomes a lot easier . If you tie these bizarre images to a place you know well , like your body ,"
740,760,"suddenly memorizing things in order becomes a lot easier . OK . Well , cool . But I asked you guys in the beginning , "" Why should we , in today 's day and age , still want to get better at this at memorizing ? "" Well , because by getting better in a skill like this , you can also get better at a"
760,780,"different skill : the skill of experimentation . By experimenting with different methods of doing things , I found out that I can get better at anything . I found out what works for me and what does n't . What if I 'd never learned the skill of experimentation ? I may have never gone back to school ; I may have never enjoyed"
780,800,"studying psychology , and I probably would not have been standing here today , because one of the things I thought I really could n't do was public speaking . Now , there are people of every generation not doing things that they might love , that they might even be great at because they think they ca n't do it ."
800,820,"So how beautiful would it be if in schools we can teach kids that they can get better at anything , and they can even get better at getting better at things , get it ? But not just the kids , because the older generation is often seen as too old to learn . But they 're not too rusty . Anyone can improve themselves by"
820,840,"experimenting , and I hope you experienced that today . Now at Remind , we break up this process of experimentation into three steps : the check , the experience and the experiment . The check is all about becoming aware of what you 're doing right now . So maybe during the first test , you"
840,860,"became aware of the fact that you just repeat the words over and over and that that does n't work too well . The second step : the experience is all about being open to new possibilities and trying them out . So maybe during the visualization , you realize that this works a bit better or at least you like it more . And"
860,880,"the third step is the experiment . This is about taking something from that new experience that you had and applying it in your own life to see how it works for you . So , maybe you 're one of those people that when someone introduces themselves to you , you just immediately forget their name . Yeah , sound familiar ? And you want to use"
880,900,"visualization to do something about that . So far I 've only taken you guys through the first two steps . The final step is up to you . So when I 'm done here , I 'd like you to take a moment for yourself and to write down an experiment on the little card we 've given you and to put that in your wallet as a reminder . By continually"
900,920,"following these steps of experimentation , you discover what you 're doing ; you keep yourself open to new possibilities , and you allow yourself to continually transform . And regardless of what you 're learning , be it memorizing or martial arts or mathematics , you 'll get better not only in the skill that you 're trying to develop , but you 'll get"
920,940,"better at the process of learning itself . And that 's something that sticks . It 's something you could take with you to your new job , your new hobby , your new relationship , your new whatever . So this is something absolutely everyone should know , and I believe we should teach it in schools . But let 's not just wait for it to be implemented"
940,960,"in schools . I also believe that the most important change starts with the individual . It starts with you . So , go out there and experiment . Learn something new or a new way of approaching something old because there are few skills as valuable as the art of learning . Thank you ."
