start_time,end_time,words
525,530,"like come out from the kitchen , you know , that sort of a thing . And then do you feel like you have to eat them ?"
530,535,"Yeah , I think I 'm like a nice like a nice Midwest guy , so I do feel like I have to at least try them ,"
535,540,you I know that sucks . It 's the It 's the
540,545,"crosseye bear . All right . So , up next , Tropical"
550,555,Tropical Amaro .
555,560,There used to be a Hot Wings restaurant around the
560,565,corner from my apartment when I was younger . Did you
565,570,"visit ? Yeah , I went there . Fond"
570,575,memories . I feel like I 'm doing pretty good . You are doing good . Am I ? But I knew that you
575,580,would with just the mindset that you walked in . My
580,585,mouth is on fire and it 's numb . But I would n't be able to tell . Calm and
585,590,"composed from the outside . Um , I did go to the Hot Wings"
590,595,Cafe . That 's what it was called . Hot Wings I like that they spell it out for you . Did
595,600,"you ever like were you a mild kind of order ? Uh , yeah . And also like"
600,605,loads of ranch dressing . You should give people ranch dressing . You know what ? We pay very close
605,610,"attention to the riders that come in . You know , like we have the gluten - free beer today . Like if somebody"
610,615,just threw in ranch . Let 's try that .
620,625,"So , up next is"
625,630,apricot . There you hit it . It 's the emphasis on
630,635,Apricot . Do you say apricot or apricot ? Apricot . I say
635,640,"apricot , I think . Is that weird ? No , but who 's right ? You know who 's"
640,645,Who 's right ? Maybe let 's switch . I 'll start saying apricot and you go with
645,650,"apricot . Okay , that was a big bite . Sean , are"
650,655,you okay ? Are you hungry ? They rip how
655,660,"they rip . You know , do you have a diagnosis as to why Hollywood is so"
660,665,"riskaverse ? You know , it 's a topic that 's discussed ad nauseium in industry media , but I 'm"
665,670,curious what you 've observed up close and personal . I think it 's
670,675,hard when creative decisions are made by and it 's hard when
675,680,creative decisions are made by people who do n't even really watch movies or like
680,685,know anything about them . And that tends to be what 's occurring a
685,690,lot . And I think also when something
690,695,does well um they like studios want to
695,700,keep that going . So they remake the same things and then but humans do n't
700,705,"want that . They want fresh . They want to feel new things , experience new things , see"
705,710,new So I do n't know . I guess it 's all
710,715,"just a bit of a mess right now , is n't it ?"
715,720,Chipotle puree orange juice .
720,725,What 's going on ?
725,730,"Oh ,"
730,735,Mm -
735,740,m. Mm - m.
740,745,I know . No .
745,750,"Sean , I know . No , I"
750,755,know . Uh - uh . The is that ? I do n't
755,760,"taste orange juice . I do n't like it . No , I know . And I understand ."
760,765,That 's the problem is it 's probably one of the spiciest things you 've ever eaten . And then on top of
765,770,"that , the taste of it , there 's no redeeming culinary qualities ."
770,775,Yeah . I ca n't . Oh my god . And then be careful around your eyes . Just do n't touch
775,780,"your eyes . Yeah . Yeah . Yeah . No , I get it . Am I okay ? Yeah , you 're okay . You 're You 're"
780,785,going to be okay on the other side of this . I 'm not going to be okay . You 're going to be okay . I do n't want
785,790,anything . I need something .
790,795,Am I drooling ? No . You look great . You 're doing great . Do
795,800,n't lie to me . I 'm not lying to you . You 're
800,805,"doing great . I do n't like her . No , I"
805,810,understand . You do n't . You do n't
810,815,"understand . Do you want some ice cream ? Ice cream 's Mhm . Yeah , ice"
815,820,"cream coming in . I do n't want Okay , then . Be careful ."
820,825,Careful with the eyes . I have to go to the
825,830,hospital . No . Is this real ice cream ? Yeah . We
830,835,'re not . The stunts are over . All right . The gags are over . The pranks are over . I
835,840,promise . What are the furthest ls you 've gone to in order to get your hands on a piece of
840,845,"vintage furniture ? You know , you do hunt like the throwback fixtures . I bought something in Italy"
845,850,once and it took like 6 months to get to
850,855,America . What was that piece ? It was
855,860,like a dumb credenza .
860,865,Worth the wait ? Do you still have it ? I have it . Yeah .
865,870,Not worth the wait .
870,875,I 'm going to vomit . I do n't like this at
875,880,"all . Sean , I 'm I get it . I get it . I wo"
880,885,n't be back . And I do n't take that personal . I do n't take that
885,890,personal . Does anybody do it multiple times ? No . Some people have come back . off . Really ? Who ? Who ?
890,895,Gordon Ramsay came back . Will Frell came I was
895,900,once on a talk show with Gordon I was on James
900,905,Cordon . We were sitting on the couch together and I realized afterwards that if
905,910,"they got married , his name would be Gordon"
910,915,Cordon . And I was so annoyed that I did n't think of that on
915,920,"the show . Well , I 'm happy that we could offer the platform for you to get it off now . You"
920,925,thank you . This was n't worth it . I told James
925,930,"that joke and he was like , "" You 're an"
930,935,"idiot . """
935,940,It 's
940,945,"the tiniest bite . Look , it counts ."
945,950,Right . But think about that . You just shook that
950,955,off . The last one . This does n't It 's not I do n't like the
955,960,If you eat an one of
960,965,"the ones on the other side , does it like mitigate the spice or it"
965,970,"adds more spice ? You know , that 's interesting . I 've done the show for a long time and I"
970,975,"think you 're the first person to pose that , you know , so now I 'm thinking it"
975,980,through in real time . Yeah . Like what if you eat something spicy ? If you eat something less
980,985,spicy as that kind of like a ginger palette cleanser in the world of a spicy wing
985,990,gauntlet . Yeah . I 'll lab rat this for you . Okay . That was a big
990,995,bite . That 's all I know . Which one did you pick ? The first one ? I picked the very first
995,1000,one . Does it feel better ? You know what ? That 's not nothing .
1000,1005,Yeah . Wow . I 'm a genius .
1005,1010,Is there a practical skill that you 've learned through preparing for a role that 's been most
1010,1015,transferable or valuable in your everyday life ? Stunt driving is fun .
1015,1020,Definitely . And hard to kind of let go of that . Yeah .
1020,1025,"Like if you 're preparing for like a roll in Need for Speed , like does that make you like a better parallel parker on"
1025,1030,the other side of it ? Oh my god . I can do like
1030,1035,"a highspeed 180 . I 'm really good at parallel parking , too . I"
1035,1040,'m like a one and done . Yeah . And look at you running this
1040,1045,gauntlet over here . Are you going to put more sauce on your wink ? Do I have to do that ? Is
1045,1050,that part of the game ?
1050,1055,I do n't want to be a
1055,1060,little I do n't want I do n't want to . You do n't have to . I 'm going to . It 's a
1060,1065,Little tiny
1065,1070,dab . There we go . Okay .
1070,1075,"And with that , Dakota"
1075,1080,"Johnson , you 've conquered the wings of death . And just one more question before we get you out of here . I 've"
1080,1085,heard you talk about being nostalgic for an era of movies that inspired
1085,1090,"hope . Maybe this is an ironic time to ask , but what do you see as"
1090,1095,the enduring appeal of a happy ending in a Because I
1095,1100,think people want that for themselves ultimately . It 's
1100,1105,happiness and happy ending . And you know what ? Not the
1105,1110,sexual kind . But look at you today putting a bow on this
1110,1115,episode here . I would describe this as a happy ending before we roll the credits . And now there 's nothing
1115,1120,"left to do but roll out the red carpet for you , Dakota Johnson . This camera , this camera , this camera . Let the people"
1120,1125,know what you have going on in your life . What do you mean ? Like if you have a movie
1125,1130,"coming out or something . Oh ,"
1130,1135,but we
1135,1140,materialists coming out June 13th .
1145,1150,I do n't like it .
1150,1155,Thank you for having me . Thanks . Thanks
1155,1160,for ruining my life . You did so good . You did so good . You did so Fans will
1160,1165,really like this . And you 'll be happy you did it on the other side . All right . I will have to agree . I
1165,1170,am so happy I did it . Woo !
1170,1175,You love Truth or Dab and the even spicier refresh edition . And
1175,1180,now we 're turning up the temperature and raising the stakes with our brand new Hot Ones
1180,1185,"roulette . It 's an explosively hilarious push your luck party game filled with suspense ,"
1185,1190,"consequence , and of course , hot sauce . The game is simple . Roll the dice of doom ,"
1190,1195,"flip a card , and try to avoid the dab at all costs . Hotwinds roulette is available at"
1195,1200,wildertoys.com . That 's wildertoys.com to get your hands on Hot Ones Roulette . Godspeed
1200,1205,and be careful around the eyes .
