start_time,end_time,words
685,690,weight and see how that compares to the other ball I 've got over there so uh first actually
690,695,let 's get the weight of this ball and let 's get the weight of this ball and remember this is
695,700,inflated to just over 8 PSI that is just
700,705,under 600 G NBA basketball weight
705,710,in G oh here we go an
710,715,basketball is 624 G now that 's with the ball
715,720,being inflated between 7.5 and 8.5 pounds
720,725,per inch that probably has to do with the genuine
725,730,leather that the official ball uses this one even though this is called the authentic series
730,735,it 's an indoor outdoor ball and this retails for about 60 bucks so if the
735,740,official uh weight of the ball is 620 G then
740,745,this is actually closer than that
745,750,ball at 6102 G anyway extremely close regard L think about it
750,755,has to be the official size but then it has to have synthetic leather regular leather is going to be
755,760,heavier so that 's how you have 600 here even though it 's a size seven and then an
760,765,official NBA ball is 620 and then I wonder if
765,770,they could n't get 620 with this or you know if whatever compromises had to be made
770,775,to make it bounce effectively with these Dimensions maybe
775,780,610 and a half was as close as they could get and I know some people will watch the video and
780,785,say well I do n't get it what 's the point if it ai n't broke do n't fix it like there 's no way that 's as good as
785,790,the existing technology but that 's not the idea if there was n't any
790,795,experimentation you would n't even necessarily land on where they landed in the first place
795,800,so whether you 're talking about sporting equipment or electric vehicles or smartphones or
800,805,whatever the tech happens to be it 's experimentation and
805,810,generation one of something that eventually takes you to where we
810,815,end up which is generation 2 3 4 5 10 will it
815,820,eventually be the standard basketball I eventually be the standard basketball I do n't know I do n't have that answer I bet you even
820,825,Wilson would n't say that that 's necessarily the case but maybe some of their
825,830,findings work their way into a hybrid maybe there 's an internal bladder inside of a
830,835,ball like this that looks something like this and therefore does n't require
835,840,inflation I do n't know what 's going to happen but at the moment this is
840,845,certainly the most high - tech basketball that I 've seen and I 'm extremely
845,850,grateful to be one of the first people in the world to interact with
850,855,it that 's pretty
