start_time,end_time,text
681.775,688.27,"you have an aversion, a rejection, or simply a dislike"
688.27,694.954,"against either an object, a situation, or can be even a person."
696.608,698.741,"To simplify, it means:"
699.371,701.761,"You are climbing the mountain,"
701.761,704.051,"and it starts to rain,"
704.341,706.307,but you don't like rain.
707.067,710.268,"You discover the roads are bumpy,"
710.268,712.816,but you don't like bumpy roads.
713.666,717.266,"In order to cross the river, you need to swim,"
717.266,719.67,but you don’t like swimming.
720.376,723.42,"Whatever it is that you dislike,"
723.42,726.188,it won’t make it a pleasant journey
727.671,731.301,unless you learn to let go of this ill-will.
731.301,735.938,It’s more likely even that you won't continue that journey.
736.468,740.908,"The third hindrance originally translated as ""sloth and torpor."""
740.908,743.908,"""Sloth"" means it’s the heaviness of the body."
743.908,747.719,"""Torpor"" means it’s the dullness of the mind."
747.929,751.158,"It is characterized by sleepiness,"
751.748,753.678,"non-motivation,"
754.158,755.98,"lack of energy,"
756.168,760.014,and oftentimes can manifest itself
760.014,764.448,in a state of depression.
764.738,771.323,"Now, a simile used in Buddhism describes it as ""imprisonment."""
771.323,774.573,You find yourself locked in a cell.
775.223,776.998,It becomes very hard
776.998,781.774,to make any type of mental or physical effort.
781.774,784.884,"So in order to continue your path,"
784.884,787.504,there is only one option left.
787.504,792.634,"You need to find a way to get out from that hole, from that cell."
792.894,798.674,"Now, the fourth hindrance is called ""restlessness."""
798.964,802.939,It is the state of an unsettled mind.
803.179,806.629,"""Unsettle mind"" means your mind cannot settle."
806.929,808.819,Settle where?
809.049,811.239,Settle in the present moment.
811.469,816.95,An unsettled mind either is worrying about the future
817.339,819.769,or traveling into the past
819.769,822.295,"and rejecting,"
823.345,827.985,judging about an event that happened into your past.
828.255,832.072,"A simile used here is the monkey mind,"
832.482,835.805,"constantly jumping from one branch to another,"
835.805,840.768,unable to stay for too long time at the present moment.
842.308,848.13,The problem is there is no time to see clearly anymore.
849.374,853.374,"Now, the last of the five hindrances is called ""skeptical doubt,"""
853.374,858.128,and it's very closely related to a state of mind
858.128,861.49,which is based on indecisiveness.
861.94,866.816,It is very easy in that state of mind getting lost in thoughts.
867.036,868.823,Can I do this?
869.4,872.034,Is this the right path?
872.034,874.009,What will the others say?
874.009,876.171,What if this? What if that?
876.171,879.951,The mind cannot synchronize with your own actions anymore.
879.951,881.877,And the result is
881.877,884.277,that you are getting disconnected
884.277,889.062,with the goals and aspirations that once you have set to yourself.
889.322,892.318,"When the way is filled with too much doubts,"
892.318,896.51,more often you will stop instead of moving on.
899.551,902.585,"That we know the five hindrances now,"
904.032,906.451,what are we going to do about them?
908.853,915.153,You need to align and structure your life in such a way
916.227,920.676,to prevent those hindrances from arising.
921.485,923.925,"If you are not successful,"
925.946,930.328,you need to use techniques in order to remove them.
930.968,937.883,"Each of these hindrances is placing the dark cloud on your mind,"
938.008,940.958,or on the way of your climb.
942.028,944.438,Simply remember one thing:
946.028,948.401,Just let it rain.
950.281,954.623,This is a four step method
955.283,959.28,to help you removing those hindrances.
959.43,962.3,The first step is recognize
962.3,966.606,in what state of the mind you are finding yourself in.
969.116,973.946,"Afterwards, learn to accept, acknowledge,"
973.946,977.936,and allow the situation or a person
978.096,980.404,"to be the way how it is,"
980.404,983.003,to be the way how they are.
984.87,988.29,"Investigate your emotional and mental state,"
988.29,989.89,and ask questions:
991.785,993.677,Why did it come up?
994.745,999.349,What is going to be the consequence if I remain in that state?
1001.023,1004.493,"And ultimately, non-identification means:"
1005.086,1007.426,It is the practice.
1009.022,1011.636,I am not the body.
1014.714,1017.519,I am not the mind.
1019.328,1022.255,I am not my emotion.
1023.586,1029.777,It's just that I can see all these three aspects about me.
1037.732,1039.795,"All of our lifetimes,"
1041.919,1045.219,all of our lives are too unique
1046.943,1051.516,to copy the path from someone else.
1054.69,1058.42,"To bring meaning to your life,"
1060.223,1063.37,"to bring value into your life,"
1064.52,1067.95,"you need to learn and master yourself,"
1067.95,1070.87,and don't let the hindrances stop you.
1073.116,1075.774,If any of you chooses
1076.938,1080.363,"to climb that path to clarity,"
1081.498,1085.908,I would be very happy to meet you at the peak.
