start_time,end_time,words
400,420,"the way down . In case it was n't obvious , you 're not allowed to fill your cup up . Oh , so I put colored water . So now we know if you fill it up . No , that 's it . Actually , I forgot to mention that they are not allowed to cover the top of the cup with their hands , but I think they 'll be fine . Here you"
420,440,"go . Do n't spill . Here we go . Are you ready ? Yeah . When I whistle , you go now . Are you going to admit that you stole it or cheated on ? What ? The cup ? No , we did n't . You filled up your cup . No one said we could n't do that . At some point in the night , I 'm going to blow this whistle and a security guard is going to come and seek them . And if they get busted , they automatically have to leave"
440,460,"the water park right away . So , we 'll wait and see what happens . This is for them to start the tiebreaker . Here we All right . Hold on . Hold on . Now I think both cups are going to be like completely empty . 3 2"
460,480,"1 no , the doll . Yours is complete . Oh my god . Oh no . And of course they"
480,500,"cheated again . What ? They do n't stop . Stop . Freeze . I would like a rematch because all the times I 've gone backwards . I ca n't hold it and go backwards . When you 're going forwards , you can just hold the cup . You 're not allowed to put your hand on the cup . But he did . Did he really ? Yes ."
500,520,"We got to do it again . Are you kidding me ? How many ways can you guys cheat ? Hey guys , can we stop cheating so we can stop riding it ? He 's cheating just as much as me . You ca n't refill it . You ca n't put your hand over the top and you ca n't knock the water out of each other 's hands . You just got to hold the thing and see who can hold it better . That 's all this is about . We"
520,540,"should be done with this . I 'm going to go whistle for the third time . Here we go . Third time 's a charm . I do n't want to be backwards . No , no , no , no , no , no , no . Why are you coming here ? No , no , no , no . Oh my god . I"
540,560,think they 're both going to go . Wait a second . What do you have ? Let 's see it .
560,580,"wait . Wait . Let me see . Oh . Oh . Okay . Nadal has more , but it 's obviously empty because there 's no blue dye in it . So , Salish with her very little wins the Yeah . Sish . I 'm feeling like a loser right now cuz I just lost the round . That 's kind of sad . I mean , you 're going to"
580,600,"have to sleep on mattresses , I guess . Wait . But it 's not over yet . Okay . It 's not . Sure . It 's just getting started . Okay . Salish and Nadal have a beautiful friendship that has lasted for years . And the one thing that 's always brought them together is ice cream . Yep , that 's right . These kids just love ice"
600,620,"cream . So , the next challenge is build me an ice cream sundae . You have 5 minutes . Each of you have to make an ice cream sundae . I will taste them and decide which one is better . And that person wins that round . 1 2 3 go . I did it . Oh my gosh . You did not need the back one . For those of you who do n't know , this is Gigi Nadal 's sister . Wow . Was she"
620,640,"introducing me as that ? Sandy shower when we first met . That is so cute . While Sailor and Nadal are making ice cream , EG is going to hide somewhere in this water park . Whoever finds her first wins that round . Guys , this is so cool . I literally have a water park all myself to hide in . What if I hid inside the tubes ? Getting caught in this would be an actual"
640,660,"nightmare . A few moments later . I 'm kind of stuck . I 'm not going to lie . All right . Well , have fun . I 'm going down . Wait , wait , wait . I 'm going to need help . We 're going to go one scoop of chocolate and we 're going to use strawberry . Sailor should be able to win this round . I like mint chip with chocolate fudge . That 's my thing . This is my Sunday , guys . Let 's try . He likes mint chip , but I"
660,680,"did n't see the mint chip . Did you lick it ? I 'm going to tell him that you licked it . Cuz I definitely did n't lick it . There 's a skin . What ? You know what ? Forget Jordan . I just made this for myself . So , I 'm just going to make a whole separate one . I 'm going to keep this to myself . Loki has a good idea for me to make my dad one . I only have a couple minutes to find a hiding spot"
680,700,"because their next challenge is going to be finding me . What about a trash can ? Uh- uh . It smells too bad in there . Looks like Gigi found the cabana . But hey , get out of there . Go to a different spot . I 'm going to check out the last hiding spot that I think might be the one . Oh , this . Wait , is it about a flip ? I think this is the last place they will ever look for me . And they 're going to come soon . So , I 'm going to get down . Let 's go back and"
700,720,"check in on Salish and Nadal with my ice cream . I 'm done . Oh yeah , I think he loves gummy bears . You know , you know my dad really loves gummy bears . I do too , but I 'm not going to put them . I think I just made a masterpiece . Look at that . Thank you . I 'm I 'm done . Me , too . Do n't forget , the next time I blow this whistle , a security guard comes in and they 've got to hide from it . Come on . No , you 're in there . Or they get one step closer to"
720,740,"sleeping under a waterfall . You should sleeping under a waterfall . You should win this , Alish . We have ice cream together like twice a week . No , you do n't . I 'm going to judge which one I like better , and that person wins this round . From the looks of it , I 'm not sure I want either of these cones . Gummy bear . Not my favorite . What did you guys do ? Eat for 4 and a half minutes and then spend 30 seconds making these ice Oh , sorbet . I 'm"
740,760,"going to give this . Is that you , Sish ? Sish wins this round . Why would you put gummies ? You know , I hate those . It was just like a last second thing . I think he loves gummy bears . Can you zoom in on that face ? That 's the face of a guy who 's sleeping under a waterfall . Salish just won the ice cream challenge , but if you think she deserves even more wins , she 's actually nominated for"
760,780,"female creator of the year at the Kids Choice Awards . You 've watched her win challenge after challenge . She 's basically turned beating me into a full - time job . It 's so obvious . Let 's show the world how strong team Salish really is . Link in the description . And yes , you can vote more than one . While you were making ice cream , your sister Gigi was hiding"
780,800,"somewhere in this water park . Whichever one of you finds her wins this round . Are you ready ? Go . Let 's go . 1 2 3 . Okay , they 're coming for me . I heard the whistle go off . GG was probably hide like in the cabana . I think Ging does the stupidest hiding spots . You see her ? No . I do n't want to point , but Gigi is right behind me . I saw her run"
800,820,"back there . Both of them are over there . This is not Bro , I need to stay here overnight and wait . I 'm going to steal a piece of bubble real quick . It 's been a long day , guys . Where are you at all ? What 's up , bud ? Oh , what the heck ? We 're going to keep doing this until they find her . Let 's just get in the slide . They better start looking for Gigi or I might get bored and have to send in the"
820,840,"security guard . How is this finding Gigi ? It 's not . No , water slide is so much harder to slide down with hot water . Where is she ? I 'm coming for you . I bet you she 's in or she 's underwater . This They 're on the other side of the park right now . I can hear them screaming . They 're never going to find me again ."
840,860,"Ooh , stand . Let 's go back to finding her . I 'm bumping away . If you were a teenage girl by her side , where would you hide ? She was jumping somewhere over there . Salish . Nadal , come here . You checked everywhere . Nadal , check everybody . I 'm going to narrow the playing field . You have to check for Gigi in the kitty pool area . Oh my god . I know where she is . Oh my god . I just gave it away to see who won . Come on . Come"
860,880,"on , Gigi . I hear Zo screaming right now . They 're super close to me . Remember , you have to tag Gigi to win this challenge . Does n't look like Sailor heard me . Where would you be ? Sailish is so close to me . I 'm going to find her . Oh my god . I think Sailor is about to win this whole thing ."
880,900,"Either one of them could win right now . And they 're both looking in the bin . I 'm going to just stay as still as possible . All right , let 's check if there 's one right here . I 'm sitting up right now and I think S 's just right here . No , no , no , I got one . Wait , I found her . I tagged"
900,920,"your I tagged her . I tagged her . No , I found her . Did you not hear what Jordan said ? Remember , you have to tag Gigi to win this challenge . Did you tag her ? No . Nad wins this challenge . That was Neo got the he was a nice person and decided he wanted the waterfall so I could have the He 's allowed to"
920,940,"do that . But guess what ? I 'm not a nice person . Remember , the security guard can come at any time . If I go like this , the security guard comes . Next challenge . Even though Salish and Nadal are all alone , locked inside the water park , the rest of Great Wolf Lodge is filled with people who want to join them . I just might let them all"
940,960,"in as part of an epic final hideandsek if the score is tied at the very end . Here we go . Ready ? Nope . Just standing here for fun . Nell , has she gotten sassier ? Yeah , right . Next . Do n't talk . These are n't uncomfortable . They 're not loving the goggles . Okay . Okay . Next challenge . Wave pool . We 've"
960,980,"thrown 24 rings into the pool and they have 5 minutes . Whoever collects more wins and in the last minute , waves are going to start going and it 's going to be a lot harder . 1 2 3 go . Say hurry . Go . Hurry . Say the last time Salish and Nadal were in a wave pool , this"
980,1000,"happened . Everybody knows . They still have n't forgiven me for that prank . We have lifeguards on each side to make sure they 're safe . 1 2 3 4 5 Looks like Nadal has the early lead , but I have no"
1000,1020,"idea what 's going on . Salish has a bunch . Nadal has what I think is more , but I ca n't tell . This thing is a very close competition . And do n't forget , I can blow this at any time and the security guard will come and bust them . Sandy , should I do it right now ? You"
1020,1040,"hear that ? The waves are starting now . They got to deal with the waves . This is getting harder . Hurry up . 20 seconds . Oh no . Got way more time . Sish , you count first . Okay . 1 2 3 4"
1040,1060,"5 6 7 8 9 10 11 12 1 2 3 4 5 Yeah . Yes . Oh , Sage wins another round . Remember the last time Sish tried that crazy freef fall"
1060,1080,"line ? I think you can do it on your own . I need you all up here to support me . I 'm here and I need you all . We 're going to do that again tonight . Will Salish be able to do it alone or will she need Nadal to give her the courage ? Pretty soon I am going to blow this whistle for the security guard . And when I do , if he finds them hiding , they are eliminated from this challenge and they automatically"
1080,1100,"have to leave the water park . They do n't get to stay the night . They do n't get to do all the rides . They are done . Next challenge , lily pad race . Salish has red , Nadal has blue . You have 60 seconds to cross the lily pad and dump your colored ball into the bucket . Whoever gets more balls automatically wins this challenge . One , two , three ."
1100,1120,"Hurry up , guys . Oh . Oh . Okay . Hurry . Oh , no . He dropped his ball . Dish , come back . You can go again . Oh . Oh , no . Losing it . Hurry . 30 seconds . S. Hurry . Oh , no . No . She can"
1120,1140,"do that . Hurry , S. Sish . You got 20 seconds . Go . Hurry . Hurry . You got 15 seconds . You better just go . Go . Hurry . Say 10 9 8 seven Oh no . Five . 3 2 1 It 's all over . How"
1140,1160,"many balls are in the bucket ? Taylor told me I was n't going to be able to win another round . So she wants to play tag just to feel like she got some sort of win , but she still has n't tagged me yet . No , she 's she 's a double loser ."
1160,1180,"Tag him . All right , guys . I lost and I 'm a little hurt , but I 'm even more hurt that I ca n't catch him in tag . If you watched that challenge , you already know that Nadal easily won that round . Dude , Salish , what happened ? You got two things . Look at that . The doll 's only down by one . Now that they 're soaking wet , Salish and Nadal want to"
1180,1200,"prank Gigi before the next challenge . And a cold wet hug is the best way to do GG . No , not at all . Next round , thumbnails . I 'm going to do a thumbnail of them . And whoever makes the better thumbnail expression judged by me , wins this round . And it 's been about 6 days since I 've done this , so I 'm a little"
1200,1220,"rusty . Literally , every week I go , kind of true . Tired thumbnail face . One , two , three . Tired . This is Salish 's thumbnail expression . That 's my tired one . There we go . There we go . That 's it . You 're tired . Sus , you open your eyes . Nadal , you close them . I 'm probably going to give it to Nadal , but I 'm"
1220,1240,"going to give them another chance . You guys are happy now . All right . Ready ? Look back over at me , guys . Yeah . Big excitement . Nadal , you smile . Sish , you 're like , "" Oh my god . "" Go there . Yeah . Wa ! They both killed them . Get that photo . That 's good stuff . Is this bringing back memories for anyone else ? Because for me , this is just like it used to be . Water park challenge and"
1240,1260,"photo shoot . That 's basically all we did when they were younger . And one more time . Look excited now . You guys are happy . Yeah . Hold on . Yeah . Now both of you get your heads in there . Nadal , you go . Shush . You look more scared . Say good . Now you 're both happy . Arms out . Good . Good . That 's it . The winner of this thumbnail round is You 're"
1260,1280,"the only boy I do n't want holding my hand . So , every boy in the world can hold your hand but me . real fast . Show all the photos . Obviously , the thumbnail expression winner goes to a tie . It 's a tie . They both did great . Thanks . Moving on . Next challenge , beach ball race . You guys have to do a full"
1280,1300,"circle around the water park . Whoever gets back here first wins this challenge . 1 2 3 go . Wait , how do I know which way ? Go that way . Go that way . Wait . Around around the whole thing . Yeah , I guess so . See , he 's way ahead of you . Oh my gosh , Cohen . I"
1300,1320,"'m aware . As soon as they finish this race , I 'm going to blow the whistle and they will realize they have 1 minute to hide . No , now you got to go that way . You got to go that way . Sailors , catch up . Hurry . Say you 're going to lose . Hurry up . Okay . No , I ca n't push any faster . You got to win . Colin , help her . I ca n't do"
1320,1340,"it . Nadal won . Sish lost the drive . He 's giving up right now . So , I 'm just going to call this for Nadal and go . Security guard in 1 minute . Security guard in 1 minute . We 've tied . We 've died . We 've died . The security guard is coming in 1 minute . You have to hide together . If you get caught , you are kicked out of the water"
1340,1360,"park . And you do n't get to stay here overnight . You have one minute . Better find a good place to hide . Salish and Nadal are all tied up with one round to go unless they get caught by the security guard right now and have to leave the water park . We can hide under the water . No . No , it 's freezing . No . Yeah , it 's freezing . And a slide ."
1360,1380,"No . Yeah . Okay . Your nose is No . Yeah . Is this What about in the towels ? In those ones . Those ones are the clean ones in here . I got an idea . No way . This could work . Oh , wait . Guys , hurry up . You do n't have much more time ."
1380,1400,"Thank you , Orie . Are you guys crazy ? Are you going to go behind that ? All he has to do is pull it out . Okay , he 's my boy . Look at this , guys . He 's going to be here in 15 seconds . You better hurry up . He is a security guard . He should be able to find them . This is n't that great a hiding spot . What do you guys think ? Wait , that 's enough . Say there 's 10 seconds . I 'm going to get him right now . You better hurry . Thank you . Now I"
1400,1420,"'m about to unleash the world 's meanest security guard . Salish and Nadal better hope he does n't find them and kick them out of the water park . Matt , are you ready ? Ready . I 'm going to find them . I 'm exhausted . If you can find them right now , I get to get out of here . All right . Ready ? Let 's do it . Let 's do it . Okay , guys . I think we 're doing pretty well . Yeah . I do n't think he 's ever going to find us . Me either . I got to give him like 15 more seconds . No , no , no ."
1420,1440,"Let 's go . Come on . Get me out . Let me out of here . All right . Never mind . He 's going , I guess . He 's intense . Where are you ? He 's got 5 minutes to find Salish and Nadal . If they get caught , he 's going to throw them out of the park . Yeah , I know you 're in"
1440,1460,"there , huh ? We got the right guy . Oh my god . Are you kidding me ? He just leapt right over the telein . Come out wherever you are ."
1460,1480,"You got 4 minutes , Mac . Come on , guys . He was right there . What ? Did you hear that ? Yeah , we saw him . Oh my god . We could hear him , bro . I do n't think they 're going to find us . I do n't even know . There 's like a really hiding . Come on . I know you were in there . Is it intense ? I would n't want him"
1480,1500,"looking for me . I know you 're in here . I hope he 's not nearby , but I do n't think he is . If this does n't end right now , they have one more final challenge for the tiebreaker to see who is sleeping in the cabana and who 's under the waterfall . I 'm going to find you . I swear . 2"
1500,1520,"minutes , man . Okay , guys . He 's really far away apparently . So , I think we 're going to win . Where are you guys ? One minute , Matt . Oh , I think he 's I do n't know what you think . Get up . He 's never going to jump . Yeah . I mean , who"
1520,1540,"would check behind the 30 seconds . Matt , where are you guys ? This is really scary . Come on ."
1540,1560,"seconds . 5 4 3 2 1 Oh my god . We won . I knew it . We were right . No way . Good job , Noodle . High five . You 're an intense security guard , but could n't find the kids . I was not expecting him to not find us . That was crazy ."
1560,1580,"Time for your final challenge . The final challenge to see who gets the cabana and who gets the waterfall is the freef fall . If you guys have done this right before , it is terrifying . So , the challenge is whichever one of them makes less of an expression wins . So , if somebody goes uh they lose . How you guys doing ? You want to go together ? Do n't push the wrong button . Oh , no ."
1580,1600,"Are they allowed to go at the same time ? No , of course not . I 'm excited . I want to do this . Oh , guys , it 's going to be fun , but I do n't like the drop part . I do n't like not knowing when I 'm going to drop . Which one of you wants to go first ? Now , remember , the last time you did this , you needed Nadal with you . I need a doll up here to support me . I 'm here and I need a doll . So , if you go first , he 'll be here . But if you let the doll go first , you"
1600,1620,"got to be all alone . All with me . Can I go first ? No . All right . Rock , paper , scissors . We 're going to play a game of rock , paper , scissors . Whoever wins gets to go first . I hate you so much . Wait , whoever wins gets to go first . Hey , you get to go first . Oh , wait . I ordered that wrong . Hold on . Hold on . Does that mean I have to go first ? Yep . It 's only a"
1620,1640,"scary job for three seconds of my 80 years . All right , let 's go . Sing too much of a chicken , so I 'm just going to go first . I need to motivate her . I need to give her courage . And I 'm going to show her that it 's light work . Go first . You do n't want to go . The biggest challenge is they have no idea when the drop will be triggered . It is super hard not to react when the floor"
1640,1660,"suddenly drops out from beneath you . Come on , Neo . You got this . Explosing . Uh - oh . Let 's go . Nadal has no idea when it 's going to actually release . All right . Come on . You got it . Let 's go . Are you scared ? Oh , he 's scared . Lucky . It might be right now . The rain is crazy . It"
1660,1680,"might be in 3 2 1 . You never know . Let 's watch this . Oh , I know it 's I knew"
1680,1700,"it . Really ? That was a piece of cake . I made the straightest face I 've ever made in my life . I was like , we 're going to have to replay that and see what kind of expression he made . I definitely think I won this challenge and I 'm definitely sleeping in the cabana . I am not letting Sailor take it over . All right , Sish , your turn , guys . I 'm actually so"
1700,1720,"scared . Oh my gosh . Okay , sis , you do n't have to do this . You can just give the cabana to N. Are you sure ? Yes . All right , let 's do She 's going to be stressing out . This is"
1720,1740,too long . Okay . How 's your reaction ? I did it . Did I make an expression reaction ? That
1740,1760,"was so scary . You got a reaction ? I do n't know . Oh my god . That was the scariest thing I 've ever done . Let 's go find out one . Earlier in the evening , Nadal , Gigi , and Sish played Who Knows Me Better . Cut the cameras . Cut the cameras . Then Nadal gave Salish a really sweet gift . See that on the doll 's channel when this competition is over . Okay , guys . I for sure lost because I mean , you were talking in the"
1760,1780,"middle . You 're like , I know she 's going to do it right now . You win . I was just screaming . I do n't know if I made a reaction . I tried not to , but I think I forgot . No , you screamed the whole time . Yeah . I thought it was only at the top that we did n't make a reaction . Yeah . No . Oh my gosh , bro . I was like , I did it , guys . I did it . Oh my gosh . It 's"
1780,1800,"okay . Needle will give me the cabana like a gentleman . I see prime . I see gummies . I see root beer . I 'll bring you over somewhere . You 're getting dumped into the water . Is that a promise ? Yes . All right , take the cabana . Psych . What ? Now we see who made a bigger expression because that person loses and they are sleeping under the"
1800,1820,"waterfall . Look at your face . I 'm scared . Oh , that 's definitely a reaction . Straight face . He 's smiling . That 's a Oh , that 's a"
1820,1840,"straight face . Dang it . Dang . He got you . He got you . We reviewed the footage . Since the rules were no expression , we have to give this entire challenge and this cabana to Nidal Wonder . Yes . I am a reaction . He was smiling . You were like more expressive . That 's"
1840,1860,"tough . Here 's your blanket . Enjoy this sish . You got to sleep under the waterfall . No . Next time . I hate you . That 's so My name 's Kane . oversee park operations and I got each of you a luxury suite . Really ? Yeah . Let 's go . Come on , y' all . Let 's go . Thank you so much . Did they"
1860,1880,"get rooms ? They got a room each . That 's get rooms ? They got a room each . That 's so cool . Thank you . What about me ? Did you give me one ? We 're sold out . Sorry , but um the cabana is all yours . Guys , can you turn the lights on ? Help , guys . I ca n't see anything ,"
1880,1900,guys .
