start_time,end_time,text
1065.76,1068.95,Great job. Oh my god.
1068.96,1071.2,"Oh, this is insane."
1074.16,1076.47,My lawyer came all the way here just to
1076.48,1080.23,see me. Just to see me. Yeah. Yeah. To
1080.24,1083.669,serve me. Going. Yeah. Am I Are you here
1083.679,1088.029,to support me or
1088.039,1093.43,to Oh my god.
1093.44,1095.35,"Hey, what's going on, Hot Ones fans? By"
1095.36,1097.43,"now, you know the drill. If you'd like"
1097.44,1099.51,"to taste the show at home, well, I've"
1099.52,1101.909,got good news for you. The Hot Ones
1101.919,1105.029,season 27 10pack is now available.
1105.039,1108.95,That's hots.com. hotwes.com. hotwes.com
1108.96,1111.35,to get your hands on this box right
1111.36,1115.029,"here. 10 sauces, one box, your doorstep."
1115.039,1118.4,Be careful around the eyes.
