start_time,end_time,words
335,340,spicier . Some dusting . I see the dust now . I think I 'm gon na start feeling it here . I 'm trying into
340,345,level four . Yeah . I 'm just being honest . I think you can do it . Well I know I 'm supposed to beat Keith . But I really wanna beat YB .
345,350,Good luck . You are delusional . That 's my one goal . I appreciate you shooting for the
350,355,moon but you 're gon na land in like Toledo . Here we go . Cheers .
355,360,Cheers . Alright .
360,365,I feel the heat on this one . Yeah . It 's still really good . You can like taste it
365,370,before it even reaches your tongue . The flavor is starting to equal out between peanut butter and chili oil . I
370,375,"agree . Oh yeah , the numb . Here 's comes the numb . We do have a numbness and the spiciness side . The"
375,380,numbness comes from our sansho peppers . Do n't get that confused with sichuan pepper . It does create a very numbing effect
380,385,but the key difference is that when you drink water it 's gon na have a much more citrusy after
385,390,taste . Rather than kind of metallic after taste . Yes . We get with some of this . That sounds nice .
390,395,Yeah . You have like a tingling on your tongue . I kind of taste the peppercorness through my nose . It 's
395,400,more of how it breathes than how I taste it itself . I do taste the citrus a little bit . Oh it is
400,405,citrusy . Yeah . I ' trying to compare it to something that people can relate to . Numbing Just tingles . It 's like an
405,410,epidural for your mouth . Alexandria has never had an epidural . You do n't know that .
410,415,I will say that the nose blowing
415,420,has begun . Uh oh . Oh yes . I 'm feeling good . I 'm starting to feel like
420,425,like I 've got some energy . Kinda like I have fiver hour energy or a Red Bull .
425,430,This is where I would want to eat my dinner . I 'm feeling a nice thin
430,435,layer of perspiration . A lingering heat . Where I feel like if I breath I
435,440,can light a candle . It 's honestly about at the same spice as the Keith 's chicken sauce . And now we are
440,445,going to level three which is the most popular spice level that 's ordered at this restaurant . Hey
445,450,"guys , I 've got level three right here . This gon na be our house standard level . House standard . House standard ."
450,455,Meaning if you ca n't handle this you 're weak . Oh wow . It smells more intense . I 'm really smelling the floral notes of the
455,460,peppercorn now . I feel like we 're like pre - gaming . And we 're taking more and more shots and we 're
460,465,getting drunker It does feel like we 're gon na go out to a party where we have noodles later . By the time we get to the party we
465,470,'ll be pretty bust . We 'll be spicied out . Ah so
470,475,"good . That 's spicy . Alright , this is the last round before ghost peppers . Let 's"
475,480,enjoy . Let 's enjoy this final moment . Let 's try to enjoy it . Cheers . In the eye of
480,485,the hurricane .
485,490,It 's still delicious . A lot of times spice reaches a
490,495,place where you no longer can taste or feel . This still has tremendous flavor .
495,500,My nose is starting to run a little bit . Which is great . I 've been a little congested . I feel like I 'm in an Uber right now
500,505,going to a party and you know when you are kinda like tipsy and you 're talking a lot . How long have you lived in LA ? What part
505,510,"of LA are you in ? Oh cool yeah , I do n't know where that is . Yeah this makes me excited to talk"
510,515,"to strangers . Got ta tell you right now , It taste the most delicious . It taste really good . I 'm"
515,520,"starting to feel a little bit of the a little bit of the "" Hey . "" I 'm starting to be "" Woo "" over"
520,525,"here . Starting to sweat a little bit . Starting to sweat , feeling good . I feel a bit of heat"
525,530,"building in my body . Behind my skin but I do n't feel my mouth . Behind your skin ? Yeah , you know"
530,535,when you 're like ingesting really spicy food . The ghost behind him .
535,540,So very warm . My body 's getting warm .
540,545,"Yeah , we 're getting some water works over here . Can I get a water"
545,550,works checked ? That was n't as bad as I thought it was gon na be . Easy buckets . Maybe I 'll
550,555,"beat YB . But I think after this is when it really takes off . Right ? Yeah , we 're about to enter ghost pepper town ."
555,560,"Yeah , we 're ready for the next one . Alright guys , we got level four right here . This is"
560,565,gon na be where our spicy challenge starts to begin . It 's from here that we started adding our ghost
565,570,"peppers . So be very careful . Oh wow . It 's smells . Smell it . Can you smell it ? Oh yeah , I can smell it . Oh"
570,575,"wow . It 's gon na be a linear progression from zero to three . But from four , five and six it 's gon na be an"
575,580,"exponential growth . So be ready . So it does it like this and then like that . Yeah , It"
580,585,just goes straight up . They say this is a religious experience . I can feel it in my temples . Okay should
585,590,we do this ? Did you guys get it ? Oh I get it . I just got it .
590,595,Did you get it Ned ? Oh yeah I got it earlier But you did n't laugh . But I did n't like it . Thank
595,600,you . Cheers . Cheers . I might only get one bite here so I 'm just gon na go for it .
600,605,Whoa . Oh
605,610,"yeah . Oh yeah . There she is . Okay , I taste it ."
610,615,Oh wow .
615,620,Oh . This got shivers . You described your food as
620,625,"painful , spicy and delicious . Why painful ? Well that pain really does"
625,630,"release those endorphins . And that creates that euphoric effect , Right ? Okay , so we might"
630,635,"experience euphoria today . You are . Zendaya , that 's where we 're gon na be at . Is is Zendaya ? I"
635,640,"thought it 's Zandaya ? Zendaya ? I thought it was Zendaya ? Zendaya ? Zendaya ,"
640,645,"right ? It 's Zendaya , right ? From the big foot movie ? I see like I see like the end of"
645,650,Zendaya 's dress . Like I see her turning a corner . This is when it 's hard to
650,655,"breath out . It 's not like just "" Oh that 's hot . "" . It 's like "" Oh it hurts . "" . But I do want more . It 's"
655,660,really good . Oh my god this is sending me places . Wow this is a trip . And it lingers
660,665,a lot . It 's not going away . It 's like in my gums . Oh the water taste crazy . My tongue is
665,670,like vibrating from the water . I 'm sweaty . You 're
670,675,sweaty . I 'm sweating but it feels good like I 'm kinda turned on .
675,680,"Well of course , I think it 's fair to say we 're all kind of turned on . It 's like an Asian proverb . I do n't think it 's fair to say that ."
680,685,"You guys know the old Asian proverb that says like "" The most fun you can have outside the bedroom is the spice challenge . "" ."
685,690,"That 's probably where I would stop . Yeah , this would be optimum spice level if I 'm like looking to have a good time . I"
690,695,feel like a pop star . You look crazy right now . What 's happening ? I feel like a pop star who 's taking her solo .
695,700,I wanna feel like what You 're starting to cry . I
700,705,wanna feel what five feels like but I do n't think I can go past five . Even now my
705,710,"mouth is hot . I feel like very euphoric . I feel like Hey , let 's go to a party . Which party"
710,715,should we go to ? I do n't know . Let 's talk about it . Let 's think about . Let 's talk about it . What 's really cute for me right now is I have
715,720,"simultaneous tears . And they 're like at the same place in each eye . They 're like "" Yes . "" . Let 's"
720,725,move up . Really ? Let 's go . Ready ? Let 's go for it .
725,730,"Level five . Level five . So I got level five right here for you guys . As you can see ,"
730,735,It 's gon na be a lot more of a dense red color . All that peppering is the sansho . It 's the sansho and the ghost
735,740,pepper . Wow . Fantastic . I got ta say I 'm starting to
740,745,get a little nervous about this one . If that one 's a four and this one 's a five . And they
745,750,said it gets exponentially crazier . Oh that 's true . This one you can actually
750,755,smell the spice wafting off of this dish . Which is incredible . Cheers .
755,760,Cheers . Clingky - clingk . Cheers . Here we go .
770,775,Oh my god .
775,780,Oh my god . Oh yeah .
780,785,There 's a deep under current in this one . We got
785,790,a round house kick . A tongue slap and then You 're getting a little moist on
790,795,the face . Yeah . I 'm feeling it . It 's good . It 's tasty .
795,800,Oh that 's real good spice . Oh my god . Freaking good . The
800,805,taste is still very good . Yeah it 's a different experience now . It 's painful now .
805,810,Swirling around . You know those spinners that you put the salad in and you
810,815,press the button . Feels like someone is doing that to my brain . Salad spinner . Salad spinner ? That 's what they
815,820,call it ? How 'bout that ? What a straight forward name . I
820,825,"'m ascending . I 'm a ghost . Oh wow , oh wow . Are you"
825,830,okay ?
835,840,"His face is so close to me . That 's like the right type of painful , you know ?"
840,845,"No . You 're wet . There 's an old Asian proverb that says """
845,850,"You 're food is n't good if you 're not sweating buckets . "" . There 's an old Jewish proverb that goes "" Oy . "" ."
850,855,"That 's yeah , I 'm gon na have to tap out"
855,860,here . Proud of you Keith . I want a popsicle please .
860,865,Cool down that brain fire . Yeah . It
865,870,'s so good though wish I could eat more . It is really good . I want to keep
870,875,going . I fear that it is personally irresponsible and reckless for me to even attempt another bite .
875,880,I ca n't believe I made it this far . This is spectacular but this is all I can handle . Wow . The
880,885,heats starting to travel to the outside of my mouth . Like on my face . Are you okay ? I think I got the
885,890,noodles on my face . Oh no . I 'm very proud of you Alexandria . I 'm like truly wildly impress with
890,895,"how well you are doing Thank you , just got ta beat YB . Oh yeah . Are"
895,900,"you guys gon na go to six ? You gon na go for it ? Oh yeah , let 's go . Let 's do this . Aw ."
900,905,"Alright guys , got the level six right here . As you can see it 's gon na be a much more black"
905,910,color . The hottest level they have on the menu . And we are going to try to
910,915,"finish our full bowl of level six , otherwise you tap out . And I brought some ghost peppers just in"
915,920,case you wanna do it . Wow . Wow . Yes . ' Bout to
920,925,off - road it . My scalp is sweating . You know when you work out and just your head is really wet .
925,930,"That 's where I am right now . Wow , look at that . That looks so scary . Alexandria , someone who has failed"
930,935,"almost exclusively for the past six years . You can still get really far in life . I own a company , I"
935,940,"make videos , I 'm arguably equally as popular as the other guys . You know ?"
940,945,You could fail all the way to the top . I do agree . This is the one thing I needed to do . And then I 'm quitting my job .
945,950,Cheers . Cheers . Cheers .
950,955,Keep going Do n't
955,960,give up .
960,965,Whoa .
965,970,Oh my god . Oh yeah .
970,975,Do not get this on a date .
975,980,This is the first one I actually feel the spice go
980,985,down my esophagus . The way I 'm gon na beat YB is I 'm only having water .
985,990,"It 's got a kick to it , you know ? I feel like I just went to a dentist they numbed my"
990,995,"tongue . Oh yeah , my mouth is just drooling . Same . Let 's go . Let 's go back in . You got this"
995,1000,girl . Do n't give up now . I will say you are n't the waterfall that Eugene is right now .
1000,1005,"That is so Oh my god . So spicy . It 's like that "" Key and"
1005,1010,"Peele "" episode we 're his just sweating balls . So spicy but it makes me feel so good . You"
1010,1015,should open up early on Sunday and call it Sunday service . And let people see God . Oh
1015,1020,"boy . My tongue is made up of metal . Clang , clang ."
1020,1025,This like swallowing fire and hell . It 's literally like lava
1025,1030,is going down my belly . I feel like I 'm seeing a whole
1030,1035,"another level of spirituality Oh no , do n't wipe your eyes ."
1035,1040,"Well . Starting to get full . I 'm full too . I 'm really full . I 'm not full . See , I"
1040,1045,"wish I wish you had my stomach and I have your mouth . Oh no . now we would just be both be it , it would be"
1045,1050,"mixed up . I 'm really , really , not doing good . I 'm"
1050,1055,debating whether to finish or not . I do n't know if I can . I 'm officially tapping out .
1055,1060,As Zack advised I 'm gon na quit . I think I
1060,1065,"did pretty good . You did well . You 've been amazing . I ca n't anymore . Wow , way to go . Way to go"
1065,1070,Alexandria . I will say what is limiting me right now is my stomach volume .
1070,1075,So I am going to take a pinch of the ghost pepper . What ?
1075,1080,"And count ... No , Ned . I 'm making my own"
1080,1085,challenge YB . Ned loves bad ideas . Do n't use your fingers . Oh my
1085,1090,"god . Yes , yes Ned . Do n't back down now ."
1090,1095,Oh my god .
1095,1100,What do you see ?
1100,1105,I wanna get further
1105,1110,away . Euphoria !
1110,1115,I feel like I 'm looking through a kaleidoscope right now .
1115,1120,"My entire vision is just doing this . Click , click ."
1120,1125,I 'll have what I 'm having . Are you gon na
1125,1130,finish it ? I have to beat YB . Do n't know if she 's gon na be at the same place as me . I just died . But if I finish this
1130,1135,that means YB has to finish the whole bowl . You can do it YB . We believe in
1135,1140,"you . Wow , wow . You 're a hero , you 're a hero . Show us what you got . YB ,"
1140,1145,"this is for you . Go Eugene , go ."
1145,1150,I 'm done . Okay . There 's no more noodles .
1150,1155,"Alright . Look at him , look at him . Eugene , YB and Ned all"
1155,1160,surpassed all expectations . Ned did exactly what we thought he 'd do though with making
1160,1165,a terrible decision . I do n't like I just run a marathon
1165,1170,and made love at the same time . Like I need cigarette and I do n't smoke .
1170,1175,"Well , I 'm proud of us . All of us got passed level five ."
1175,1180,Yeah . Zendaya is me . And you have reached chi . Bravo to the team at
1180,1185,Killer Noodle . You guys have made a spectacular product . There 's some in here for everybody . It
1185,1190,"truly is painful , delicious , and spicy ."
1195,1200,That is equilibrium . Everything is Math . A perfect amount of both
1200,1205,"spices . The stinging spice , the numbing spice . Ah ."
