start_time,end_time,text
219.879,222.35,toaster yeah you go like
222.36,225.11,this I don't think it works yeah maybe
225.12,227.229,cuz you've never used it h this is a
227.239,228.83,very secret thing that I can't tell you
228.84,231.509,about it's top
231.519,233.589,secret this is my slushie machine
233.599,235.91,where's your microwave uh microwave okay
235.92,237.949,what color is your coffee machine reded
237.959,240.149,these flowers are so pretty I don't
240.159,241.789,touch that they're not real yeah they're
241.799,243.11,not real flowers and also so this is
243.12,246.47,fake what no no oh it's fake no no no no
246.48,248.429,those those are not fake no those aren't
248.439,252.27,fake either no no no no is this fake
252.28,254.35,it's my real laptop well if you live
254.36,256.11,here what's one room you wouldn't want
256.12,258.59,me to see the YouTube planning room okay
258.6,261.469,no wait are you no saish you can't go in
261.479,262.99,there how did you even know where this
263.0,264.79,was were you in like a movie or
264.8,266.71,something it was like a show here's the
266.72,268.749,whole spot for my dad sometimes he likes
268.759,271.629,to sleep here here I like to sit here
271.639,274.51,more why are you arguing okay well don't
274.52,275.83,worry about it we're good okay he's just
275.84,278.029,a baby so he sleeps every time here I
278.039,279.15,used to love them I already hate them
279.16,281.51,for this house this is so comfy oh my
281.52,284.55,God that was 10 grand what oh my God I
284.56,285.95,don't understand how you guys did this
285.96,287.55,whole thing and nobody knows about it
287.56,289.51,this is crazy you guys are seeing their
289.52,291.909,house first on my channel that is so
291.919,293.79,cool I thought it was salish's Channel I
293.8,296.029,never even knew you had a
296.039,299.79,channel I have this is my channel it
299.8,302.27,says my name Salish has her own channel
302.28,305.629,it's called I usally just search up
305.639,308.51,Salish wow can you keep touring me cuz
308.52,310.629,I'm having a hard day so far so far this
310.639,312.99,Mansion is amazing but wait until you
313.0,315.83,see salish's next tour she has to find
315.84,318.71,five secret rooms in under 15 minutes so
318.72,320.59,these are the ideas that you wrote up in
320.6,322.95,your house Lexi and your dates she still
322.96,324.27,doesn't have a boyfriend she's going to
324.28,325.95,get mad at me whatever I say about this
325.96,328.11,so I'm just going to say nothing I B my
328.12,330.23,new assistant that is not an idea
330.24,332.07,what about I bought Sal sh car how old
332.08,333.909,are you 15 wait but 15 and a half is
333.919,335.55,when you get your permit right yep in 6
335.56,337.029,months remind me not to
337.039,339.23,drive no you should drive I'm going to
339.24,340.629,be like a really good driver I don't
340.639,342.23,know about that I filmed my house with
342.24,343.79,ball pit balls that's a good idea
343.8,345.99,comment if you want us to do that that's
346.0,348.39,my idea whatever what's your nicest car
348.4,351.55,I got a red Ferrari f8 are you writing
351.56,353.39,an idea down underneath the video ideas
353.4,357.629,now Salish drives my Ferrari no so I'm
357.639,360.83,going to go learn how to drive it this
360.84,363.27,is where all of us sleeps as a family
363.28,365.189,when we're having our movie night oh you
365.199,366.79,have a movie night so this is your room
366.8,368.23,is this the master that's where we spend
368.24,369.55,most of our life that's interesting
369.56,371.11,artwork yeah that's what he wanted to
371.12,372.55,look like but you know it didn't work
372.56,376.15,out look at this view from their bedroom
376.16,378.83,this is the best part of the house wa
378.84,380.469,I've never seen you wear leather trying
380.479,382.11,to get a new look cuz he looks like a
382.12,385.79,nerd right now oh oh did she turn into
385.8,388.55,saish suddenly oh oh he's taking over my
388.56,391.07,style no take stuff Mister keep stuff
391.08,393.589,where they are please what is this put
393.599,395.79,it down put it down okay okay sorry I
395.8,397.629,just want to talk okay I'm bored here
397.639,400.029,okay I guess we're leaving okay welcome
400.039,403.11,to my master bathroom do you guys have a
403.12,405.029,Batman thing I didn't know you did you
405.039,407.029,didn't see my new car outside no I saw
407.039,409.43,it when we came in actually because
409.44,411.79,Noah's been liking Batman so you bought
411.8,413.99,the Batmobile it was a challenge
414.0,415.43,actually for one of our videos that we
415.44,417.27,still didn't release okay whatever they
417.28,424.39,have four shower heads no no actually
424.4,426.629,and oh
426.639,429.51,no this is actually my R8 how do I start
429.52,430.869,it I'm not going to tell you how to
430.879,432.749,start it I press the see she doesn't
432.759,433.68,even know how to start a
441.039,444.869,car it's loud huh yeah how do I stop it
444.879,447.629,all right just press the red button
447.639,450.39,again I'll trade you this car for a
450.4,452.95,really nice red Tesla it has a seat
452.96,455.309,warmer really good music you can even
455.319,457.07,roll down the window how do you have a
457.08,458.99,Tesla when you're only 15 don't worry
459.0,460.67,about that stuff all right let's move on
460.68,462.35,isn't the Tesla your dad's car I've seen
462.36,464.029,him drive it multiple times no it's not
464.039,465.67,no I got a new one I don't believe you
465.68,467.149,won bed well I don't believe that you
467.159,468.55,live in this house there's literally
468.56,470.43,nothing in this house everything's so
470.44,472.67,perfect and clean it's because I am a
472.68,474.99,clean person I keep things very
475.0,476.83,organized this is the bedroom this is
476.84,479.99,where I sleep those are my uh those are
480.0,481.79,my new clothes are you sure I've never
481.8,483.55,seen you wear anything like that well
483.56,485.029,look it they still have a tag on them
485.039,486.589,which means that they're they're fake
486.599,489.149,they're fake I can actually prove that I
489.159,491.469,live here this is my bathroom my shower
491.479,494.149,my two sinks and then look at this is
494.159,496.869,proof that I live here this is my closet
496.879,499.39,with all of my clothes no these are for
499.4,501.469,sure fake guys comment down below if you
501.479,502.95,actually think that Brent lives here
502.96,505.149,guys I live here I don't know where are
505.159,506.909,we going so whose room is this this is
506.919,508.79,the guest room this is where guests stay
508.8,511.07,this house is perfect yeah perfectly not
512.039,514.31,house so what does relatable mean
514.32,516.709,relatable is like my brand so you're 20
516.719,519.63,like8 27 and you have like gazillion
519.64,522.949,dollars uh no yeah yeah nice and
522.959,524.829,relatable now we're going to go
524.839,527.19,downstairs this is incredible what's all
527.2,530.949,this this is so cool wo this is the
530.959,533.87,living room this is a serious living
533.88,537.59,room here is outside no doors just this
537.6,539.71,beautiful view so you have two floors
539.72,541.67,have epic views yeah I just feel like
541.68,543.19,this is your Vibe though right can
543.2,546.11,Salish buy it for
546.12,548.47,you when we invited you I thought Salish
548.48,550.79,was coming she should be the main person
550.8,553.389,here and then when I saw you I was like
553.399,556.31,what he's still doing
556.32,558.71,this you know what for Hospitality
558.72,561.63,you're losing a lot of point no stop no
561.64,564.15,you're you're teasing me we competing
564.16,566.389,again Brent Rivera and then other people
566.399,567.71,I can't say yet because it's a secret
567.72,569.35,until we get there this is better than
569.36,571.269,friend's house this is better than any
571.279,573.67,house I've ever seen here it's where no
573.68,575.269,one likes to sit the most cuz it's
575.279,578.19,mostly Spider-Man I mean
578.2,581.069,Batman uhuh no she knew that she just
581.079,583.47,slipped up what about this
583.48,587.069,bik oh my God you can't St on the couch
587.079,589.35,that's rule 101 house rues I'm sorry
589.36,590.87,you're right but I was so excited about
590.88,592.59,stay away from that bike you could step
592.6,594.269,on the couch do not touch the bike why
594.279,596.47,do you have a Harley-Davidson inside
596.48,598.59,that's the Batman oh my God this guy
598.6,599.75,knows nothing okay let's move to the
599.76,601.31,next one you're old enough to know every
601.32,604.75,movie in the whole entire world
604.76,607.11,bro I think you might be watching s sh
607.12,608.269,much you hanging out with her a lot you
608.279,610.269,sound like her now sassy bro me
610.279,612.87,everywhere age jokes what's in
612.88,616.509,here since your house is so empty and
616.519,618.15,doesn't seem personable I got you some
618.16,619.75,gifts the first one oh well that's very
619.76,621.87,sweet of you I know oh my gosh just open
621.88,625.389,it I like let I actually like open yeah
625.399,628.269,let me open it oh it's a picture frame
628.279,629.71,it's a picture of your family that is
629.72,631.43,not my that's like some random stock
631.44,633.35,image of a family I saw this Target and
633.36,635.03,I was like oh that's probably his family
635.04,636.75,no it's not my what makes you all right
636.76,639.55,anyways next those are your cute little
639.56,642.069,dogs just two random dogs no one of them
642.079,643.43,that if someone asked me where these
643.44,645.47,dogs were what would I say that they're
645.48,649.03,your real house and this one should hang
649.04,651.069,right on the door right so that you can
651.079,653.069,see it first oh I'm excited this is the
653.079,656.91,best one this is the best one yep oh uh
656.92,658.949,my profile photo yep oh you should
658.959,661.71,change it why isn't it obvious all right
661.72,663.15,well you should take these sers back
663.16,665.949,there hand them in your real house bye s
665.959,668.269,this is my real house it no it's
668.279,669.79,actually my house no it's not you're
669.8,671.829,just going to leave now yep you guys
671.839,672.99,want to go with her or you guys want to
673.0,675.87,stay here all right okay good day see
675.88,680.31,you bye the gym the gym this is where
680.32,682.23,daddy and mommy work out and sometimes
682.24,684.19,even me and Noah that's weird I I didn't
684.2,686.15,know how this worked out you can't tell
686.16,690.03,wow okay okay uh the old guy isn't okay
690.04,692.949,how's that look okay ow sounds like an
692.959,695.829,old man see even Noah works out you have
695.839,697.35,no idea how much I would love a do
697.36,699.71,actually live 20 years more I just don't
699.72,701.069,understand why you keep telling me this
701.079,704.629,it's just a fact just facts
704.639,706.87,Mister we still have one more cool thing
706.88,709.269,to show you okay let's see this is what
709.279,712.389,we call the garage do you see my car
712.399,714.069,what do you think so this was just up
714.079,716.43,there yeah yeah and now it's down here
716.44,718.23,yeah we just moved them so you have a
718.24,720.99,hydraulic lift that goes from outside to
721.0,722.43,in here yeah because sometimes we want
722.44,723.71,to drive it sometimes we just want to
723.72,725.99,showcase it and then the Showcase you
726.0,729.11,see it from the living room yeah and
729.12,731.19,half of La can see it too if you haven't
731.2,733.629,noticed this is so cool okay I'm going
733.639,736.269,to give you a massive Vibe this is this
736.279,740.069,is vibing this is Vibes I'm so excited
740.079,742.269,for you guys actually this is crazy all
742.279,744.31,right um so I think we have stuff to do
744.32,747.75,so yeah maybe oh I have to go yeah I was
747.76,750.35,thinking I would just hang out this
750.36,754.11,I had an appointment actually school no
754.12,755.949,appointment School appointment at the
755.959,758.829,school yeah yeah gorgeous house but
758.839,760.31,because they kept teasing me that I
760.32,762.629,don't live there three stars both Brent
762.639,765.15,and Anala seem suspicious is one of them
765.16,767.069,lying about this being their house
767.079,769.509,Brent's place looked brand new I don't
769.519,771.47,think he even lives there whoever's
771.48,774.11,house that is gets four stars Brent gets
774.12,777.87,one star because he let me try out his
777.88,781.11,car next obviously this is Ben ord's
781.12,783.03,house because I mean look at the car so
783.04,784.91,this house would be really nice this is
784.92,787.75,James Charles's house this thing is
787.76,790.069,massive James Charles is a massive
790.079,792.43,Beauty influencer and his morphe palette
792.44,794.71,was the number one selling palette in
794.72,797.03,history his new Beauty brand painted has
797.04,799.269,the number one selling product on Tik
800.32,803.67,shop hey man hello so this is your house
803.68,805.389,yeah a little messier than I thought
805.399,807.55,I'll be right back 1 second here we go
807.56,810.11,wait wait are you kidding me seriously
810.12,811.99,okay okay my house does not smell that
812.0,815.069,bad hello hello James good to see you
815.079,817.23,how you doing so this is Finn again and
817.24,818.949,this is Theodore Salish wants another
818.959,821.069,dog which one would you like to give her
821.079,823.03,oh Theodore misbehaves more I'm going to
823.04,824.31,spend the rest of day convincing James
824.32,826.509,to give Salish F I brought you a present
826.519,827.71,and I'll give it to you at the end of
827.72,829.59,the tour can I have it now um no I have
829.6,831.67,something for you too my house is filled
831.68,833.069,with secret rooms I'm going to give you
833.079,834.509,15 minutes to find all five of them and
834.519,836.069,if you do I will give you this brand new
836.079,838.03,iPad oh and if I get it I'm going to
838.04,839.91,give it away to a subscri fair enough
839.92,842.389,this is my home I bought it back in 2021
842.399,844.749,this is the most remarkably beautiful
844.759,847.389,home oh thank you if I work really
847.399,849.03,really hard by the time I'm your age
849.04,850.55,will I be able to afford this aging
850.56,852.43,backwards would be an incredible
852.44,855.069,scientific you know Discovery the first
855.079,857.59,time I ever met James I asked him how
857.6,860.069,old he thought I was say
860.079,864.67,59 okay want to keep it 62 oh that was
864.68,867.55,even worse I'm sorry I'm sorry I'm sorry
867.56,869.35,at the end James is going to try to make
869.36,871.55,me look 30 years younger what could
871.56,874.35,possibly go wrong your time starts now
874.36,876.23,what are these are these like sheets
876.24,877.91,stapled they're definitely not bed
877.92,879.35,sheets there could be a secret room in
879.36,880.55,here so if I were you I would keep
880.56,882.47,looking in here we have lots of boxes
882.48,883.87,wait stop are you going to try the
883.88,885.35,fireplace really yes that's the
885.36,887.189,fireplace that I've never actually used
887.199,889.15,bro how are you even living here
889.16,890.389,sometimes I get a little busy filming
890.399,892.23,videos that I don't have time to like
892.24,894.23,clean up the house so it's pretty easy
894.24,895.99,to just throw all of these away you know
896.0,897.189,I'll do it tomorrow oh we're going this
897.199,899.43,way okay what's in here we're squeezing
899.44,901.47,I really don't like wine so I have a
901.48,903.189,Coke Celler instead can't get one from
903.199,905.15,the just no hell old are they honestly
905.16,907.069,you don't want to find out I really love
907.079,909.99,Legos and puzzles as well the Taja Hall
910.0,912.269,the piano I built the Eiffel Tower
912.279,913.87,you're very gracious to have us here and
913.88,915.069,you have great energy so your
915.079,916.59,hospitality is looking good so far that
916.6,918.03,fridge if I were you I wouldn't open
918.04,919.55,that fridge what's this does it not
919.56,922.03,smell funky yeah it smells really bad oh
922.04,924.47,boy where is the fze it's literally not
924.48,926.47,that bad she's spraying my pantry yeah
926.48,927.91,the fridge might be a little rotten but
927.92,929.629,it's okay well than thank you Salish you
929.639,931.389,know the clock's ticking right yep let's
931.399,934.79,go you want to look 25 we have some work
934.8,937.23,to do so I'm getting a makeover at some
937.24,938.949,point today and we'll see how that looks
938.959,941.189,we have kumquat trees lemon trees lime
941.199,943.949,trees orange trees avocado mango I think
943.959,945.829,at our house we have we have a bush are
945.839,948.03,you just spraying fa everywhere what's
948.04,950.11,this e you haven't found a single secret
950.12,951.87,room you know that right yeah I'm aware
951.88,953.269,secret rooms and couches are very
953.279,956.03,popular yeah I know you had one yo wait
956.04,957.35,it's a
957.36,959.43,slide need
959.44,961.47,oh my do I have one here I don't think
961.48,962.749,you do I don't think you're looking hard
962.759,965.309,enough maybe it's inside of the
965.319,967.829,TV good thing it was already broken wait
967.839,969.71,can you do a backflip I can saor has
969.72,971.99,been trying to teach me forever wait you
972.0,973.949,made that look so easy it is easy I'm
973.959,975.23,just going to move on this is the game I
975.24,976.59,don't know how to
976.6,979.829,play okay I won let's go moving on so
979.839,982.749,did you like choose to have this side it
982.759,984.509,lights up it lights up you said you had
984.519,987.949,a girlfriend yes this is cool I mean
987.959,989.43,Hannah likes it come
989.44,991.55,come on later saish tours a house that
991.56,993.71,isn't even built yet is it really their
993.72,996.11,house wait what's this m wait wait wait
996.12,999.47,say it's a doing oh yeah oh it must be
999.48,1000.99,out of batteries normally it explodes
1001.0,1002.309,the entire planet we should put some
1002.319,1003.87,batteries in
1003.88,1006.389,it he doesn't have an elevator we have
1006.399,1007.749,an elevator when you're getting into
1007.759,1011.069,your old age like you are stairs become
1011.079,1013.59,really hard let's go look in this oven
1013.6,1015.269,thing I don't think it's in the grill
1015.279,1016.79,there is a secret room outside so let's
1016.8,1018.509,see if she finds it it's pretty hidden I
1018.519,1020.43,know for fact that there's going to be
1020.44,1022.189,one outside Okay sandy we're going up
1022.199,1024.71,here no no no no no no no no no where
1024.72,1026.51,are you going she found the Treehouse
1026.52,1028.15,but will she find the entrance I don't
1028.16,1029.669,see anything in here we should not find
1029.679,1031.99,it oh there's a ladder Salish has found
1032.0,1033.669,the first secret room it's in a
1033.679,1035.75,treehouse hey let's go I mean Ben this
1035.76,1037.549,isn't that secret well there's still
1037.559,1039.35,four more so you got to find the other
1039.36,1042.99,ones wow nice in here ew there's one
1043.0,1044.829,event I have a stylist who works with me
1044.839,1046.39,to put together all of our outfits for
1046.4,1048.35,red carpets for events for videos and
1048.36,1050.07,stuff you get invited to rec carpet and
1050.08,1052.19,stuff yeah do you not no I probably just
1052.2,1054.11,missed the emails right so this is my
1054.12,1056.27,bedroom I'm giving him zero just out of
1056.28,1058.83,Envy coming up watch James give me my
1058.84,1060.75,first professional makeover I don't know
1060.76,1062.909,if I've ever dealt with these type of
1062.919,1065.43,wrinkles before I have no idea what he's
1065.44,1067.59,going to do actually look at me I look
1067.6,1069.31,like younger it's been 5 minutes you
1069.32,1071.07,have 10 left are there any more outside
1071.08,1072.23,there might be a secret room in the pool
1072.24,1073.87,underwater secret room let's go clock's
1073.88,1075.75,ticking do you want the iPad or not H
1075.76,1077.27,smells nice in here again it actually
1077.28,1078.549,smells better I'm not going to lie I
1078.559,1080.23,found another secret room it's just for
1080.24,1082.35,the AC it's an attic this should be a
1082.36,1084.51,secret room oh let's keep going so this
1084.52,1086.23,is like the James Charles closet all the
1086.24,1088.39,most iconic outfits that I have worn on
1088.4,1090.87,social media whether it was to Coachella
1090.88,1093.07,or to different commercials for my brand
1093.08,1094.71,or for things throughout the years
1094.72,1097.07,everything is in here Lexi Rivera has
1097.08,1098.87,already been in here and done a house
1098.88,1101.47,tour with James so if you want to see
1101.48,1103.549,more of the house go to that video after
1103.559,1105.549,I feel so bad for Hannah does she live
1105.559,1107.19,with you yeah she lives with me
1107.2,1108.59,sometimes it would be terrible living
1108.6,1110.39,here let's go in here this looks
1110.4,1112.51,suspicious hold up oh look Sandy I think
1112.52,1117.59,I found it hey Sandy I found it no
1117.6,1119.39,that's two down you weren't supposed to
1119.4,1121.11,find that one in order to officially
1121.12,1122.789,find this secret room we do have to jump
1122.799,1124.029,into it you know how like when you buy
1124.039,1125.63,like a like a rollax or like a vintage
1125.64,1127.39,watch they hold their value so like
1127.4,1129.39,birken bags from heres is the same thing
1129.4,1130.99,in addition to the new dog I think Sal
1131.0,1133.51,is just into purses so if you which one
1133.52,1134.99,could we give her maybe you'll have to
1135.0,1136.87,like bring her back next time and she
1136.88,1139.31,can make the decision herself that's a
1139.32,1141.35,good idea if I brought her back could
1141.36,1142.549,you guys do some makeup together or
1142.559,1144.149,something yeah of course well comment
1144.159,1145.549,below if you want to see that yeah and
1145.559,1147.62,then s gets a purse out of the deal
1148.88,1151.789,well we'll say about that one here we go
1151.799,1157.27,woo hurry up all right I'm in three 2 1
1159.2,1162.27,yo oh my gosh this is awesome I
1162.28,1164.19,decorated this one to have bunch of TVs
1164.2,1166.71,video games beds lights I think this is
1166.72,1168.549,awesome but does Hannah like it every
1168.559,1169.71,time time we build a room like this she
1169.72,1171.549,tells us not to do it so to be honest no
1171.559,1173.35,she hates it but I like it so I'm going
1173.36,1174.63,to keep doing it what if I told you
1174.64,1176.39,there was another secret room entrance
1176.4,1177.95,inside this secret room why don't you
1177.96,1179.23,keep going giving the CH I'll be right
1179.24,1180.149,back I just have to use the bathroom
1180.159,1181.59,real quick downstairs is really cool
1181.6,1183.23,because a lot of houses in California
1183.24,1186.18,don't have basements but I
1196.12,1199.95,do I do not recommend four-year-old Coke
1199.96,1201.83,Jordan that's like his special I know I
1201.84,1204.71,know I know he's not going to us he'll
1204.72,1206.87,never know the clock's taken you
1206.88,1208.23,literally only have like 4 minutes left
1208.24,1209.75,all right let's go let's go I mean this
1209.76,1211.549,kind of looks a little weird I don't
1211.559,1213.75,think so ew there's spider we taish it
1213.76,1215.669,doesn't count unless you exit the secret
1215.679,1218.11,room through the other entrance okay oh
1218.12,1219.95,she's doing it she's doing it sorry
1219.96,1221.83,sorry sorry what took you so long I was
1221.84,1223.43,using the bathroom the awkward question
1223.44,1224.549,let's head into the bathroom of the
1224.559,1227.11,entire house the Production Studio this
1227.12,1228.99,is where all the magic happens this is
1229.0,1230.87,our Tik Tok shop set so we're one of the
1230.88,1233.07,top brands in makeup on Tik Tok right
1233.08,1235.35,now which is super
1235.36,1238.71,exciting wait okay you have now found
1238.72,1240.27,another secret room entrance so I only
1240.28,1241.59,have two more you only have two more all
1241.6,1242.99,right we got to hurry up do you dabble
1243.0,1244.23,it all in skincare when you're
1244.24,1245.75,developing it it's really important to
1245.76,1247.149,use the right ingredients the right
1247.159,1249.149,products especially like nowadays all
1249.159,1250.43,these little girad are running around
1250.44,1252.39,Sephora and buying like skin care that's
1252.4,1254.59,intended for wrinkle reducing and lines
1254.6,1256.35,and all these things maybe one day in
1256.36,1257.909,the future but for right now I'm not a
1257.919,1259.99,skincare expert I focus on makeup and
1260.0,1261.71,skincare should be made for younger skin
1261.72,1263.19,too and there's not a lot of skincare
1263.2,1266.43,out there for younger skin MH yet next
1266.44,1268.39,salor are going to design a YouTuber's
1268.4,1270.07,house and they are not going to like
1270.08,1272.59,what she does Ben how much time do I
1272.6,1276.269,have 2 minutes 2 minutes wa what's this
1276.279,1278.63,uh that's nothing it looks like a door
1278.64,1281.31,oh no no how is she finding them all she
1281.32,1282.789,found the fourth secret room but you
1282.799,1284.909,have 40 seconds to find the fifth one I
1284.919,1287.59,would start going come on come on so
1287.6,1289.029,we're going to do a Jordan here is we're
1289.039,1291.149,going to attempt to actually make him
1291.159,1294.669,look 25 I can only do so much people I
1294.679,1296.51,don't think I looked in this room yet
1296.52,1298.789,okay okay
1298.799,1303.75,okay clock is ticking all right clock is
1303.76,1307.63,ticking wait did I find it she has 10
1310.72,1313.39,left it's right here you found all five
1313.4,1315.71,secret rooms hey let's go okay so we're
1315.72,1317.11,going to conceal this is really the
1317.12,1319.07,stuff that's going to hopefully deage
1319.08,1320.23,you a little bit I don't know if you
1320.24,1322.71,ever dealt with these type of wrinkles
1322.72,1324.549,before I'm drawing on eyebrows from
1324.559,1325.75,scratch I don't want to put them in two
1325.76,1328.35,separate locations you know scratch I
1328.36,1329.99,think the transformation is complete
1330.0,1331.99,saor she found all five secret rooms in
1332.0,1333.75,15 minutes which means I'm giving you
1333.76,1335.789,this brand new iPad thank you and now
1335.799,1337.31,I'm going to give this to a subscriber
1337.32,1339.23,so check in the description how to get
1339.24,1341.269,it at the end we will reveal which
1341.279,1343.51,Youtuber is lying about living in their
1343.52,1344.909,house if you guys are ready for the
1344.919,1347.149,Jordan matter Glam reveal give this
1347.159,1348.95,video a big thumbs up down below let's
1348.96,1352.39,get ready for the reveal in 3 2
1354.76,1359.11,voila W here's your gift oh thank you
1359.12,1361.549,it's so nice this looks expensive
1361.559,1365.71,Jewelers W oh that's so cute it's a
1365.72,1367.51,photo of me and Hannah inside of a heart
1367.52,1370.11,necklace thank you of course that's so
1370.12,1372.31,thoughtful sa she's going to love it no
1372.32,1374.35,it's for you put it on right now I have
1374.36,1376.71,to wear it yeah really yeah you sure yep
1376.72,1378.669,not really my style but like it's a nice
1378.679,1380.909,gift yeah yeah wow it looks so pretty I
1380.919,1382.23,feel like it would look better on Hannah
1382.24,1384.31,nope now let's take a picture of it wait
1384.32,1386.789,wait what what and perfect now it's post
1386.799,1389.07,on Instagram no no Sor don't post that
1389.08,1391.11,on Instagram bye nice to see you just
1391.12,1393.47,don't post it no bye s don't post it she
1394.48,1398.07,it sish Ben's place was a mess I can't
1398.08,1400.149,believe Hannah puts up with that but I
1400.159,1402.31,like the five secret rooms so three
1402.32,1404.11,stars for
1404.12,1408.47,B are you Jordan the house is stuck
1408.48,1410.95,running five stars but all the old jokes
1410.96,1412.75,kind of knock the overall score down to
1412.76,1414.909,three stars this is such a nice
1414.919,1418.19,neighborhood but next is Lexi
1418.2,1421.75,Rivera wait what is this the right
1421.76,1423.95,address yeah I was kind of expecting
1423.96,1426.789,like a full house okay let's
1426.799,1430.51,look oh there it is the front
1430.52,1433.549,door oh hi Lexi there's no door can I
1433.559,1435.63,offer you a hard hat a hard hat I'm
1435.64,1437.11,having a bad hair day so that's why I'm
1437.12,1438.669,wearing M well it looks like like we
1438.679,1440.99,both are oh I'm just kidding I'm just
1441.0,1442.39,kidding did you bring me something so
1442.4,1444.35,house we bring it we'll get to at the
1444.36,1445.99,end let's get started how long have you
1446.0,1447.75,lived here I actually bought this house
1447.76,1450.83,in 2024 and I'm renovating it it's in
1450.84,1452.47,the same neighborhood as my brother and
1452.48,1454.39,my parents oh why would you want that in
1454.4,1456.39,case like there's a spider this is the
1456.4,1458.31,foyer obviously we're going to put a
1458.32,1460.51,front door there I think this should be
1460.52,1462.07,like where your room is that's why
1462.08,1464.07,you're not the contractor I don't know
1464.08,1465.47,who's telling you to have a door and
1465.48,1467.669,then the Voyer or whatever the foyer the
