start_time,end_time,text
87.881,92.04,What I would do with the 1000 is help start an online clothing business.
92.04,94.24899999999998,What kind of clothing will you be selling?
94.249,98.67900000000002,"Just, like, t-shirts and more like street-wear oriented."
98.679,100.311,I don't know like music artists...
100.311,102.30300000000001,Something to do with like pop culture.
102.303,105.88100000000001,I want the 1000 dollars for my education.
105.881,111.532,"I'm in full IB, so for each test that you take, you have to pay a certain amount."
111.532,116.041,"I'm a senior right now, and I just wanna put the money towards college."
116.041,120.914,"And being able to afford, like textbooks and college tuition, so..."
120.914,124.30851724137932,"Well, obviously I easily could've taken my girl out, or get a Gucci belt or something"
124.30851724137932,124.50300000000001,but...
124.503,126.13300000000001,"This is a real man right here, okay?"
126.133,135.51700000000002,"Actually, I'm taking a like couple classes in my high school that has college credit towards it, and it's like a good 600 dollars."
135.517,140.797,"I need the other 400 because my sister, like, handed me down her car but, like, it's beat up."
140.797,143.339,I needed money to fix that.
143.339,147.45800000000003,"So most of my money goes to like, paying my car insurance and my like, school fees."
147.458,150.15399999999997,"And then on top of that, I got invited to a wedding Florida."
150.154,154.026,"Whatever I had left over; I tried to get a good plane ticket over there, so I could be at the wedding!"
154.026,156.39699999999993,I want to be a marine biologist when I grow up.
156.397,158.60500000000002,"I love the ocean, I love animals."
158.605,160.75700000000003,"It's just where I get my happiness from, really."
160.757,166.845,"There's this trip to the Bahamas, which is very, very expensive, and a 1000 dollars would help me go to that."
166.845,168.63699999999997,I feel like it would be a super cool experience.
168.637,169.92305263157894,Is it like a trip through your school?
169.92305263157894,171.099,Or like-- No.
171.099,172.8137878787879,So just a personal interest thing?
172.8137878787879,173.12000000000003,Right?
173.12,174.154,Yeah.
174.154,178.13200000000003,"In my current home, I'm pretty much left to fund myself, basically."
178.132,186.33299999999994,"And it really sucks because the school that I go to, they don't supply buses to my house area, so I have to take Ubers like, everywhere."
186.333,187.34399999999997,And it's like...
187.344,188.177,That's expensive.
188.177,189.01,Yeah.
189.01,190.053,It's like a lot of stress on me.
190.053,191.314,And it's like...
191.314,193.14400000000006,"I'm sorry, I'm getting emotional."
193.144,197.24700000000004,"It's like I'm being forced to grow up so fast, and I'm only 16."
199.035,203.04499999999996,"Nina, were you the one that said we shouldn't do what we just did?"
203.045,204.488,Yes.
204.488,205.722,Why?
205.722,206.555,I don't know.
206.555,208.221,It can make people feel like their reasons aren't good enough.
208.221,211.224,"Or automatically make people feel like, ""We should give her the money!"""
211.224,212.161,"Or, ""Give him the money!"""
212.161,213.562,For this reason or that reason.
213.562,217.422,"And not to say that isn't valid, but everybody else is also valid."
217.422,224.11399999999998,"And so I think if we decided to do a random competition, that's a way that nobody can feel attacked or feel hurt by specific people."
224.114,225.742,"I feel the opposite, personally."
225.742,229.405,Because I just feel like we should give it to the person who needs it and who deserves it.
229.405,238.35400000000004,"Because if she's working really hard and she's trying to just get through school, that's a bigger than buying a plane ticket or going on a trip."
238.354,239.293,Or something like that.
239.293,243.931,"I don't want it to seem like coming off as, ""Oh, I'm using that as a pity--"" No!"
243.931,245.20499999999998,That's like your reason!
245.205,246.42399999999998,I don't want anybody to feel bad.
246.424,249.906,I don't feel comfortable talking about the stuff I have going on at home that would make a difference.
249.906,252.05799999999996,"Like, I know we all have stuff going on that we didn't bring up."
252.058,254.665,You have a minute and 10 seconds.
254.665,255.498,Okay.
255.498,256.68800000000005,"Guys, we need to like..."
256.688,257.528,We need to vote!
257.528,260.713,"Okay, this is one vote for Jordyn-- Me."
260.713,262.271,Eshel...
262.271,263.673,Who's that?
263.673,265.49,Who wrote that?
265.49,265.64416216216216,Me.
265.64416216216216,268.3419999999998,"I don't know how to spell his name, I'm sorry."
268.342,269.175,Just say NJ.
269.175,270.871,His name is NJ. NJ!
270.871,271.777,One for Kalid.
271.777,273.044,Obviously.
273.044,274.885,One for Nina.
274.885,276.594,Another one for Kalid.
276.594,277.8550000000001,Another one for me.
277.855,279.8589999999999,And one for EJ.
279.859,281.03099999999995,So there's a tie?
281.031,281.872,Yeah.
281.872,282.705,How do you guys want to do it?
282.705,283.538,Vote again?
283.538,284.4529999999999,Or do you want them to decide?
284.453,285.573,Just vote.
285.573,286.038,Just vote.
286.038,286.50300000000004,Just vote.
286.503,287.605,Just vote.
287.605,289.93699999999995,"I know I'm gonna be out, so just vote."
289.937,290.883,Why?
290.883,291.26358695652175,Because.
291.26358695652175,293.384,"I don't know, everyone has something against me."
293.384,294.217,So...
294.217,295.863,I don't have anything against you.
295.863,296.984,"See, this is what I didn't want to happen."
296.984,299.376,If somebody gets hurt by what's happening-- I'm not hurt!
299.376,301.118,"Well, but you're saying like, ""Everybody has something against me!"""
301.118,303.58699999999993,"So if we just did random competitions, nobody would feel that way."
303.587,304.4199999999999,"Yeah, that's a good idea."
304.42,311.27400000000006,"I have one for Kalid, one for Jordyn, two for Kalid, three for Kalid, and one for Jordyn."
311.274,312.515,"Sorry, Kalid."
312.515,313.41099999999994,"So, its three to two."
313.411,315.394,Sorry.
315.394,317.44200000000006,How's everybody doing?
317.442,318.67100000000005,It was a lot.
318.671,319.56100000000004,That was emotional.
319.561,320.97,That was deep!
320.97,321.99999999999994,Are you okay?
322.0,322.3904,Yeah.
322.3904,324.44,"I mean, I kinda expected it."
324.44,328.27200000000005,"I mean, going into this I kind of expected to be the first one out."
328.272,329.105,Aw.
329.105,331.47400000000005,"So, I have nothing against any of you."
331.474,332.307,You guys ready?
332.307,333.14,Yes.
333.14,334.477,"All right, we've started."
334.477,335.5339999999999,"I feel like we should do something fun, you know?"
335.534,336.597,Something to bring up the mood.
336.597,337.7250000000001,I think we should just do random stuff.
337.725,341.546,"Like who can name the most countries in Europe, who can stand on one foot the longest."
341.546,342.379,I'm just saying random stuff.
342.379,345.3040000000001,Maybe who can stand on one foot the longest maybe?
345.304,345.8346875,Should we do that?
345.8346875,348.20000000000005,One leg standing up-- First one fallen out?
348.2,349.033,Sure!
349.033,350.16028,Ooh! That's--
350.16028,351.595,Shoes coming off!
351.595,353.09358823529413,"Three, two, one."
353.09358823529413,353.911,Foot up.
356.248,357.497,Couch.
361.263,363.063,"I'm Buddhist, everybody, so I do this like 10 times a day."
363.063,364.697,How about you do challenges?
364.697,366.5690000000001,To throw you guys off?
366.569,368.708,How about you guys have to spin around?
368.708,370.53,This feels easier!
370.53,375.34000000000003,This is so-- Is there anything else we could do?
375.34,379.572,"How about you stop, since I don't know if you guys are dizzy."
379.572,380.405,I'm out.
382.336,383.16900000000004,Are you out?
383.169,384.4820000000001,I'm out.
384.482,385.406,How do you feel?
385.406,386.42920689655176,Do you think that was fair?
386.42920689655176,386.8190000000001,Doing the...
386.819,389.4,No. Did you say no?
389.4,390.741,"No, it's not fair!"
390.741,392.7119999999998,"I don't think anybody had, like, an upper-hand in that."
392.712,393.86599999999993,I'ma be hella mean.
393.866,395.2550000000001,I'm gonna be so mean.
395.255,396.425,Whoa!
396.425,396.9387777777778,Okay.
396.9387777777778,397.581,Drama!
397.581,398.461,Lets make it interesting.
398.461,400.5939999999999,"So we're not gonna listen to the couch, right guys?"
400.594,402.079,Who's the leader here?
402.079,403.45,Nina.
403.45,404.79099999999994,I feel like it's the three of us.
404.791,405.861,Nina.
405.861,406.694,Nina!
406.694,407.686,Nina!
407.686,408.93600000000004,Are you hearing the couch?
408.936,410.485,"Yeah, I hear it very well."
410.485,411.318,Yeah.
412.651,417.5040000000001,"Well I think you're saying that because in the very beginning, I was like, ""Let's do challenges."""
417.504,418.943,"No, I'm not saying that because of that."
418.943,420.70199999999994,You keep influencing everyone.
420.702,421.535,How?
421.535,422.68500000000006,How am I influencing people?
422.685,425.265,I think she's just trying to make everything work.
425.265,427.55799999999994,Is it cool if we just stop getting input from the couch for a little bit?
427.558,430.6629999999999,'Cause this is between-- in conclusion of us five.
430.663,431.798,Do people agree?
431.798,432.63100000000003,That's a fair point.
432.631,433.46399999999994,I agree.
433.464,434.297,Yeah.
434.297,434.39090000000004,Okay.
434.39090000000004,435.236,"Are we starting the next round yet, or not yet?"
435.236,437.41800000000006,I'm gonna start it now.
437.418,439.06300000000005,"What was your reasoning again, NJ?"
439.063,441.7509999999999,Pay for my IB testing.
441.751,443.111,"EJ, what about you?"
443.111,445.42899999999986,What are you gonna do with the money for your girlfriend?
445.429,447.9910000000001,I was gonna take her out probably to a nice dinner.
447.991,450.47100000000006,She has like some car insurance that she needs to pay off.
450.471,452.16999999999996,"So, I would help her with that."
452.17,457.55100000000004,"If he needs it for his girlfriend, then I think his girlfriend would've been a better candidate to come on the set."
457.551,460.0309999999999,"But that's the thing, like, that wasn't my reason."
460.031,462.41,"My reason was-- School fees, right?"
462.41,465.7300000000001,"It's a lot deeper than what I said, but I don't want to get into it."
465.73,466.842,"Yeah, same."
466.842,467.675,I understand.
467.675,471.9830000000001,"I have to pay for school stuff, but the reasoning underneath that is that my family also can't pay for it."
471.983,472.571,And it's stuff
472.571,472.816,that I...
472.816,474.00199999999995,"Like, nobody knows."
474.002,475.5470000000001,And I'm not allowed to talk about.
475.547,481.42400000000004,"So I literally, even though I want to use it as a reason, because it is valid, like, I can't."
481.424,484.703,"So, can we think of anything else we can do that's like-- Honestly, just vote someone out!"
484.703,485.758,"Red light, green light!"
485.758,487.3980000000001,"Red light, green light!"
487.398,488.6379999999999,"What can we do, EJ?"
488.638,489.888,"Shit, I don't know."
491.198,494.006,"You wanna do something physical, something like a quiz?"
494.006,494.918,That quiz sounds pretty...
494.918,496.5179999999999,"Yeah, we can do like a quiz on--"
496.518,498.267,Can I quiz you on ocean facts?
498.267,499.605,Ocean facts!
499.605,501.57599999999996,What about writing down in the bowl like we did in the first round?
501.576,502.409,You wanna do that?
502.409,503.33600000000007,Writing down what?
503.336,504.04806666666667,We can do that!
504.04806666666667,504.307,Yeah!
504.307,505.3276666666667,Based off of what?
505.3276666666667,505.838,You know?
505.838,507.17400000000004,Just like how we feel.
507.174,508.8968823529412,Just in general?
508.8968823529412,509.427,Okay.
511.744,513.353,NJ.
513.353,514.186,NJ.
514.186,515.019,"No, that's--"
515.019,515.5743333333335,"Oh, that's EJ."
515.5743333333335,515.8520000000001,Sorry.
515.852,516.8860000000001,"Oh, that's confusing."
516.886,517.719,Yeah.
517.719,518.59,NJ.
518.59,519.499,EJ.
519.499,520.402,What?
520.402,521.4850000000001,Oh my gosh.
522.485,523.318,EJ.
523.318,524.612,"Oh, man."
524.612,525.921,All right.
525.921,526.7540000000001,You were really nice.
526.754,528.209,I really liked you.
528.209,528.4953333333333,EJ!
528.4953333333333,529.927,Come join us!
529.927,531.857,"Okay, not to be weird but like-- Asian gang!"
531.857,533.007,Asian gang!
533.007,534.5849999999999,How you doing?
534.585,535.3683225806451,It sucks!
535.3683225806451,538.0539999999999,"It does, like I'm not 'finna cap."
538.054,538.915,It sucks.
538.915,540.715,"But, they chose."
540.715,542.288,Are you guys ready?
542.288,546.7469999999998,"Think of something fun, creative, outside of the box, that we can-- How about the drawing contest?"
546.747,548.086,"All right, let's have a drawing contest then!"
548.086,549.2124516129031,And then are we voting?
549.2124516129031,550.0259999999998,Or who's voting?
550.026,551.0750000000002,Let's have the couch vote.
551.075,552.526,"No, because they have their preferences."
552.526,553.8393589743591,"No, but you shuffle it"
553.8393589743591,555.5390000000006,so we don't know who's it is.
555.539,556.479,Oh!
556.479,557.312,That's a good idea.
557.312,558.1450000000001,"Yeah, let's do that!"
558.145,558.9779999999998,Okay that's fair.
558.978,559.8110000000001,"Wait, what are we gonna draw?"
559.811,560.644,Let them decide.
560.644,562.2810000000001,"Draw, like, an octopus."
562.281,563.276,Okay!
565.085,566.35508,God dang it!
566.35508,568.613,I messed up already!
568.613,571.5219999999998,"You guys wanna play like, rock, paper, scissors together?"
572.402,573.2349999999999,I'm chilling.
573.235,576.0419999999999,"This is also probably how like, children would decide."
576.042,577.8740000000001,We're literally children.
577.874,581.2130000000001,This is gonna be the best damn octopus I've ever drawn.
581.213,583.5330000000001,"So, how's your girlfriend?"
583.533,585.3060000000002,"Oh, come on, dog."
585.306,585.926052631579,Are we done?
585.926052631579,586.6149999999999,Are we ready?
586.615,587.615,I'm ready.
589.685,591.1749999999998,"Okay, this one."
591.175,592.2840000000001,That's cute!
592.284,595.654,It has little blush and little kawaii cheeks.
595.654,597.7370000000001,Ollie the Octo is hungry.
599.034,599.867,The oct--
599.867,602.4659999999998,"The next octopus-- To be honest, it's a little scary."
602.466,604.885,The eyes are like-- To be honest it's really--
604.885,605.718,It's kinda creeping me out.
605.718,606.6259999999999,And then this one.
606.626,609.4850000000001,It's another little creepy one.
609.485,610.9059999999998,"No, it's all right."
610.906,613.1859999999999,"Actually, the eyes are kind of on point though."
613.186,614.2850000000001,'Cause they do kinda come out.
614.285,616.874,So the one that we picked-- I already see it.
616.874,620.329,"For the loser, is the scary one."
620.329,621.0745999999999,Okay.
621.0745999999999,622.193,I'm out!
622.193,622.4718,Aw!
622.4718,623.5870000000001,I'm sorry!
623.5870000000001,624.9810000000002,I'm so sorry.
624.981,626.233,I feel really bad.
626.233,627.262,"Hi, guys!"
627.262,628.2536666666667,"I have a stomachache,"
628.2536666666667,628.662,oh my god.
628.662,630.257,How do you guys feel about that?
630.257,631.476,Like how we did that last voting?
631.476,632.746,I liked it.
632.746,634.6650000000001,But I also didn't like it.
636.248,637.081,It was fair.
637.081,639.517,You guys think this round was more fair than the previous rounds?
639.517,640.881,"Yeah, for sure."
640.881,642.0760000000001,Did you want me out?
642.076,642.9090000000001,Did you want me out?
642.909,643.742,No!
643.742,649.5479999999998,"Actually, most of the people that I want in the final three are there, but just like, not all of them."
649.548,650.512,What'd you say?
650.512,654.0830000000002,I said most of the people on the couch right now are what I wanted on the final three.
654.083,655.558,Aw!
655.558,656.391,Most.
656.391,657.397,Most.
657.397,658.23,Most?
658.23,660.3430000000001,One of you aren't my favorite.
660.343,661.6449999999999,I'm going to start this final round.
661.645,666.269,You have to decide who's the one person that leaves with the money.
666.269,667.1020000000002,What were you going to say?
667.102,668.4609999999999,I feel like we should...
668.461,669.571,For this last round we should like...
669.571,671.701,"You know, obviously state our opinions."
671.701,673.400923076923,You guys want our opinions?
673.400923076923,673.7099999999999,Or no?
673.71,674.543,No?
675.848,679.1790000000001,"As long as we don't know if they're singling one of us out, or something then I think that's fair."
679.179,679.5786521739129,"Okay, yeah."
679.5786521739129,680.1281739130434,We'll hear it.
680.1281739130434,680.3279999999999,Sure.
680.328,681.828,I'd say Heather.
682.677,685.6990000000003,"I don't know, you just like, have an impact on me."
685.699,687.5379999999999,"Yeah, what do you think, EJ?"
687.538,690.037,"Uh, I would say Heather too."
690.037,691.497,"Don't take it as like, pity."
691.497,692.597,"Like, ""They're pitying me!"""
692.597,694.3019999999998,"It's like if you need it, you need it."
694.302,695.688,I would also say Heather.
695.688,698.0780000000001,I honestly think that she needs it.
698.078,702.911,"Earlier I said Heather, so I'm gonna keep that decision."
704.099,711.7200000000001,"Hearing everyone's opinion and everyone's stories, I cannot can compare myself to what you two are going through."
711.72,714.9820000000001,I live in a city where there's a lot of things accessible.
714.982,716.19,"I have a job, you know?"
716.19,720.4230000000001,"I have great supporting parents, so I just want..."
720.423,722.3339999999998,I wanna vote myself off.
722.334,725.8539999999998,Just because you guys deserve a lot more than I do.
725.854,727.4650638297873,I'm definitely going to vote
727.4650638297873,729.0089999999999,"but, it's gonna be kinda hard."
729.009,730.309,"So, I'm opting myself out!"
730.309,732.6060000000001,I'm just gonna sit over here.
732.606,734.8559999999998,"So like, specifically, what are you going to use the money for?"
734.856,736.627,"'Cause I know you have like, a lot of stuff going on."
736.627,741.5260000000001,I would probably use really it for a car because my main thing is transportation and getting around.
741.526,745.506,"Because for school... That's like, for getting there, 10 bucks."
745.506,746.939,"For getting back, 10 bucks."
746.939,748.372,"For going to work, 10 bucks."
748.372,749.2300000000001,It's a lot of money.
749.23,750.063,Yeah.
750.063,752.2080000000001,Going straight to transportation when I could be using it for better things.
752.208,753.3679999999999,Like for school.
753.368,754.779,How many hours do you work?
754.779,755.95,Upwards of 30.
755.95,757.2479999999999,"Okay, so you work like, a full job"
757.248,758.9789999999999,and then you also do school on top of that.
758.979,761.0779999999997,So you probably work that many hours because you have to.
761.078,764.898,"To pay for like, for food, and your transportation, and stuff."
764.898,767.4349999999998,"I mean, I'm going to give it to Heather if you are."
767.435,768.2680000000001,I'm pretty cool with that.
768.268,768.5053333333334,Yeah.
768.5053333333334,769.3360000000001,I'm totally fine.
769.336,771.6749999999998,I think we're going to give it to Heather.
771.675,773.835,I just feel really bad.
773.835,775.166,This is not pity thing.
775.166,777.2460000000001,"This is obviously a really big need, so."
777.246,778.079,Yeah.
778.079,778.912,Yeah!
778.912,779.745,We're set.
784.273,785.596,Can we do a group hug?
785.596,786.429,Yeah!
786.429,787.2619999999997,Can we all do a group hug?
787.262,788.262,Thank you!
789.929,791.9670000000001,How was this experience for you guys?
791.967,795.0369999999998,It was a lot more than I anticipated.
795.037,799.8460000000001,"Well, it's not an easy thing to do to be like, ""This is why I should get money, ""and none of you guys should get money."""
799.846,801.771,It's just like a weird situation to be in.
801.771,802.604,Yeah.
802.604,804.155,Did anything surprise you about your behavior today?
804.155,804.4281707317073,Yeah.
804.4281707317073,805.3842682926829,I was really mean
805.3842682926829,806.9550000000002,and I wasn't expecting that.
806.955,810.1329999999998,I had a lot of rage and I don't usually have that much rage.
810.133,811.795,"So, It kinda just surprised me."
811.795,815.4850000000001,I didn't know I'd be so vulnerable.
815.485,817.0779999999999,And like I'm not an emotional person.
817.078,818.729,"So like, it was a good thing."
818.729,822.887,"When you need something really bad, you're willing to sacrifice what you..."
822.887,823.8379999999999,What you usually do.
823.838,825.3390000000002,I'd say.
829.787,830.6199999999999,Oh my god.
830.62,832.127,"Dinner is on me, you guys!"
832.127,834.608,McDonald's for everyone!
