start_time,end_time,text
929.04,930.749,Escape Tokyo sometimes and just have
930.759,932.43,space and
932.44,936.94,privacy oh my
956.92,958.98,God right
972.279,974.23,you going shopping
974.24,977.43,me who's going to pay for all of those
977.44,979.509,we're putting it back
979.519,985.509,now good yeah put it all
985.519,989.67,back what are you trying to say be
989.68,992.23,okay can you smell the
992.24,995.069,flower can you
995.079,1006.189,smell ah smells so
1006.199,1008.97,good did you kiss the flower
1023.0,1027.549,damn he's found a wizard staff damn
1027.559,1028.949,that's so
1028.959,1032.35,sick whoa you can do that too
1035.24,1039.669,whoa happy birthday happy birthday yeah
1039.679,1041.15,he gets to ride at the front because
1041.16,1048.95,it's his birthday losers in the back
1048.96,1053.94,special treat for the birthday boy 15
1057.44,1061.549,years he looks so
1061.559,1068.35,cute wow you sucked
1068.36,1072.15,it okay today Mar is taking me somewhere
1072.16,1092.149,I don't know where surprise
1092.159,1094.549,we're going to this hotel for an
1094.559,1097.31,exhibition you said it a Mara style
1097.32,1099.909,activity I don't know what that means I
1099.919,1102.35,either it's like artsy or it's really
1102.36,1104.63,cutesy I'm guessing artsy based on the
1104.64,1106.029,look of the
1106.039,1111.31,hotel what an elevator
1121.52,1129.25,oh it's so far in
1141.799,1144.83,the rooms are half the exhibition it's
1144.84,1147.27,incredible look at
1147.28,1150.51,this that's carved in wood just the
1150.52,1152.63,building itself is so
1152.64,1155.59,amazing it's really cool to see it's a
1155.6,1158.35,fun way to experience an exhibition yay
1158.36,1170.63,we got the C
1170.64,1186.549,man this is
1186.559,1188.669,amazing there we
1188.679,1193.59,go 99 kind of false advertising 100 all
1193.6,1194.87,right we're going
1197.159,1204.31,oh what is it
1216.559,1219.75,it's February and it's so hot ah
1223.679,1226.75,megaa the plums have started to bloom so
1226.76,1228.27,we're going to check that out actually
1228.28,1230.71,now we always miss the plum blooming
1230.72,1233.83,they come first so not
1236.6,1238.39,wow that's
1238.4,1240.75,amazing I can't believe how early in
1240.76,1242.95,February they're still not fully Bloom
1242.96,1244.48,but it's really
1253.799,1256.39,beautiful wow it keeps
1256.4,1261.35,going wow
1261.36,1264.63,says you can see my Fuji for
1264.64,1269.33,me I think over there
1273.72,1276.62,somewhere oh there
1277.72,1280.95,yes so it's called um matui so Plum
1280.96,1283.35,Festival I really hope they have a plum
1283.36,1285.43,drink cuz it's like the best
1285.44,1289.149,flavor freed noodles
1292.96,1295.23,chicken never seen so many plum trees
1295.24,1297.39,this is really lovely the smell is so
1297.4,1300.53,nice I love Plum very
1316.48,1318.789,underrated you can stop drinking as some
1318.799,1322.99,point there we go no no there it is you
1323.0,1326.35,were doing so
1326.36,1333.86,well you didn't see me but here I
1337.72,1342.23,am oh the joy of
1342.24,1348.06,Ikea excited to be in Ika
1361.36,1368.47,excited yeah is there a problem here
1368.48,1374.63,sir what is
1374.64,1378.029,it 1 of March it's not super sunny but
1378.039,1380.11,it feels really warm and springy like
1380.12,1381.909,spring has definitely come just waiting
1381.919,1384.83,for the Sakura which probably will be
1384.84,1388.74,another month at least but that's
1395.559,1397.88,M you want to smell
1402.2,1405.19,it so
1405.2,1407.35,amazing they gave us some vegetables
1407.36,1411.11,from their Garden
1411.12,1413.99,come D he's fast
1422.72,1424.81,hello oh
1454.36,1456.43,uh wanted to update you guys a little
1456.44,1458.35,bit I talked about this before but I
1458.36,1459.95,thing that I've really struggled with
1459.96,1462.75,for the past year is the decision on
1462.76,1465.63,what we should do uh with staying in
1465.64,1468.029,Japan or uh moving back to Europe I
1468.039,1470.35,think especially now that we have bej I
1470.36,1472.07,kind of have to think about what's
1472.08,1475.87,better for uh everyone and uh in many
1475.88,1478.83,ways uh Japan makes no sense because
1478.84,1480.99,we're so far away from family we are far
1481.0,1483.07,away from friends that we miss back home
1483.08,1485.029,and uh it's just made it very difficult
1485.039,1487.789,because we we love living in Japan so
1487.799,1489.43,much I we didn't know what it was going
1489.44,1491.11,to be like before coming here just
1491.12,1492.389,trying to come up with a decision that's
1492.399,1494.99,been so difficult but we finally decided
1495.0,1496.99,and we decided that we're staying don't
1497.0,1500.43,know how long but for the future and I'm
1500.44,1502.11,just so happy that we finally made this
1502.12,1505.029,Choice it feels uh so liberating I don't
1505.039,1507.59,know how to explain the fact that like
1507.6,1509.35,it's just been in my head for so long
1509.36,1511.029,that I'm I'm just so excited and it just
1511.039,1513.63,feels right as well this is where we
1513.64,1515.71,love to be uh I think it will be great
1515.72,1517.47,for be for the time being as well
1517.48,1518.63,everyone jokes that he will have to
1518.64,1520.99,learn four languages but I guess that is
1521.0,1523.95,true now for sure obviously it's not
1523.96,1525.99,going to be forever but you can't really
1526.0,1528.149,plan for that long anyway and Japan has
1528.159,1531.75,just has been so good to us and uh we we
1531.76,1533.669,don't feel ready to leave it yet cuz we
1533.679,1534.83,really really love it here and I think
1534.84,1536.43,it shows in the Vlogs too it's just
1536.44,1538.389,endless of things to explore here and we
1538.399,1540.389,love every day day to day even when we
1540.399,1542.47,don't do stuff so also big thanks to
1542.48,1543.71,everyone for supporting the Vlogs I'm
1543.72,1545.23,about to
1545.24,1547.389,cough looks like I'm about to cry but I
1547.399,1549.23,just my throat hurts I should go with it
1549.24,1551.669,I'm crying so thank you guys for
1551.679,1554.47,watching and uh yeah just want to let
1554.48,1556.59,you guys
1556.6,1558.789,know we've been traveling a lot in this
1558.799,1561.47,Vlog and the one thing that I always use
1561.48,1564.83,when I travel is s s has made my life
1564.84,1566.909,while traveling 10 times better while
1566.919,1568.83,you guys and me and myself in the past
1568.84,1570.43,would wait in line going through the
1570.44,1572.63,hassle of renting a Wi-Fi box having to
1572.64,1573.669,carry an extra thing when you're
1573.679,1575.71,traveling worrying if it's charged or
1575.72,1577.95,not going through swapping out Sims
1577.96,1580.11,worrying about losing your original Sim
1580.12,1582.43,all this stuff should not be a thing and
1582.44,1585.669,thanks to S it's no more s is an eim
1585.679,1587.83,that works in over 180 countries and the
1587.84,1589.59,best part is you can sign up before you
1589.6,1591.19,even travel pick how much data you want
1591.2,1592.59,to use and then don't have to worry
1592.6,1594.47,about it as soon as you land it connects
1594.48,1595.75,and you're done so while people are
1595.76,1597.51,waiting in line to do all this extra
1597.52,1598.59,stuff that you don't want to do when
1598.6,1600.11,you're tired after traveling I don't
1600.12,1601.99,know what to think about it it's the
1602.0,1604.11,best why is this not been a thing
1604.12,1606.11,already you need internet when you
1606.12,1608.19,travel more than ever I told myself in
1608.2,1610.47,the past for in other trips where I'm
1610.48,1613.23,like I'll just connect to Wii I'll find
1613.24,1615.669,free Wi-Fi and then it just becomes like
1615.679,1618.31,such a huge hazle that's never worth it
1618.32,1620.389,so thank you s for being an amazing
1620.399,1622.43,product that I love to sponsor and I'm
1622.44,1624.35,also extra happy to be sponsored because
1624.36,1626.669,I can hook you guys up with my discount
1626.679,1629.23,code PewDiePie you get 15% off so make
1629.24,1631.029,sure you use that as well for the best
1631.039,1633.59,pricing with this QR code I highly
1633.6,1635.269,recommend it if it doesn't work for
1635.279,1637.029,whatever you get your money return so
1637.039,1647.149,it's risk-free check it out thank you
1707.12,1711.12,e e
