start_time,end_time,words
900,920,Mercedes is really offering you 're getting this massive display across the front well it 's actually three different displays but they make it seam like one through this seamless piece of glass that just carries across the whole thing it 's it 's a really refined approach compared to other Interiors where you have oh Mercedes
920,940,heard me say mer cancel thanks likewise the other thing you 're going to notice is the ambient lighting but essentially you 've got this light strip it goes all the way around the vehicle and it 's capable of responding to situations so like if you 're going to exit your lane or something it goes red so if we hit the ambient light button yes it can do
940,960,monochrome really any color as you can see it carries to the dash as well so that 's all right you can do monochrome obviously have brightness settings you can do different zones you can link the zones but multicolor is the coolest some other cool options are gradients that move between different colors from Blue to teal or from purple
960,980,yellow cyan to magenta the fact that it also moves through other Dash elements and displays creates some amazing Ambience at night I do n't think any other company competes in that space as far as customizable Ambience because there 's so many
980,1000,different minor lighting elements and Screen elements that are all contributing to that Ambience like down in the footwell or around the vents which by the way are really satisfying they kind of look like something out of a retro fighter
1000,1020,plane but they 're manual they 're not inside of a screen they 're quick to adjust and they 're smooth and this tiny little RGB ring lights up the pattern and just contributes to that ambient so there is another way to control the doors which is via this display show you which doors
1020,1040,are open or closed and it 'll let you open or close any of the four doors from this location you can see my door opens up and I can exit now obviously you 've also got Wireless Android auto Apple carplay options that are in here now we 're going to talk a little bit more about this variety of features when we 're actually driving before we get out on the road
1040,1060,I just want to finish up talking about the interior and most importantly the back seat so this center console here we get more of this kind of open pour wood you can see the way it 's laid in there and just this really nice texture to it this portion slides open and you have a wireless charger up front which you can see is lit and it has a nonslip pad in
1060,1080,there you also have two USBC ports and they do Quick Charge we 've got another set of controls here we can control our Drive modes and it 's currently in the mybox setting which they suggest is to do mostly with your suspension you 're having mybox suspension which is just like a way to think about that is just the smoothest ride you
1080,1100,'ve ever experienced my bock is the default is what I 've been in almost the entire time however there is a sport mode and it will get more responsive this thing is about 0 to 60 in 4.4 seconds I believe which is impressive for a vehicle of this scale and weight so extremely
1100,1120,useful camera system for parking assistance I can look at every angle around the car rendered inside the studio the other thing we have here is some storage and actually what 's inside the storage right now is number 12 mood interior perfume this
1120,1140,car has a scent aspect to it when it 's setting the mood with the ambient and the variety of different sound profiles you can set up but you can have a scent to go along with it this installs in the glove box we 've also got headphones wireless headphones you can see we have a nice bag to hold it in look at these look
1140,1160,at those units right there I mean those are cool enough on their own Mercedes branded noise cancelling headphones two pairs now this steering wheel is like this glossy finish with leather wrap on the inside a very luxurious feel uh if you 're familiar with Mercedes like this is a thing s - classes it just
1160,1180,you know you 're driving something different when you have this dual setup on the wheel with the gloss and the leather on the inside of course you 've got plenty of adjustment for the wheel as well as far as the seats are concerned like I mean you got this beautiful quilted finish to it all very high quality very adjustable and then obviously a variety of different massage settings as
1180,1200,well which maybe I 'll turn those on when we actually get out and get driving now nighttime is when you
1200,1220,want to be in this car it is like cyberpunk it is like futuristic it is unexpected my initial eqs video This is the part that blew me away the most and it gets a reaction every single time the ambient Lighting in here is so considerate all this variety of bright linear
1220,1240,and diffusion like subtle diffusion you hear that gentle hum that peaceful sound that Ambience this diffused sound just kind of there and this gradient that flows through
1240,1260,your dash see if I change the mood it will affect the displays and the ambience Miami Rose burning Blue Malibu sunset Ocean Blue jungle Green Garnet glow rose gold white
1260,1280,amethyst glow all right so the back seat of the mybach is where you want to be if you can because this is the most comfortable spot I mean it 's better than a limo like it 's you have access to all your
1280,1300,entertainment you have the ability to recline you 've got this pillow where your head is then you have these optional lumbar pillows with mybach branding on them I 've actually got it out right now cuz it lets me get a little bit further back I am exactly 6 ft tall and I can get my feet up on this
1300,1320,foot rest like check out this positioning here comes the foot rest as well to support the bottom part of my legs and this has a pillow on it also and that just takes the weight off of my heels over there so if I push my feet to the side I can be comfortable no problem it also will move the
1320,1340,front seat forward and then put the screen into the right orientation for me to see it like at the right angle now you might be saying how are you going to reach that screen to interact with it though well you do n't have to because you have this tablet right here and I can either use the tablet in that location or I can use this
1340,1360,little extraction motor to lift it up and then use it like this and so from here I can control all types of aspects of the car there 's a few different ways you can interface as far as the media is concerned you have Bluetooth online music USB media files and two HDMI ports so you just
1360,1380,open this up like this and this is actually pretty cool because you also get this wireless charger with an anti - slip mat tons of USB ports fast charge capable there 's four of them here and they 're illuminated with blue LEDs you also have a DC if you need a little bit more power and and then these
1380,1400,are mini hdmis so that 's important to note you would need an adapter listen it 's something you 're going to get once and then you 'll be done with it you 'll just have a nice little adapter in there for whichever device you want to connect you could even get crazy and try to run like a game console with an external battery and an HDMI and play some PlayStation
1400,1420,on this display if you want to now that 's not the only compartment when you 're back here by the way that 's just one of two this is a motorized compartment tons of that open port wood in this location we click this button and this motor goes into action opening this section here we have two cup holders hot and
1420,1440,cold you have room for a smaller bottle and then a larger one and you can feel it start to get cold right away if I click it again I move into hot mode and what I love here is it 's so obvious which mode you 're in pillows for the lumbar which I have down there pillows for your head another funny thing about these seats they do have
1440,1460,isofix under here it 's kind of just a funny thought of like a kid being in this rear seat being chauffered around a lot of glass which makes it feel more open and large and then you 'll probably also see the RGB continues all through here and it just creates like so many different diffused lighting zones another thing you 'll notice
1460,1480,here illuminated seat belt buckle a simple little thing at night you 're looking for this well now you 're not really looking Oh My My Little pillow came loose there 's the cooling ooh lovely very like powerful cooling by the way like my butt is cold immediately just getting getting work done
1480,1500,you know reading my docu reading magazines if I had a car like this I 'd just be back here reading magazines National Geographic Mo does n't even know what a magazine is the back is better than the front I mean this is this is wild back here this is so comfy it 's a mybok like yeah of
1500,1520,course that 's what you paid for I had a cousin once that visited when I was in high school from and his favorite thing like if he did n't understand something we were talking
1520,1540,about sure what is oh just told me to put my hands on the wheel right there I was looking away too much I thought but look at can I say I mean this is about Comfort it 's about relaxation it 's about refinement it 's as if you gave somebody a mission a team you
1540,1560,gave them a mission you said make the most comfortable sophisticated person vehicle that you possibly can and they thought of everything they thought of everything you might might want
1560,1580,to have in something like that certainly when you step into this when you drive it you get a sense for that level of refinement and the amount of work that would would have gone into executing that the idea seems simple maybe outside of
1580,1600,the electrification the idea what do you have to have tighter gaps and thicker glass and and more comfortable seats with more adjustments and reclines and the but it 's the execution that 's really where the rubber meets the road for a
1600,1620,vehicle like that 's really what matters is the execution you got to go in there with a fine tooth comb and a bunch of people got to check on that manufacturing process and there 's so many different people involved in the production of a car like this to ensure that it meets
1620,1640,that quality standard and that 's really what sets these Ultra Luxury Vehicles apart it 's what sets that mybach branding apart from the standard Mercedes brand which is already obviously luxurious but will has the best seat the guy who matters most is in your seat
1640,1660,will like if you 're in Germany right and you 're on your way to an important meeting this car picks you up and you sit there you 're wearing a suit you are are stressed that 's it just a 10minute Serene Breeze reprieve this
1660,1680,suspension is ridiculous it 's a hovercraft here 's like I 'm going to venture off the road a little bit you did n't feel it that was dirt that 's a dirt you did n't feel it guy behind me thinks I 'm nuts he thinks the guy in the uh mybach has lost it he he might not be wrong he might not be wrong or maybe
1680,1700,I gained it maybe I did n't lose it maybe I gained
1700,1720,it cheese only time can provide yeah like a place like this yeah without the time it 's not what it is it needs the time you what I
