start_time,end_time,words
200,220,"Thanks , teach . Hi . Hello . I 'm seeing cute shoes , great hair . Thank you . Do you interact with people a lot ? Every day . Do you have crying people at work ? Sometimes people cry . That could be hair salon receptionist though , because I 've cried at the hair salon before too . Gimme a hug . Like , a comforting . Ooh , that was solid ! That was a solid hug ! I"
220,240,"think that I 'm looking at hair salon receptionist . Pretty girl , has a nice smile . People like wanna look at you . On the phone ? Yeah , but like , you 're the first person someone sees when they walk in . Yeah . Hello . Hello . You have good hair too ! You could be like a musical roadie or something . I am a roadie ! No way , part"
240,260,"time ? Occasionally , yeah . Occasional , really ? That 's not on the list , but I should get that point . Yes . I 'm gon na go with scientist right off the bat . I see you all the time and I know there 's a lot of labs around my restaurant . Thank you , do the honors for me . Perfect . Thank you , my friend . You 're welcome . Hello . I 'm Joe . Yo . You like kids ? Yeah . Pretend I 'm"
260,280,"a kid . Pretend I 'm your kid . I do n't wanna get off my iPad . Discipline me . Dae , I need the iPad right now . Fuck you . Well . You can just give me the iPad right now , and then you can have it again later next time you want it , or if I have to take it away , then you 're not gon na get to use it for like a week . Ooh ."
280,300,"Here . Thanks . You 're a dean of students . Why do you think that ? That was very , uh , dean like . Bam . You must be the scientist . Why ? I do n't have any more options . You like , broke your foot or something . I dropped a piano on it . You dropped a piano ? Well , my brother"
300,320,"dropped a piano on it . He sucks . Do you know what a simulated patient is ? It 's , like , a patient who 's not real . Oh my god , you 're faking a broken foot to go get drugs . For the Vicodin . Bitch ! I just crushed it . Did I get it at the end ? You guys !"
320,340,"How many do you think you got right ? Four . I think I got them all right . Why would I guess something I think is not right ? With a show of hands , who did Dae get correct ? Boom ! Whoa ! I never got zero before . Oh no ! Yes , yes !"
340,360,"Oh wait , that means I got someone else right , no ? No . Damn ! Yes ! Cool . Change to the right placards , please . Oh my god . Oh my god !"
360,380,"What ? ! What grade do you teach ? Um , high schoolers . Cute . Oh dang , you have all the 14 year old girls after that nose ring . Not my target demographic . That 's good . I still do n't fully know what that means . So I pretend to be sick for medical students , so that they can practice"
380,400,"their bedside manner . Oh ! Do you get to like pick a random illness ? No , I 'm trained on specific ones . Like what ? Late term labor , UTIs . Are you an actor then ? For like , do like-- Yeah . Ready , okay . Um , so I have to pee like every 20 minutes . It 's like really annoying . You 've got a UTI ? Yeah , ding , ding ,"
400,420,"ding . You should be a doctor ! Can you explain to me what a longshoreman is ? Or is it longshoreman ? It 's longs . Now you got me saying it . See ? Longshoreman . Container ships come in , take them off , put them back on . Let them go . Nice . What do people ship the most ? It could be random goods , for like Target or , uh , cars . How"
420,440,"much do you make , can I ask ? Ooh , he makes money . Like , could you be a sugar daddy ? I could . We like that . That 's fun . Yo , you 're so funeral director - y. What I gave you originally was the dean . I feel like those are two kind of like similar things , like if you can"
440,460,"console crying people , you can console children as well . Yeah . What was the biggest surprise that you had from your job ? Sometimes it 's surprising how much relief I see in people . They 've been with their loved one through a long illness , they 're relieved it 's over . Are you a hair salon receptionist ? Do they do your hair ? Do they wash your hair ? Do you get free washes ? All the time . But were you"
460,480,"surprised ? Hell no ! I mean , look at your hair , it 's beautiful . Yeah , I definitely like gender stereotyped this one . I apologize for that . Do n't apologize , it 's cool . You have pretty hair . I like the job because it allows me to take off a lot of time and travel whenever I want . So you 're really cute for not a cute job . Do you like have the heebie jeebies over stuff like this ? Not really . Most of"
480,500,"our kills are fresh kills , so it 's not that gross . You just dog poop bag style . Yeah , no , that 's gross . When it 's really gross is when they 've been sitting for a bit , and they 're maggot - y and smelly . But you get the grabber pull . No no , you do n't . So you can grabber pull it . No . Into-- That was surprising . Ew , ick . Nice to meet"
500,520,"you . Are you surprised ? That you 're a scientist ? Yes . Honestly , I thought you could be anything . You could be a scientist , Jesus . I 'm not surprised . What kind of scientist ? I try to cure people who have genetic problems , so I use viruses to deliver genes to cure them . Wow . Hey . Hot teacher , what 's up ?"
520,540,"English . No . Math . No . Art . No . Music . No . Gym . No . What else is left ? Science ! Are your students gon na watch this ? Yo , they 're gon na be so stoked about this ! Yeah . How old do you teach ? Freshmen and sophomores mostly . Do you like them ? Yeah , they 're cool . You like do not like them . No , it 's endless"
540,560,"entertainment . I actually really do like working with them . Do your students like you ? Some of them do , and some of them probably think , well , actually , I know for a fact some of them think I talk too much . You 're literally a teacher . Is n't that like the job ? Stupid . I do n't remember what job I guessed you with . Scientist ? Scientist , because it was the only one left . Oh . I mean , it 's like in the--"
560,580,"Not at all . Do you still love me ? No . Alright , dean of students . That to me , screams like , bitch . I do n't think any of my students would describe me as a bitch . So are you like his boss ? I would work with him if he could get kids ' iPads . What 's the most discipline you"
580,600,"had to give a kid ? I 've expelled students before . We had a kid this year steal a car from a neighborhood , and then like drive it around the parking lot . What happened with the kid who stole the car ? I mean , he went to juvie . I 'm learning so much . So I did really bad . I thought that was so easy , I thought I crushed it . Raise your hand if I insulted you ?"
600,620,"Mister D is like slowly-- Who would you most like to apprentice under ? I would love to sit in your class and see all the girls be like What 's the job you 'd most like to apprentice under ? Maybe like a dean of students . I do not think I would be good . No , I do n't . I do n't think you 'd"
620,640,"enforce rules ! Uh - huh ! I feel like you 'd probably get along with the students really well , and then be kind of lax with them . Yeah , really , fuck it up ! You 'd be like--"
