start_time,end_time,words
1160,1180,all right that 's a little griddle it 's kind of ugly shaped but that 's what happens when you do it freehand but now I got to season it got a little peanut oil
1180,1200,and get the handles too let that bake do a couple
1200,1220,layers seasoned frying pan it 's ready for cooking well it 's about 6:30 and I think it 's time for dinner so for dinner I got something special got king crab legs last winter I went up to gnome with my son Nathan and we caught king
1220,1240,crab through the ice I 've got this little jar with garlic and butter in it just kind of Loos in the lid sit that right by
1240,1260,the fire look at the size of that crab leg oh that was so warm and delicious when you cook the
1260,1280,crabs over the fire too it makes their shells brittle makes it a lot easier to Shell them you just use your hands you got to eat quick things cool off really quick around here look at that that 's just from one knuckle
1280,1300,barely fits in the jar oh that 's messy but good got a full belly and a big fire going to listen to an audiobook just kind of relax for an hour or so before
1300,1320,bedtime oh it 's getting late I should hop into bed definitely feel like this shelter is a lot warmer than yesterday the air is just not moving as much I got the heat reflecting off this sidew wall and and the whole thing 's just a better Block it 's nice having a little bit more of a
1320,1340,platform to stand on got more room to dry my boots forgot to dry my socks out before going to bed but uh with this nice little step right here I can just stick my feet out they 're all nice and toasty I 'm going to put the camera down I 'll see you guys in a
1340,1360,little bit had to stoked the fire a couple times but stayed warm but my back is sore oh oh my back feel like I was run over by a truck but I
1360,1380,'m warm well it 's about 7:30 I think it 's time to go test out that gridle and make breakfast okay
1380,1400,corn beef hash oh it 's so
1400,1420,Frozen yeah it 's pretty non thick slid right off
1420,1440,corn beef and hash egg M oh that is so good tell you what that little Skillet worked really well pretty easy to make too oh that was
1440,1460,delicious I would n't mind another one of those tell you that was a good meal I 'm definitely going to have to do that one again but uh I think it 's time to get packed up I 'm
1460,1480,going to try to get home by 12 : and I 've got a long way to drive to get there so I think I better not wait for the sun to come up I 'll tell you what I liked my little Grill worked really well all right this is a really nice shelter I 'm curious to see how it performs in bad weather
1480,1500,though maybe I can come back during a snowstorm and see how the does all right all right let 's see if the car starts when it gets really cold my K truck freezes up and wo n't start but uh it 's a bit of a ways home so uh hopefully it
1500,1520,'ll start up on me ah sure is nice when things work yeah you definitely want to make sure that car is working before you put your fire
1520,1540,out all right got to work out my backing up if you like that video make sure to check out the outdoor Boys YouTube channel where we have
1540,1560,hundreds of videos just like this and if you want to see our newest Adventures make sure to click subscribe so you 'll get notifications
