start_time,end_time,words
500,520,"hot . Aight Zach , you 're making fun of me for hopping on bandwagon . You are the * most * guilty of hopping on the bandwagon of things . PUBG , Fortnite , Musical.ly , do you remember your musical.ly phase ? ! Oh , I 'm bringing it up . Oh yeahh . Where- you just realized Musical.ly was"
520,540,"popular , and tried to make ... * generic teen pop * * over music * This is worse than Instagram photos because this actually took real time out of our day because he would ruin things . It took you two hours to do . You ca n't even monetize this content ! This is probably the tweet I hate the most from Zach . It 's this picture of"
540,560,"you fucking your dog . Cuz it was n't enough to just put it on Instagram . You needed to make sure that your smaller audience also saw it . So I better put it here too because I really want people to know that I fuck my dog . Have you , uh , been to Bowie 's Instagram , uh , recently ? Why would I * ever * spend time on Bowie 's Instagram ? Woww . I could n't"
560,580,"care less about a dog 's social media presence . I would say in general , Ned is occasionally guilty of wanting to tweet some things zeitgeist - y but having literally nothing to add to it Sometimes I introduce my friends to some things . I taught them about a K - Pop group that I love , called Black Pink . Ned , immediately sensed that Black Pink could be"
580,600,"cool amongst the youngsters and tweets out ' BLACKPINK ' . Gets a lot of upvotes of people saying ' wowowowow Ned knows BLACKPINK ' and then over the course of four days , tweets- ' I just want to run into a Starbucks , throw coloured dust into the air , and scream BLACKPINK ' . Here 's the thing people are talking about , I can talk about it too . Oh ! Blah , blah , blah . Joke , joke , joke ."
600,620,"Commentary . You have a tweet , this is the most basic white girl . You just wrote ' Why ca n't I drink pumpkin spice lattes year - round ? ' That 's how everyone makes * fun * of basic white girls . It 's not even a * true * stereotype , and you actually * are * the stereotype . Every reply is a young mom . * laughter * I legit"
620,640,"love my PSL 's year - round . Ah , see well that - that 's bad . * all Try Guys oofing * I think he just is a young mom , and he 's always been a young mom . Every now and then , you get a real gem that 's real steamy . Like this photo , that I believe I took . Yeah that 's where we were playing a game This one turns me on , I like it . It 's"
640,660,"a g-- its a Hot photo . Yeah , it 's a hot pic . For how little you care , when you do care , you really deliver . This is probably the best of all of ours . Props to you Ned , because you 've never had to double explain yourself , you never backtrack a joke . You post with confidence . Just go for it . You just go for it . BLACKPINK ! Exactly . You know , you maintain an aesthetic that sometimes has an irony that"
660,680,"I appreciate . Like , I like this one . I think it 's super dope . That was good . It 's funny . It 's beautiful and it 's also funny . We 're jealous of your hotness , we 're jealous of your aesthetic , we 're jealous of your love , and you 're jealous of my indifference . * laughter * Yeah . That 's true . Together , we would be .. Chris Pratt ."
680,700,YEAH * Outro music plays * I will say you have a very distinct aesthetic . But when you 're nailing your dog I 'm not behind it . No . He 's behind it tho ! AYY
