start_time,end_time,text
360.093,363.782,just to make you aware of how you're memorizing things right now.
364.593,367.704,"Next, I'd like to give you a new type of memory experience."
368.304,371.093,This time you can even sit back and relax.
371.714,375.103,"So I'm going to ask you to find a comfortable position to sit,"
376.085,380.991,"to close your eyes, and to take a deep breath."
384.44,389.991,"Now, I want you to think of someone you know called John,"
391.701,393.501,and I want you to see him.
394.672,399.132,"Now, John just grabbed the sun out of the sky,"
399.132,401.112,and he just threw it on your feet.
401.482,405.037,And now your feet are getting really big and red and swollen
405.037,409.056,because John just threw the sun on your feet.
410.666,413.256,"Now you look to your knees,"
414.086,418.488,"and on your knees, you see 10 little guys playing basketball -"
418.797,420.247,very strange sight.
420.247,422.047,"And on their shirts,"
422.047,426.728,"you can see in brightly colored letters the ""New York Knicks,"""
427.858,430.288,so you have some Knicks on your knees.
431.467,436.817,"Next, you look to where your thighs are,"
437.014,438.534,but they're gone.
439.054,442.124,"Your thighs have been replaced with Fords, the cars."
443.024,445.744,They could be Ford Focuses or Ford Mustangs.
446.945,449.164,Your thighs have been replaced with Fords.
450.126,452.065,"Now, with your bottom,"
452.065,457.246,you feel a hard plastic seat of a go-kart vibrating.
458.565,462.386,"With your bottom, you feel the hard plastic seat of a go-kart."
463.621,467.132,Your belly starts rumbling very loudly.
467.711,471.071,"So you follow your belly, and it leads you to McDonald's,"
472.292,477.371,and there Ronald McDonald starts shooting rays of light at you
477.371,478.952,with a ray gun.
480.082,483.732,Ronald McDonald is shooting rays of light at you with a ray gun.
485.22,488.161,"He hits you on your chest,"
488.161,493.573,"and now from your chest, a big bush of gray hairs is growing."
494.722,497.598,A huge bush of gray hair is growing from your chest.
498.049,500.909,"So obviously, you hurry home to shave it off,"
501.453,504.689,"and on your doormat, you see a letter."
505.55,509.58,So you open it and it has good news.
510.05,514.109,"As you read it, you feel a huge weight falling off your shoulders."
514.729,516.82,A huge weight falling off your shoulders.
516.82,520.751,Your shoulders get all light and tingly because you just paid all of your bills.
521.111,522.751,"Big bills, little bills,"
522.751,526.985,"each and every bill has been paid for, and you have plenty of money to spare."
530.485,533.137,"Now you proceed to the bathroom,"
533.137,535.256,"because now on your neck,"
535.256,539.533,a bunch of tiny bushes of thin blonde hairs have appeared.
540.006,543.895,"On your neck, a bunch of tiny bushes of thin blonde hair."
545.566,547.427,"As you look in the mirror,"
547.467,550.997,"suddenly your mouth just starts talking all by itself,"
551.957,557.573,"and it's saying, ""Yes, we can; yes we can; yes we can."""
559.533,563.444,"Now you turn around, and now suddenly your eyes are, ah,"
563.732,567.424,because Donald Duck just poked out both of your eyes
567.424,569.893,with a trumpet made of pure gold.
572.524,576.995,Now you can open your eyes again and come back to this place.
576.995,580.075,"Luckily, it's a lot safer here than where you just came from."
581.724,586.149,"So, I just made you guys memorize"
586.149,589.254,the past 10 presidents of the United States of America
589.254,590.91,in the right order.
592.159,593.421,"Now I'm going to show you,"
593.421,595.98,and then you can see how many of these you still know.
595.98,599.029,"So with each body part, I'm going to ask you what happened there,"
599.029,600.51,and then you could think of it.
600.51,603.2,Even better would be if you just shout it out.
603.2,606.201,"Now, what happened to your feet?"
607.441,610.775,"John threw the sun, yeah President Johnson."
612.26,618.867,"Now, what happened on your knees? Knicks, yes President Nixon."
619.618,622.637,OK. So what were your thighs replaced with?
623.228,625.058,Fords President Ford.
625.058,628.269,"OK, and what did you feel with your bottom?"
629.418,632.049,"OK, President Carter, yes."
632.129,634.178,Some people are ahead of the game.
635.708,638.938,"Now, your belly led you to McDonald's;"
638.938,640.478,what happened?
641.479,644.071,OK. Ronald McDonald shooting rays of …
644.071,646.663,So Ronald Reagan.
646.993,649.173,"He hits in your chest, and you got what?"
650.054,652.824,Big bush of gray hairs Bush senior.
658.825,661.024,"Now, your shoulders got light, why?"
661.914,664.184,Paid all your bills Bill Clinton.
665.449,668.265,"Now, what did you have on your neck?"
669.975,672.796,"OK, a bush of thin blonde hairs."
673.356,674.566,Bush junior.
675.206,677.212,What was your mouth saying?
678.411,680.331,"""Yes we can"" President Obama."
680.331,682.791,And what happened to your eyes?
684.691,687.947,"Yeah, Donald Duck, trumpet, pure gold."
687.947,690.023,Who else but Donald Trump?
690.713,696.463,"So, if you memorized more this time than the first time, please stand up."
703.117,705.159,OK. So we have almost everyone standing up;
705.159,706.457,that's awesome.
706.667,711.859,"Now, if you think this way of memorizing is more fun than the last way you used,"
711.859,715.289,please stand up or remain standing if you're already standing.
717.489,719.539,"Oh whoa, now we almost have everyone."
719.539,721.15,I'm very pleased to see this.
721.15,722.789,OK. You guys can sit back down.
722.789,724.078,Thank you very much.
728.12,732.87,"Now, when you make bizarre images to memorize,"
732.87,734.81,suddenly it becomes a lot easier.
735.13,738.235,"If you tie these bizarre images to a place you know well,"
738.235,739.597,"like your body,"
739.597,742.886,suddenly memorizing things in order becomes a lot easier.
743.007,744.256,"OK. Well, cool."
744.256,746.847,"But I asked you guys in the beginning,"
747.707,750.037,"""Why should we, in today's day and age,"
750.037,752.887,"still want to get better at this at memorizing?"""
753.367,757.537,"Well, because by getting better in a skill like this,"
758.077,760.838,you can also get better at a different skill:
760.838,762.932,the skill of experimentation.
763.432,766.872,"By experimenting with different methods of doing things,"
767.172,769.604,I found out that I can get better at anything.
770.064,772.592,I found out what works for me and what doesn't.
772.982,775.683,What if I'd never learned the skill of experimentation?
776.063,778.233,I may have never gone back to school;
778.233,781.274,"I may have never enjoyed studying psychology,"
781.274,784.024,"and I probably would not have been standing here today,"
784.324,789.014,because one of the things I thought I really couldn't do was public speaking.
790.064,795.074,"Now, there are people of every generation not doing things that they might love,"
795.074,797.231,that they might even be great at
797.471,799.551,because they think they can't do it.
800.141,801.871,So how beautiful would it be
801.871,806.221,"if in schools we can teach kids that they can get better at anything,"
806.221,809.67,"and they can even get better at getting better at things, get it?"
810.981,812.232,"But not just the kids,"
812.232,815.541,because the older generation is often seen as too old to learn.
815.541,817.452,But they're not too rusty.
817.452,820.281,"Anyone can improve themselves by experimenting,"
820.281,822.551,and I hope you experienced that today.
823.226,824.676,"Now at Remind,"
824.676,828.256,we break up this process of experimentation into three steps:
828.676,832.456,"the check, the experience and the experiment."
833.522,837.027,The check is all about becoming aware of what you're doing right now.
837.827,841.227,"So maybe during the first test, you became aware of the fact"
841.227,843.353,that you just repeat the words over and over
843.353,845.479,and that that doesn't work too well.
846.198,847.368,The second step:
847.368,852.288,the experience is all about being open to new possibilities and trying them out.
852.969,854.888,"So maybe during the visualization,"
854.888,858.214,you realize that this works a bit better or at least you like it more.
859.555,862.095,And the third step is the experiment.
862.095,866.115,This is about taking something from that new experience that you had
866.115,869.567,and applying it in your own life to see how it works for you.
869.957,872.185,"So, maybe you're one of those people"
872.185,874.416,"that when someone introduces themselves to you,"
874.416,876.517,you just immediately forget their name.
876.517,877.986,"Yeah, sound familiar?"
877.986,881.968,And you want to use visualization to do something about that.
882.318,886.201,So far I've only taken you guys through the first two steps.
886.67,888.492,The final step is up to you.
888.961,892.181,"So when I'm done here, I'd like you to take a moment for yourself"
892.181,895.542,and to write down an experiment on the little card we've given you
895.542,898.123,and to put that in your wallet as a reminder.
898.853,903.052,"By continually following these steps of experimentation,"
903.052,904.822,you discover what you're doing;
904.822,907.142,"you keep yourself open to new possibilities,"
907.142,910.504,and you allow yourself to continually transform.
910.504,912.364,"And regardless of what you're learning,"
912.364,915.043,"be it memorizing or martial arts or mathematics,"
915.543,918.939,"you'll get better not only in the skill that you're trying to develop,"
918.939,921.71,but you'll get better at the process of learning itself.
922.769,924.73,And that's something that sticks.
924.73,928.09,"It's something you could take with you to your new job, your new hobby,"
928.09,930.109,"your new relationship, your new whatever."
930.579,933.659,"So this is something absolutely everyone should know,"
934.009,936.569,and I believe we should teach it in schools.
936.569,940.641,But let's not just wait for it to be implemented in schools.
941.081,944.725,I also believe that the most important change starts with the individual.
945.054,946.474,It starts with you.
947.065,949.065,"So, go out there and experiment."
949.065,950.258,Learn something new
950.258,952.875,or a new way of approaching something old
952.875,957.216,because there are few skills as valuable as the art of learning.
957.766,959.046,Thank you.
