start_time,end_time,words
1135,1140,"nine ? You 're an actor . You know , every story 's got to have an We got to land it . You know what I mean ? You ca n't just"
1140,1145,"ratchet tension , ratchet tension , ratchet tension . Get to the peak and then hit the credits . You know what I 'm saying ? You got"
1145,1150,"to land the plane a little bit . You know what ? You know what you 're doing . You know , you really do . You"
1150,1155,"really do . You 're not around . Sorry , Mom . So , I know that you"
1155,1160,'re a music obsessive and was reading in a 2018 interview about how you 'll sometimes reach
1160,1165,out to tour managers to see if an artist is available to perform a concert in your living
1165,1170,room . How did you know about Just amazing .
1170,1175,Yeah . Is there one that stands out as the most like you had to be there performance that you
1175,1180,"actually arranged from inside your home ? Oh man , you know , we 've been"
1180,1185,doing these shows for north of a decade . I would love for you to come
1185,1190,"to the next one . But the last one , actually one of my favorite bands , uh , Cigarettes After"
1190,1195,"Sex , no one has phones or cameras . Everyone 's just in"
1195,1200,"the moment . And , uh , and honestly , like 90 % of the time ,"
1200,1205,"people say , "" Yeah , I 'm down . "" What a hit people say , "" Yeah , I 'm down . "" What a hit rate , right ? That 's not too bad ."
1205,1210,That speaks to you . That 's not too bad . He 's got that juice . He 's got that juice . I 'm down
1210,1215,to the last one . What a segue .
1215,1220,Let 's match the dab . Caviar on top of the dab . And then another dab .
1220,1225,"Yeah , let 's do that . I 'm very excited"
1225,1230,about this . I 'm very proud to Oh my gosh . That 's good . That 's good . Is that good ?
1230,1235,"Stopped us enough . Um , cheers to you to"
1235,1240,"you , Aaron . Much love , Sean . Much"
1240,1245,love .
1245,1250,"Wow , that bite is an"
1250,1255,experience . I see you did that . I actually did not even mean I see
1255,1260,what you did there . I did not even mean the last dab experience . I did not
1260,1265,even mean to make that kind of connection . I did not mean to make that connection . Did
1265,1270,"you not ? I really did n't . Aaron Paul , you 've taken on the wings of death . You 've"
1270,1275,"survived . I do n't want it to be over , John . Things out . What I want to do is hit"
1275,1280,you with some pull quotes from Brian Cranston 's classic Hot Ones interview
1280,1285,"from just a few years ago . Okay . He says , "" If a character cries"
1285,1290,"easily , the audience does n't have to . But if a character tries not to cry , that"
1290,1295,"'s when the audience will . "" Oh ,"
1295,1300,interesting . I I feel that you know you 're really getting into
1300,1305,the person . It 's hitting me . This is actually it 's creeping on me . The
1305,1310,descent into magic . It 's one of those things that you feel like you 've
1310,1315,victorious
1315,1320,and then your face is on fire . You wave your hands in
1320,1325,celebration as you approach the finish line . And then you fall on your face . Break your nose . That
1325,1330,'s what happens . He said that you encouraged him to snack on the meth on
1330,1335,"set , which is made up of cotton candy . Rock candy . Can you confirm or"
1335,1340,deny that ? I can confirm all of that . I would I would sling that meth to anyone
1340,1345,"that walked onto that set . Now , I got to be honest . I actually stole as much meth"
1345,1350,"from that show as possible , but I wish I stole more things . You know what I mean ? Yeah . Some"
1350,1355,"keep taking some things . The rule of thumb when you 're doing , you know , work in this industry , just"
1355,1360,steal Do n't Do n't ask because they 'll say
1360,1365,no . They will say no . Yeah . Just steal it and they 'll get over
1365,1370,"it . One more for you . He says this , "" A love of acting is a"
1370,1375,"relationship . It 's not a fling . It 's committing to something for the rest of your life . "" You know what ? I I"
1375,1380,"love that . And it 's true . It 's true . Um , I always"
1380,1385,"say and he says it , if you want to do it , you will be doing it . If"
1385,1390,"people come up to you and say , "" Hey , I want some advice . "" You know , it 's"
1390,1395,"like a 35year - old man . I want to be an actor . Well , are you"
1395,1400,"acting ? No . Well , then do n't do it . What do you You know , my I I I"
1400,1405,"'m going to throw up . I 'm that hell , it 's so hot ,"
1405,1410,"Aaron . But I 'm okay . I 'm okay . Taking on the wings of death , living to tell"
1410,1415,"the tale , and now there 's nothing left to do but roll out the red carpet for you . This camera , this camera , this camera . Let the"
1415,1420,"people know what you have going on in your life . Be careful around the eyes . Oh god . Um , what"
1420,1425,"'s up everybody ? How 's it going ? If you 're thirsty , drink some do ombre . If you"
1425,1430,"'re hungry , eat some of the only caviar . Um , that 's all I"
1430,1435,"got to say . Uh , lots of love . Thank you so much for having me . I You know"
1435,1440,what ? The entire show I tried not to stick my fingers in my eyes . And for
1440,1445,"some reason when you 're here , your instinct is to poke your"
1445,1450,"eyeballs . Going like this through your hands would be fine , but I 've been wiping my"
1450,1455,fingers . Exactly . You did the math . And I just did the whole thing . And I I need
1455,1460,I need a new one . Wow . Wow . You know what ?
1460,1465,Thank you everybody . It 's not too
1465,1470,bad . god . But it 's it 's it 's
1470,1475,"like the concept 's great , but your knowledge like your dedication to"
1475,1480,"really actually dive deep . Oh , thank you . You know , it 's really it 's great . It 's very special . I 'm happy"
1480,1485,"for you . Truly . Well , I 'm happy that you we finally uh got you in the seat . It was long overdue and"
1485,1490,"we captured you . Oh , it 's it 's getting babe , it 's getting"
1490,1495,"hotter . Holy All right ,"
1495,1500,Hot Ones fans . We promised you a whole year 's worth of brand new hot sauce drops to celebrate our
1500,1505,"10th anniversary , and our next reveal delivers on both heat and flavor . Say"
1505,1510,hello to Hot Ones tropical amaro inspired by iconic Caribbean
1510,1515,flavors . This sauce unites juicy mango and pineapple with warm curry spices and vibrant yellow
1515,1520,chilies . Sweet scotch bonnet and citrusy fitali peppers bring the heat pushing the Scovilles above
1520,1525,medium and warming you like the island sun . It clocks in at a 6 out of 10 on our spice
1525,1530,"scale and we know that it 'll be partying on your plate all summer long with fish tacos ,"
1530,1535,"grilled chicken , and even burrito bowls . That 's hots.com hotwes.com"
1535,1540,"hotwes.com to get your hands on our brand new sauce , Hot Ones"
1540,1545,Tropical Amaro .
