start_time,end_time,words
1505,1510,drunk and you you know they show something they they trying to stop you
1510,1515,but if like they like have some money in trouble they ask you
1515,1520,'re L and they just talk so no kill they do n't kill you yeah they do n't kill
1520,1525,you yeah
1530,1535,he Li it it someone 's
1535,1540,getting wasted over here if you could say one message to
1540,1545,everybody in the world what would you
1545,1550,them it 's it 's not easy to change your life but
1550,1555,you can do it be happy everyone and do n't never
1555,1560,give up what a wild 24 hours it 's been in Japan from exploring Tokyo 's only slum and meeting
1560,1565,its residents who have seemingly been forgotten about to uncovering the secretive world of Yakuza life and
1565,1570,learning about their staggering influence on Japanese Society I 've now experienced a darker side of this
1570,1575,country that is hard to believe is true listen I know all you guys out there have an obsession with Japan
1575,1580,like I do and even after 11 trips here I know that I 'll always be coming back to discover eat and hang out
1580,1585,but if there 's one takeaway from watching this video let it be that even in the Land of the Rising
1585,1590,Sun Shadows Run Deep
