start_time,end_time,words
705,710,cool subway line and the she subway
710,715,line we are
715,720,at the ji Museum uh I heard about this like long before we moved
720,725,but getting tickets is always so difficult but friend hooked us up so we have
725,730,it super pretty so far super nice
730,735,day we 're
735,740,going up oh we made it
740,745,it 's the day and Rob I scared
755,760,we 're in uh shimawa I have not been here
760,765,in Forever it 's like the hip area I think I 'm too old to say that
765,770,there 's a moon exhibition here Jen where 's the Moon yes
770,775,it 's up in the
775,780,sky how was the meal sir was it
780,785,everything to your fancy there 's the
785,790,hey that 's
790,795,so
805,810,wow big day today we 're going to aaji it 's
810,815,an island little on the south side of Japan we 're taking the shinkansen first time
815,820,with beon I do n't know how we have n't done this before so I 'm very excited I see the she com and it 's right
820,825,tiing that 's where we 're going we 're already a little behind
825,830,schedule so you know definitely
830,835,going to go great
865,870,I 'm liking the music
870,875,all right we Shin K we still have a car all right we Shin K we still have a car right to go
875,880,uh the was very cute he was like High fighting old
880,885,ladies aacha but man it was also very
890,895,stressful all right we 're
895,900,reaching the first location H Kitty Showbox and
900,905,there 's a big Big Apple that 's so cool the
905,910,building is shaped like Hello Kitty
910,915,Oh So Soft
915,920,yes B so we 're waiting for a h kitty show that
920,925,starts in 30 minutes
935,940,baa baa that was your
940,945,first show he really liked it now we 're going to do something very different very
945,950,different from hella Kitty so now we
950,955,are in at nigan noori this beautiful Park and then they 've also
955,960,built a theme park here which is Anime themed so they got
960,965,narut got shinan Dragon Quest I 'm doing like a Godzilla zip line
965,970,which I 'm kind of nervous about wow
970,975,that 's so cool I think last time I said that was from Final Fantasy and everyone get mad
975,980,at me sorry it 's Dragon Quest there it
980,985,is baby
985,990,goodzilla so cute okay I do n't know if you can hear me cuz the phone is
990,995,in like a safety thing but yeah I 'm going up to do the zip line now it
995,1000,should be really fun it looks crazy it does n't Focus there we
1000,1005,go I 'm going to run
1005,1010,y
1010,1015,getting ready two one
1025,1030,I do n't know if you can see anything but that was amazing
1030,1035,that was a big splash I 'm
1035,1040,really
1040,1045,wet there 's the
1045,1050,bridge we came through that 's so pretty
1050,1055,this is our hotel for the evening it 's the
1055,1060,Godzilla rooma B Goa oh
1060,1065,look you got slippers
1065,1070,wow oh
1070,1075,wow that 's amazing I have stayed in a lot of hotel
1075,1080,rooms in my life but I have never stayed in a hotel room
1080,1085,like this one everything to The Last Detail
1085,1090,is Godzilla I did n't expect itone walking in cuz the hotel was so like
1090,1095,fancy it 's a beautiful room do n't get me wrong but I just did not
1095,1100,expect where everyone that stays here gets like a goodie bag they have like a secret mission
1100,1105,and if you solve it you get this key and then you can press this button that will release
1105,1110,something
1125,1130,we just had an amazing meal that was seriously so
1130,1135,good we 're well taken care of here has to go to bed so they 're bringing our dessert to our room is n't
1135,1140,that so nice you chatty be
1140,1145,hello little guy I did the
1145,1150,mission and I found I found the
1150,1155,key that goes here that 's so fun I love how
1155,1160,they did this all right here we go pressing the
1160,1165,big button you I thought
1165,1170,I pressed it that 's so
1170,1175,cool even the bed lits mission
1175,1180,complete I 'm ready to go to bed
1180,1185,now making
1185,1190,now to get a night view before being
1190,1195,frle that 's worth
1195,1200,it wow
1200,1205,and
1205,1210,then there 's the
1215,1220,moon so today we have another really fun day
1220,1225,planned ton of activities uh but we get a bit of a slow start which I 'm
1225,1230,happy about we can yeah do whatever we want until 10 : I thought
1230,1235,I saw something oh
1235,1240,what was that where is he
1240,1245,there you are all right we 're at
1245,1250,the Naruto Sho the ninja Village I come
1250,1255,prepared all right so I have two missions Earth or Heaven
1255,1260,scroll we 'll see which one I choose
1260,1265,sick
1265,1270,perfect
1305,1310,wait I 've not g in a slide in a while
1310,1315,this is he that was fun yeah
1315,1320,yeah so I 'm doing the second uh Mission now learning more
1320,1325,signs oh so fast and
1325,1330,how was that it was like this no oh I
1330,1335,won yeah second one I 've
1335,1340,already forgotten did I do n't
1340,1345,know why it 's so funny to me got the nin tals
1345,1350,anim this so cool there 's something I 'm searching
1350,1355,for in here I made oh she
1355,1360,it that 's cool all right that was it for the
1360,1365,ninja Village that was so much fun I did all missions uh it was really fun the
1365,1370,ending was uh I could n't film the ending but it was it was really funny I
1370,1375,felt very cool very unexpected I
1375,1380,'ll tell you that all right we 're going time lunch at
1380,1385,another Hello Kitty building right
1405,1410,y wow you can clip yen
1410,1415,Shin Chan 's horror house so
1415,1420,shinshan is a super popular cartoon here maybe it 's in your country too I might send you
1420,1425,about it I only learn about it here it 's really fun it 's a really fun
1425,1430,cartoon the oh
1430,1435,ch 's Kindergarten
1455,1460,how are you tired at the
1460,1465,rush wrong time time another
1465,1470,amazing day huh I Island
1470,1475,look at this
1475,1480,fresh for
1480,1485,today that 's
1485,1490,pretty full money you will become a werewolf can you
1495,1500,out that was such a good dinner that was one of my favorite
1500,1505,dinners I had that was
1505,1510,delicious like it to the
1510,1515,moon be
1530,1535,what is this cutie doing what is
1535,1540,this cutie doing we 're going to pick vegetables today V all
1540,1545,right bye - bye Godzilla room such a crazy room I love it I think
1545,1550,if Yan was a little older he would love this room cuz they have all this
1550,1555,like yeah missions and quests you can do let 's come back yeah
1555,1560,very cool byebye
1560,1565,byebye
1565,1570,M that 's good it
1570,1575,'s good it 's really good yeah after that is not too B no you 're right you 're right it
1575,1580,is yes almost sweet yeah since they do n't use pesticide you can just eat it
1580,1585,right away aome was and uh they have a friendly for kids to come as well
1585,1590,so they can get that experience of pickings and eating all
1590,1595,the look like the Star Wars
1600,1605,Huts so they will be these farming Huts where they 'll be
1605,1610,surrounded by farmland and you can stay pick your veggies and cook them it 's really really cool actually
1610,1615,I love that yeah I love the architecture it 's
1615,1620,really cool now we 're going to zenr tree get
1620,1625,some meditation going what do you think of that
1630,1635,be wow we 're
1635,1640,so high up wow I did not expect this
1640,1645,building to be incredible I know it would be a cool
1645,1650,building but it 's amazing wow
1655,1660,you your own to how me that
1660,1665,meal was incredible we get the whole floor for ourselves it 's
1665,1670,amazing really special special area so you ca n't
1670,1675,really see any buildings around but where we stay was
1675,1680,actually over there
1680,1685,all right we 're taking the
1685,1690,shinen back aaji was such a lovely stay aaji was like a mix
1690,1695,of anime pop culture and all these fun attractions but they also you know
1695,1700,had the Zen connect with nature and delicious meals and
1700,1705,yeah it was really like a nice encapsulating mix of Japan I think so I really really
1705,1710,enjoyed it and uh it 's quite easy to get to so I if you want to try something different
1710,1715,on your Japan trip everyone always ask where should I go and the goto are always
1715,1720,Kyo NOA but I think there 's so many other places you could go as well thank
1720,1725,you aaji we would love to come
1735,1740,we 're in
1740,1745,aexa Old Tokyo old part of Tokyo really
1745,1750,love it here it 's so pretty at night especially we 're going to have
1750,1755,some dinner and uh walk around enjoy the
1760,1765,atmosphere we 're having a date night for the
1765,1770,first time in a very long time it 's been really lovely we 've definitely have forgotten a little
1770,1775,bit just to have some time for thatx so it 's like whoa what a view we get
1775,1780,the golden poop and the
1780,1785,tower today 's the first day of autum
1785,1790,actually so they must have added them today I
1790,1795,yes they
1795,1800,lit it up so well
1800,1805,can you
1805,1810,stop moving I 'm trying to no this is not baby proof and
1810,1815,he knows he 's not supposed to go near it Nay
1815,1820,Nay Nay Nay do n't
1820,1825,do it no you ca n't do it I know
1825,1830,it 's not fair but you ca n't do
1830,1835,what was that nay do
1835,1840,n't do it it 's dangerous it 's
1840,1845,dangerous it 's dangerous you ca n't do it
1875,1880,you want to
1880,1885,check out some toys SP it
1885,1890,'s ringing
1895,1900,Christmas 87 days left
1900,1905,trying to take a photo there yes I know
1905,1910,it 's right there maybe it 's dangerous maybe
1910,1915,it 's D
1920,1925,there
1925,1930,you
1930,1935,are my has been styling me what do you
1935,1940,guys think my new look that look like a 35y old
1940,1945,dad I like the pants and I like the sweater I 'm not solo on the
1945,1950,whole thing M also wants me my hair to be like mess
1950,1955,see and
1965,1970,weird where
