start_time,end_time,words
600,620,hide let 's go find Mama where 's
620,640,Mama is that a Valentine 's Day gift it 's too heavy for you what is this mommy did you make this no way that 's so cute forget about it B it 's mine you ca n't have everything well now you definitely ca n't look I
640,660,made this for mine is he that her favorite children 's book it 's delicious thank you I love it ca n't believe you made so many beautiful he 's blowing on them yeah you ca n't eat that handmade chocolate e B you got
660,680,to get yourself a girl that make you handmade chocolate one day I tell you much be is having the best time just being in a store now it 's so
680,700,cute Happy Valentine 's Day we 're going on a Valentine 's Day uh really nice day so far we have n't really vlogged but we 're going out to a restaurant we 're going to have a good time we do n't have any be even though be 's been so lovely new car by
700,720,the way and Mar got me this sweater in case it was n't obvious what and Mar looks beautiful mamaia I say mamaia there she is Statue of Liberty so
720,740,beautiful the real one the view in O is always so pretty that 's why I chose a restaurant here yeah I got the tuna belly this
740,760,one it comes much as my main it 's better good oh man I want more of this I should only get this oh my God
760,780,St wand Johnny erosu Lady Gaga my God that 's a hat where a thong that you share with people oh
780,800,my God it is that really cute you should put them on beautiful there we go okay that 's a good one beautiful I look I look
800,820,like I I 'm forcing myself on that one that one 's good I like that one that 's so cute I was laughing cuz there were people coming in as soon as we did that one one yes perfect Valentine 's Day
820,840,memory where 's
840,860,we 're on our way to Kiza they have a he 's so excited they have a dog run here which is quite rare
860,880,has five dogs he 's so excited that 's munchie be who 's your be who 's your F be who 's your favorite dog
880,900,yeah M that 's M what are you doing B are you driving yourself mom to the resy what do you want to get be we arrived took 4 hours getting some grocery
900,920,setting up the dogs and then we should just rest
920,940,Mama it 's so nice for the dogs to be outside without a leash it 's nice to Escape Tokyo sometimes and just have space and privacy oh my
940,960,God right
960,980,you going shopping me who 's going to pay for all of those we 're putting it back
980,1000,now good yeah put it all back what are you trying to say be okay can you smell the flower can you smell
1000,1020,ah smells so good did you kiss the flower
1020,1040,damn he 's found a wizard staff damn that 's so sick whoa you can do that too whoa happy birthday happy birthday yeah he gets
1040,1060,to ride at the front because it 's his birthday losers in the back special treat for the birthday boy 15 years he
1060,1080,looks so cute wow you sucked it okay today Mar is taking me somewhere I do n't
1080,1100,know where surprise we 're going to this hotel for an exhibition you said it a Mara style activity I do n't know what that means I
1100,1120,either it 's like artsy or it 's really cutesy I 'm guessing artsy based on the look of the hotel what an elevator
1120,1140,oh it 's so far in
1140,1160,the rooms are half the exhibition it 's incredible look at this that 's carved in wood just the building itself is so amazing it 's really cool to see it 's a fun way to experience an exhibition yay
1160,1180,we got the C man
1180,1200,this is amazing there we go 99 kind of false advertising 100 all right we 're going oh
1200,1220,what is it it 's February and it 's so hot ah
1220,1240,megaa the plums have started to bloom so we 're going to check that out actually now we always miss the plum blooming they come first so not wow that 's amazing I ca n't believe
1240,1260,how early in February they 're still not fully Bloom but it 's really beautiful wow it keeps going
1260,1280,wow says you can see my Fuji for me I think over there somewhere oh there yes so it 's called um
1280,1300,matui so Plum Festival I really hope they have a plum drink cuz it 's like the best flavor freed noodles chicken never seen so many plum trees this is really lovely the smell is so nice I love Plum
1300,1320,very underrated you can stop drinking as some point
1320,1340,there we go no no there it is you were doing so well you did n't see me but here I am oh
1340,1360,the joy of Ikea excited to be in Ika
1360,1380,excited yeah is there a problem here sir what is it 1 of March it 's not super sunny but it feels really warm and springy
1380,1400,like spring has definitely come just waiting for the Sakura which probably will be another month at least but that 's M you want to smell
1400,1420,it so amazing they gave us some vegetables from their Garden come D he 's fast
1420,1440,hello oh
1440,1460,uh wanted to update you guys a little bit I talked about this before but I thing that I 've really struggled with
1460,1480,for the past year is the decision on what we should do uh with staying in Japan or uh moving back to Europe I think especially now that we have bej I kind of have to think about what 's better for uh everyone and uh in many ways uh Japan makes no sense because we 're so far away
1480,1500,from family we are far away from friends that we miss back home and uh it 's just made it very difficult because we we love living in Japan so much I we did n't know what it was going to be like before coming here just trying to come up with a decision that 's been so difficult but we finally decided and we decided that we 're staying do n't know how long but for the future
1500,1520,and I 'm just so happy that we finally made this Choice it feels uh so liberating I do n't know how to explain the fact that like it 's just been in my head for so long that I 'm I 'm just so excited and it just feels right as well this is where we love to be uh I think it will be great for be for the time being as well everyone jokes that he will have to learn four languages
1520,1540,but I guess that is true now for sure obviously it 's not going to be forever but you ca n't really plan for that long anyway and Japan has just has been so good to us and uh we we do n't feel ready to leave it yet cuz we really really love it here and I think it shows in the Vlogs too it 's just endless of things to explore here and we love every day day to day even
1540,1560,when we do n't do stuff so also big thanks to everyone for supporting the Vlogs I 'm about to cough looks like I 'm about to cry but I just my throat hurts I should go with it I 'm crying so thank you guys for watching and uh yeah just want to let you guys know we 've been traveling a lot in this Vlog and the one
1560,1580,thing that I always use when I travel is s s has made my life while traveling 10 times better while you guys and me and myself in the past would wait in line going through the hassle of renting a Wi - Fi box having to carry an extra thing when you 're traveling worrying if it 's charged or not going through swapping out Sims worrying about losing your original
1580,1600,Sim all this stuff should not be a thing and thanks to S it 's no more s is an eim that works in over 180 countries and the best part is you can sign up before you even travel pick how much data you want to use and then do n't have to worry about it as soon as you land it connects and you 're done so while people are waiting in line to do all this extra stuff that you do n't want to do when you 're tired after traveling I do
1600,1620,n't know what to think about it it 's the best why is this not been a thing already you need internet when you travel more than ever I told myself in the past for in other trips where I 'm like I 'll just connect to Wii I 'll find free Wi - Fi and then it just becomes like such a huge hazle that 's never worth it so thank you s for being an
1620,1640,amazing product that I love to sponsor and I 'm also extra happy to be sponsored because I can hook you guys up with my discount code PewDiePie you get 15 % off so make sure you use that as well for the best pricing with this QR code I highly recommend it if it does n't work for whatever you get your money return so it 's risk -
1640,1660,free check it out thank you
1700,1720,e e
