start_time,end_time,words
630,635,at number two because she was very generous by giving some of the toys that she got to her
635,640,"friends . She had a lot of fun getting the toys . So , that was sweet . I 'm keeping Neil at number one because"
640,645,"she gave to charity , which is really she gave to charity , which is really hard to beat . This is just getting started cuz other YouTubers are"
645,650,"going nuts with the money . Okay guys , now it 's age 11 , Mike Nostia . Hi guys ."
650,655,Yesterday I lost my hamster . You might have seen them in a lot of
655,660,my videos . Thank you very very much . Have you seen how many subscribers she has ? I think it
660,665,"'s like 350 million . No . Have you seen I know it 's crazy , right ? For"
665,670,"real . For real . I loved her so much . I 'm going to PetSmart to buy a hamster . Guys , she 's"
670,675,getting hamsters . That 's so cute . I found the hamsters . Look at this one . There 's three . Should I
675,680,"buy three , guys ? So , we 're getting this one , a Siri , and two . Just a white one . All"
680,685,"right . Thank you . You 're welcome . So , I got my hamster ."
685,690,"Now , let 's go to the mall . Let 's buy something for Salish and"
690,695,"Jordan . I 'm getting her this lip gloss . Maybe she has it , but oh well , she 's going to have"
695,700,"to . So , now stuff for Jordan . Oh , perfect . His eyes are always looking a little too"
700,705,"old . For real . My dad does look too old . Dad , you need some eye patches . And this reduces redness . I do"
705,710,"n't think this is going to help because his face is always red , but let him give it a try or"
710,715,"something . Okay , I have one more thing for Jordan . I do n't think he can ride a"
715,720,skateboard . He 's like 99 . You know how Jordan always wears the boring black
720,725,"shirt ? Well , we 're going to change that . Oh my gosh , that makes sense now . Perfect ."
725,730,"Thank you so much . So , like a week ago , I came home from school . I have a package and"
730,735,"there was like a really cool shirt , but now I know it was Nia . Oh ,"
735,740,"that 's why . Oh , she bought that for me with my money . Yeah . How nice of her ."
740,745,"Yo , do you want to give me my noodles back ? I 'm hungry . I 'll go get your noodles . You"
745,750,I learned he 's not very talkative . I bought everything I need and I spended all my money .
750,755,"Thank you , Jordan and Salish . Bye . Now I 'm going to put Nostia . I do"
755,760,n't know . She 's kind of tied with Ocean . She got stuff for me and from my dad and
760,765,she made a lot of old jokes which were really funny . I think she 's going to go over here at three . I do n't
765,770,"know . Ocean was really cute though . Okay , now it 's Paisley from Not Enough Nelson 's and she 's 13 ."
770,775,"Hey sis , it 's me Paisley from Not Enough Nelson 's . So , I want to go bungee jumping . I 've never been before , but it 's also my sister"
775,780,"Presley 's birthday . She 's never been and she 's scared of heights . So , let 's go ask her . Presley does n't like"
780,785,"heights . So , let 's see how this goes . Also , that 's very generous that she 's bringing her sister . Here 's"
785,790,your noodles . Yay . Thank you . They 're cold and they 're like how
790,795,"appealing , guys . Okay . A couple days ago , I came home from gymnastics . I ordered a ton . And I go"
795,800,upstairs and I 'm bringing my dad his like you know I 'm a nice kid . I was like saying like dad your stuff is
800,805,here . Came back into my room and I was only holding mine like that and I dropped it and it went face
805,810,plant on my floor . So I ate it but I was eating it off the floor . You did n't put a backup bowl or anything . You
810,815,"just No , I just ate it off the floor . Guys , I 'm not gross . I 'm really like not gross ."
815,820,Who would eat off the floor ? Dad . Yeah . Come
820,825,here . Try a pasta I made .
825,830,"Yum . Hey , Presley . I want to go to Vegas . Do you want to come with me cuz it 's like your"
830,835,"room ? All right , guys . We got my mom and Cass to bring us . Wait , Presley . Do you see how tall that"
835,840,"building is ? Oh , yeah . That 's really tall . Yeah . Yeah , that is pretty"
840,845,"tall . Wait , guys . How far are we from Utah 's Vegas ? It 's like a couple hours . Yeah , but a couple hours just to go"
845,850,"bungee jumping . That 's crazy dedication . So , I got you a little present for your birthday . So , you have to get blindfolded"
850,855,"to see it . Okay . Okay , guys . She 's getting blindfolded . How would you feel doing"
855,860,this deck ? Oh my gosh . I want to do this so bad . Have you ever been budgy
860,865,"jumping ? For real . Me , too . Oh my gosh . Oh my"
865,870,"gosh . Oh my gosh . I 'm going to show you what we 're doing , but you ca n't freak out . Okay ."
870,875,"Oh my gosh , guys . She looks really scared . I do n't think she wants to do it"
875,880,very much . This is my idea . I 'm kind of scared now . This is weird . Are these objects like
880,885,sway ? Like is this the new pile ? Yep . I 'm excited . Scared . They 're
885,890,going to jump all the way from up there all the way to here . They 're literally walking out towards
890,895,"the edge right now . Guys , that 's such a far drop . Mr."
895,900,"Security Man , block him . By the way , everyone"
900,905,'s looking me . I 'm not eating this very well . But how the heck am I supposed to eat this
905,910,"Like , whatever . Anyway , so let 's keep watching . All right , Presley , how are you"
910,915,"feeling tonight ? Scared . Bailey , I think is having Presley jump first . Two ,"
915,920,"one , go ."
920,925,Oh my gosh . Oh my gosh .
925,930,That was not what I was expecting . You faced your fear . That was a lot
930,935,"funner than I was expecting , guys . That looks so fun . I want to do that . I want to know what 's in"
935,940,that . How long does it take to drive from California to Vegas ? 3 hoursish to
940,945,"drive . Yeah , it 's not far . Hey , Dad . We 're going to Vegas tomorrow . Okay . Okay . To bungee jump . Yep . I 'm not"
945,950,"sure if I 'm ready for that . Oh , well that"
950,955,"That would hurt . All right , Paisley , you are recording jump . It 's Paisley 's turn ."
955,960,"Two , one , go ."
960,965,"Good job , you guys . Thank you , Jordan , for"
965,970,"giving us that experience . Paisley , I think I 'm going to put her three because she was generous"
970,975,about helping Presley get over her fear about heights . And then I 'll put Nostia at
975,980,"number four and Ocean at number five . I 'm sorry , Ocean . Hold on . Hold on . Wait . Why ca n't Paisley be at two"
980,985,"or one ? I mean , she helped her sister conquer a fear . Because they gave stuff to each other . That was"
985,990,"like sweet , you know ? You think toys are more important than experiences ? I think that Paisley should be number"
990,995,"two . No , I think yes , but Adley went out with her friends and got stuff with"
995,1000,"each other and like had fun with her friends , but Paisley was with her sister , you know ? Huh ? It 's just"
1000,1005,"different . If you think that was bad , different . If you think that was bad , wait until you see the rest of the YouTubers . The Norris Nuts"
1005,1010,"have a bunch of kids , so they could end up spending a lot of my money . Now it 's"
1010,1015,14 . I know exactly what I want to spend it on . Paragliding . And the reason I wanted to do this is
1015,1020,"because I 'm coming to an end of my vacation and Oh , so like I get to go too , right ? We 're both using this"
1020,1025,"together . Oh , and Gigi 's there . Of course , they 're going parrot lighting . Uh , guys , no , you 're not . Wait . Yeah . No , no . Sorry ."
1025,1030,"You can you can go . GG 's also going to needle , I guess , which is fun . Sibling bonding . I"
1030,1035,"would have invited you to come with me , but you 're too much of a chicken , so that 's why I did n't . Hey , Needle . I"
1035,1040,"would so go there . He just called me a chicken . That 's me . Okay , guys . We just jumped off right now and"
1040,1045,honestly I was like terrified at first but now that we 're up here it 's actually super chill and the ocean view is
1045,1050,insane . I think the doll 's about to jump off
1050,1055,"soon guys . Oh my god , we just did it . Oh my god , guys . We 're so high up in the air right now . Guys ,"
1055,1060,"look at this view . It 's absolutely crazy . Next time we should do this together . Sish , that"
1060,1065,"view is so good . Yeah , Sish , if you were with me right now , you would have definitely bailed out cuz this is way too scary"
1065,1070,"for you . Hey Needle , I would not have bailed out . I would have gone on that . Guys , I do n't I 'm lost of words"
1070,1075,"right now . Like , this is so pretty . Unlike anything I 've ever done before . This is crazy . I do n't know where Gigi went"
1075,1080,to be honest . She just she just flew away and disappeared .
1085,1090,"I 'm trying to reach and grab the top of the box and see what 's inside , but this is n't long enough . I got to find"
1090,1095,"something longer . Guys , I 'm going rate this experience a 10 out of 10 . Thank you , sis . Guys , we 're landing right"
1095,1100,now . Very good . We landed . Cool . I 'm safe . You
1100,1105,"heard that , guys ? I 'm safe . I thought I was going to die on the landing right there . Yeah . I thought he was going to die , too . Now I 'm going to put"
1105,1110,"Needle . Rough picture , by the way . Needle . You could have picked any picture . That was your best one . Uh , Sail , you picked"
1110,1115,"that picture . Oh , I picked that picture . Anyways , I 'm going to tie him with Nela because Mila just"
1115,1120,"cut that part out . Mila gave to Charity , but you know , also said that he wanted to"
1120,1125,"take me next time . So , he 'll move up ."
1125,1130,It 's just cold . Not going to cap . It 's Emry Courtland . Last Saturday I met her .
1130,1135,She was so sweet . We went to a basketball game with like all my dad 's friends and everyone on the team . It was
1140,1145,"chill . Hi guys , I 'm Emry Corland and I 'm here with my best friend Gracie ."
1145,1150,"We 're going to donate to the Chattahuchi Humane Society . Guys , they 're donating all of their"
1150,1155,"money . That 's so sweet and very generous . Okay , so now we 're in Petco and we 're looking for the"
1155,1160,"Pirina dog and cat chow , which it says is in a green bag . So , let 's see if we can find"
1160,1165,"it . Okay , so we 're getting four bags of the Pyina Chow for the"
1165,1170,"dogs . Hold up . Hey , do n't air . They 're both 14 . Embry turned 15 . Salish . Oh , sorry . Must not"
1170,1175,"be checking famous birthdays . If you did , you 'd see I 'm number one now . No , you 're not . I am . Everybody , go check it out . I 'm"
1175,1180,number one . Congratulations . Boom . Number one . Boost me . Boost me . Do n't lose him . He 's just
1180,1185,"not as cool as me . Okay , bye . Has anybody heard how stuffy her nose is ? Stop . Anybody"
1185,1190,got good allergy medication ? Comment below . Ow ow ow . These are the dog and cat wives . They 're actually cute . What
1190,1195,"if we got some ice cream and we fed it to them tomorrow ? Ice cream , guys . They literally have dog ice cream . I 've"
1195,1200,"never even heard of that before . Peanut butter and pretzel bites . Wait , that 's so cute . We absolutely have to"
1200,1205,get dog ice cream . I got to know what 's inside that box cuz I bet it 's super expensive and I want to know
1205,1210,"before I say yes to giving it away . I 'm going to use this broom to go over the wall , knock off the top , and see"
1210,1215,what 's inside .
1215,1220,"Oh , guys , they 're doing Wait , where 's your security again ? No , he 's taking it"
1220,1225,"over , guys . Look at this fight . No , no , no . I 'm I 'm good . I 'm good . I 'm I 'm"
1225,1230,"sorry . I 'm sorry . I 'm sorry . Oh my gosh . Well , anyways , we found a lot of"
1230,1235,"dog food on clearance , and it 's also for like older dogs . I guess it 's easier for them to eat it . We"
1235,1240,"found lickable baby treats for cats . Honestly , they look delicious . reality for"
1240,1245,"myself . Guys , the lighting is lowkey gas . We 've gotten all the food . I think"
1245,1250,"we need to get some toys for them . First thing I got , tennis balls . I found this little tiny bone for like the"
1250,1255,"smaller dogs , which is adorable . I got this cute little small bear . We 've spent a while here , so I feel like we 've"
1255,1260,"got like a bunch of things that animals , dogs , cats will love . See you guys"
1260,1265,"when we get to the Humane Society . Bye . You guys , that 's so cute . She got a lot of"
1265,1270,"stuff for the shelter . So , that 's so generous . We finally made it to the humane society . Guys ,"
1270,1275,"so we just made it inside . There 's baby kittens and they 're so baby . Wait ,"
1275,1280,"that one 's so cute . Guys , you get to hold . I want more"
1280,1285,"than anything to take these cats home . We 're trying to convince my mom right now to let me get a cat , the"
1285,1290,"orange one , because it 's so cute . The cats are really cute . Okay , so we 're setting up the ice cream right"
1290,1295,now . It 's literally A super sweet . I 'm
1295,1300,literally obsessed with like all these animals . Are n't you ? Mhm . They 're so
1300,1305,cute . I was giving it the ice cream and he just like actually put it on my head and
1305,1310,started taking it over there . You
1310,1315,"guys , they 're giving the ice cream to the dogs . They 're so cute . It was actually so fun meeting like"
1315,1320,"all the animals . I love the fact that like Sish and her dad made it possible for us to do this for them . So , thank you"
1320,1325,"for everything . We love you all so much . Bye . Okay , now Embry was so"
1325,1330,sweet and she was very like generosity . I do n't know how to say that another way . She
1330,1335,"'s very generous . So , I 'm going to put her tied or triple tied ,"
1335,1340,"whatever that is . At number one , this is hard . Mila and Embry were very generous ,"
1340,1345,"but Nolles did something we could do together , which would also be fun . And the surprise gift , I 'll give you a"
1345,1350,"hint . I could benefit from it , too . I 'm going to guess that Embry is going to win this thing because Sailor loves"
1350,1355,"animals . That is so cool . Okay , let 's go to Payton . Payton is 16 . I think she 's 16 . She"
1355,1360,"has her license . She drove me and she was a really good driver . Cap . Anyways , let 's"
1360,1365,watch this . I just got the challenge and I had the best idea . I 'm going to buy a plane to get four of
1365,1370,my friends to come to prom with me . She 's here . We got to go right
1370,1375,"now . Okay . Okay . Let 's go . Oh , they 're going to prom . Oh ,"
1375,1380,"you look so cute . Oh , I love the hair ."
1380,1385,"gorgeous . Oh my gosh , Payton looks so good . Her"
1385,1390,dress looks really good on her . I love the dresses . She looks so cute . And I am so
1390,1395,"excited . I was able to bring her out to prom . I 'm homeschooled and I did n't have a chance to go to prom . So , this is"
1395,1400,so exciting and I 'm so glad you got to come . She used her money to pay for her friend to go to prom with
1400,1405,her . That 's very generous . That might be her . That 's very generous . That might be up
1405,1410,there .
1415,1420,Do
1420,1425,it .
1425,1430,"Oh , they 're in the dance . That 's so cute . They look so"
1430,1435,cute .
1435,1440,That 's a
1440,1445,lot more lit than my school dances . My school dance was terrible . It 's the next
1445,1450,day and the dance was so fun . The dance was crazy . We were jumping in a mosh pit . Comment down below if you 've
1450,1455,"ever gone to prom . I feel like everyone needs to go and get the prom experience . So fun . My friend Payton , now"
1455,1460,"she flew somebody out so she could go to prom with them , which I think is really"
1460,1465,"sweet . So , she might go to number two . Uh , move these people down . I 'm sorry , but guys , that"
1465,1470,"was really sweet . Paint , I miss you , but let 's do this . I do n't know how to spend this much money . It 's hard to think"
1470,1475,"about . Jim is 17 . I met him from when we about . Jim is 17 . I met him from when we did a video in his school ,"
1475,1480,"and he was one of the classmates , and he 's really nice . So , let 's see if he does something generous ,"
1480,1485,"something funny , and creative . Let 's go get some energy drinks . So , we went"
1485,1490,"to CVS and go to Celsius . I mean , energy , that 's fun . I did n't got like so many Celsiuses ."
1490,1495,"So , I stole one of his Celsiuses and I gave it to my friends and I was really nice and they"
1495,1500,"were really happy . So , get Celsius , give it to your friends because it 's really nice . Kids do n't drink Celsius if you"
1500,1505,"'re under what , like 15 , right ? Like Sailor does n't drink Celsius . So , that 's good . So , I got my energy drink right"
1505,1510,here . And I was thinking about it . There 's a lot of things we could do with this money . We might as well do some charitable things with it . There 's a
1510,1515,"great paw shelter nearby . And I figured we could get some stuff for them . So , now we 're here in the dog aisle"
1515,1520,"and there 's a list that they have . Now we 're just going to fill it out . Wait , he 's"
1520,1525,in like a pet store and everyone was just in a pet store . So maybe they
1525,1530,'re doing the same thing for puppies .
1530,1535,Last one . He 's getting a lot of pet food . So now we got the cat food and dog food . Now it
1535,1540,"'s on the way to the shelter . We spent $ 136 , which means"
1540,1545,that there 's still a lot of money left . They spent $ 136 and they have a lot of
1545,1550,"money that they can spend . So , let 's see if we spend it on anything else . Now , we 're finally here at the Paw Shelter . Let 's"
1550,1555,drop off our goods .
1555,1560,"Oh , they 're dropping it off to a shelter"
1560,1565,just like Emry did . That 's so cute .
1565,1570,"Oh , make sure to check out your local animal shelter and help them out when you can . A"
1570,1575,"Gio donated animals , too . Okay , this is that 's going to be a tough choice for her . We 's"
1575,1580,"already up high on the leaderboard . Now I have to put Gio there , too . But spending money makes you really ,"
1580,1585,"really , really hungry . You can go Shake Shack , a burger . I mean , okay . Yeah ,"
1585,1590,"I was thinking about it . What 's another way to go spend money ? Concert tickets , cuz"
1590,1595,they 're kind of expensive and it 's a great way to get an experience out of it . Since there 's this great band playing
1595,1600,"soon , called the Maria , I will get tickets . And I 'm super excited . Oh , he 's going to a"
1600,1605,"concert , so he 's getting an outfit . Every good concert needs a"
1605,1610,good outfit .
1610,1615,"Okay , that looks tough . I got a bunch of Okay , that looks tough . I got a bunch of stuff from Levis 's and Tilly 's . So ,"
1615,1620,"last step , getting tickets . I did it . I had successfully completed your challenge ,"
1620,1625,"Jordan . There it is . And now I can enjoy Jordan . There it is . And now I can enjoy it . So , first he was generous and now"
1625,1630,"he 's having fun . He 's got two out of three . He went to a concert , so that 's really"
1630,1635,fun . And he got stuff for pets and that 's really cute . I got a burger and a Celsius .
1635,1640,"Gio also has to be number one . So , he also gets to be number one . Sus , you have to pick"
1640,1645,"one person . Number one , I know . So , you one person . Number one , I know . So , you just going to It 's like half the board . We"
1645,1650,"'ll see . We 'll see . I think I 'm pretty much broke , but okay . There 's only one more . This has been rough . Hi ,"
1650,1655,"Legend . It 's the North Nuts . Okay , that was Saki and she 's with the Norris Nuts and"
1655,1660,"she 's really sweet . I met them at the Kids Choice Awards and they were all really nice . So , let 's see"
1660,1665,"what they buy . Guys , I think what we need to do is go to the pet store and buy a cat . Oh , they 're"
1665,1670,going to the pet store and buy a cat . Do you think Sally is more of a cat girl or a dog girl ? Look at this cute
1670,1675,"definitely a dog . S you 're a dog person , are n't you ? Hey , Dad . Can we go to a dog shelter and buy a dog ?"
1675,1680,"Not yet . Okay . Oh my god , Biggiey 's holding him . Guys , it 's"
1680,1685,so cute . We have six kids and two dogs . We 've got nothing . We need more . The cat
1685,1690,"'s falling in love with Biggie . Legends . I wish I would have got that cat . And plus , I 'm not the one"
1690,1695,"spending money cuz I 'm not 18 . Sockie is . Well , I guess they did n't get the cat . This is where I 'm spending my"
1695,1700,money first at a very futuristic sushi place . They even have like a train on the
1700,1705,"tracks . How cool . When we were in Singapore , we went to sushi restaurant and they had like a train thing"
1705,1710,and this kid was putting his hands in it before like it got delivered to the person . It was
1710,1715,really funny . E. Yeah . I am planning to spend $ 100 on this sushi train and we 're going to help us
1715,1720,spend it . My first plate of sushi is this chicken katsu . Sabre has literally
1720,1725,"gotten a volcano of sushi . Yeah , that 's good . That That 's so sweet"
1725,1730,that they 're doing things as a family and they 're all together . We are also going to get a
1730,1735,dessert . Do you want to matter you 're going bankrupt ? We 're getting chocolate by the
1735,1740,bald man . Is it like I love spending other people 's money . It 's so
1740,1745,"fun . If you ever won , we can always do like an entire video of spending like maybe all your money . I"
1745,1750,was thinking maxing out Jordan Madd 's credit card . If this video gets
1750,1755,"10 likes , would do that video . You 're from Australia and I just learned a lot about"
1755,1760,"Australia . It 's hot there and I forget everything else . All right , mate ."
1760,1765,"Okay , now it 's time to spend my money on something I really , really want . The Apple Store ."
1765,1770,"Oh , now they 're at the Apple store . We should watch some Jordan Matter on the iPads ."
1770,1775,"Subscribe to Jordan Matter . Oh , and they subscribed to Jordan Matter . They did n't"
1775,1780,subscribe to Sish Matter . How did I lose a point ? I 'm going to buy some
1780,1785,AirPods . AirPods . I just got the AirPods . Funny story . The reason why I need
1785,1790,"these is that I had AirPods and I dropped them down the stairs . So , I 'm so happy Jord gave me so I did n't"
1790,1795,"have to spend my own money . So , thank you guys . God , this is getting expensive . All right ,"
1795,1800,guys . They just got AirPods . Please pick us for the
1800,1805,Please knuckles . Saki was really sweet
1805,1810,because she hung out with all of like her family and they all did things
1810,1815,together which is fun and generous that she let her family come . So maybe I 'll
1815,1820,put that at number five . Now I have to make a
1820,1825,"decision . And before I pick my winner , I want to show you guys what 's inside the mystery box . Thank you so"
1825,1830,"much . What 's in it is $ 5,000 . That 's more money than I ever thought"
1830,1835,"I could see . Look at this . What ? 5,000 . Oh jeez . Oh ,"
1835,1840,"okay . Oh , wait . Give us my money . It 's my money . Look at that . There 's so much"
1840,1845,"money in here . Now , we got to go pick our winner . And whoever wins gets the $ 5,000 . So , do n't"
