start_time,end_time,words
440,460,how everything reacts to being plugged in here allow accessory yes allow oh okay so we definitely have the cinema displays and then maybe this needs to be
460,480,on and then I 'm going to just jump into system settings and displays LG Smart UHD arrange and I 'll
480,500,move that guy up there Behold a lot of pixels a a very a very very lot very lot of pixels most pixels I 've ever sat in front of possibly 3 *
500,520,6 K 1 * 4 K wow to push this many pixels from a laptop is impressive it is a high - powered laptop but but it 's still impressive that laptop uses 96 WS of power you 're getting that full power delivery from the dock so single cable power and all
520,540,of these pixels and it 's really like obviously we did n't manage the cables yet but it 's really not that many when you look at it like this would be fairly easy to manage we have a single HDMI there 's two Thunderbolts here 's the specialty cable going out to the laptop and then power to the dock the dock really enhances the convenience of doing
540,560,something like this can I have the laptop monitor or do I lose the other one when I open up the laptop oh you can have you you can have all you can have them all so jeez
560,580,that 's even more pixels these tops are your actual resolutions 616 by 3384 * 3 3840 by 2160 and then 3456 by 2234 plus plus plus
580,600,plus yeah that 's happening whoa whoa the viewing angles on these xdr displays is great by the way like I 'm just realizing I can sit here and even having these things on
600,620,this angle they look great this is quite the cockpit like curved monitors are cool and all that but they are nowhere near the resolution that Mo 's going to put on the screen right now after he
620,640,does the calculation all right so we move this setup a little bit and we 're getting it dialed in like you can see there 's a little bit of cable management going on which is kind of key when you have have this much Hardware our dock is doing the heavy lifting right now spitting out all of these pixels that 's pretty wild and our peripherals are n't wired right now so we still have
640,660,tons of potential IO that we could use but we just have a wireless keyboard and mouse for the time being this Mount that I purchased we just discovered an interesting thing when you are dialing in your fit for your variety of monitors you have this crank in the center of the two middle mounted displays that
660,680,lets you slightly raise or lower each in order to create a flush multim monitor setup so in this case we just spin this guy One Direction or the other and it will travel either up or down and currently this is going up but I could technically bring
680,700,this down or tilt it more tilt it more like this I mean I could do both tilt it and bring it down
700,720,yeah I do n't see a need to have this laptop anywhere near me because I have so much screen real estate already I just walk up plug in my laptop step over here wake it up
720,740,I actually have some updates for the xdr displays look at that so clean look at all my desk space H the scaling is different so they 're now all running the same scaled resolution see that so when you when I pull or drag something between the two it 's the
740,760,exact same size even though obviously we have 6 K and 4 K we were trying to figure out like what the optimal kind of setup was would be like where you would put your YouTube where you would put your Photoshop where you would put your final cut if you would put social media anywhere I
760,780,mean it 's versatile there 's a lot of different ways you could utilize this you have your YouTube up there your media up there you could be listening to music up there you know some people like to play like lowii just have it playing up there doing your work down here it 's not one extra thing that the that the PC or in this case the MacBook is doing this could easily be Final Cut Pro it could be photo shop if you
780,800,were in Final Cut the other thing you could do is you could put your output monitor over here so you just always got like a full screen of what your edit is looking like look to take advantage of this dock you do n't need to run this extreme use case you could just have a bunch of peripherals a wired keyboard or a Wired Mouse that you prefer
800,820,audio equipment that can remain connected to the dock and maybe only one monitor maybe two monitors instead and they do n't have to be xdr displays this Mount is actually pretty pretty affordable I think it was like 150 bucks the main important thing here is regardless of how you choose to configure it when you 're ready to go and take your work with you all you 've got to do is just
820,840,remove the one cable that 's it now I 'm ready to go and part of the reason that people dread having the laptop as the desktop setup is the plugging and unplugging of all the things that are typically connected on a desktop this is the easiest version possible and because you have that dual Thunderbolt cable you 've got the
840,860,throughput that you need for highspeed storage and tremendous resolutions of
