start_time,end_time,words
240,260,arguably more stylish I also notice that the stand changes color from a darker metallic to a silver so next up we have the soft case satisfying texture very soft still got our mag safe built in still have access to our camera control a microfiber soft touch interior they 're actually stating that this one is 3x military
260,280,grade protection as well so similar protection level to the hybrid the other thing about the stand is you can pick uh between a number of angles depending on what what 's ideal and then last up we have their new Ultra tempered glass screen protectors with their included applicator you simply drop it into this jig pull the tab and the
280,300,screen protector is installed perfectly so let me know down in the comments if you 're going to pick up one of these new cases for your new iPhone 16 Pro or Pro Max which go for the tough the hybrid or the soft okay so I got them both booted up now I have to admit that just handling the devices the regular iPhone 16 is the most comfortable to hold one
300,320,hand two - handed it 's the thinnest lightest so I 'm not too surprised by that now let 's talk a little bit about the differences between the 16 and the 15 the display it 's identical we now have the action button where the switch used to be so we get to feel like we bought the pro model even though we did n't that 's good apple Intelligence coming
320,340,soon do n't call it AI unless you 're going to say the whole thing Apple intelligence they invented it you did n't know it was never artificial it was always Apple intelligence the most intelligent oh we got the camera control functionality now that was n't on the previous generation it 's now capable of macro on that same camera spatial photos and videos and you 're getting the latest
340,360,generation photographic styles that come with that a18 chip how about I give you a little improved battery life to the tune of 2 hours mag safe wireless charging has improved it 's faster now this is looking a lot like the pro spec sheet except you do n't have to pay as much I think a lot of people are just going to go with this one maybe not this color because Mo and I both agree that in person I think he used the term
360,380,radioactive which is maybe a little extreme there something off about this color in person I do n't know to each their own but the more I look at it the more I 'm like teal and I say it in that exact voice I go like this I go teal 128 GB teal they 're like sir what is the matter with you ay one nit minimum brightness it is like I 'm
380,400,reading the pro spec sheet here cinematic video stabilization why do you have to buy the pro model why you got to buy huh to get an extra camera I guess and to get your titanium bro your phone 's not even titanium so bro your phone 's not even titanium so what are we doing what are we doing your phone 's not even titanium so what do we do so everybody knows that
400,420,guy everybody knows that guy you 've met that guy before listen this is the phone you should get just get the iPhone 16 that 's my verdict this year if you have to get an iPhone this year Lam yeah why you need the pro model mo why you yelling about the pro model pro model this PR model that okay the wide does n't look the ultra wide maybe does n't look quite as good these ones look good though look at those look at the
420,440,regular standard focal length 1X that 's kind of what you 're lacking there your Ultra y does n't look quite as good it 's tough on these screens like it just look at the roof the sharp like it 's it 's just obvious there 's just too much resolution on the other one I presume that on video we 're going to be 4 K 60 we got the same chip right 4 K 60 and no 4 K 120
440,460,cuz otherwise what is pro that 's okay here is a video sample 4 K 60 and mo changed his Jersey New Jersey New Jersey New Jersey oh there we go modeling Mo the model this one is here he goes oh here
460,480,we go yeah damn dude sound good e jeez you did n't have to do them like that titanium bro we quickly get in the camera bam we 're in you can
480,500,pause videos now I do n't know if you knew about that you can like pause a video recording it 's a new feature it 's very useful I use that feature I 'm happy about it continue the recording sounds see what kind of sounds fine sounds loud the I 'll pinch for you this looks a lot different than right in there for you way lighter it has want yeah I
500,520,think this year maybe more than ever or more than I can remember in recent I 'm sure other people probably said this and you probably watch those videos too this year I mean you probably do n't really need the pro model unless money is no problemo and you 're just give me the Desert Storm I know it 's desert Titan sounds funnier if I say Desert Storm you understand and it should have been more Desert Storm
520,540,color in my opinion when I had the mockup Desert Storm man look at that this is what I wanted instead we got that like another like white phone basically nah anyway this is the entry point and it has the vast majority of what you 're going to end up using and liking on the other devices yeah if you ca n't see yourself needing those Studio audio features the extra extra
540,560,camera 4 K 120 bigger battery obviously bigger screen like if those things are not absolutely major to you you can save your money this year and you can get the iPhone 16 or you can save even more money and wait until the next Generation it 's completely up to you you know what I mean it 's 2024 like you know if you need a new phone or not I think we 're past just buying these things every single generation because we have to and
560,580,the iPhone always represents an opportunity to speak to the audience on that topic of like how often should we be buying and upgrading things it 's just this phone is like the marker it 's like the test it 's like the economic test of like hey where are we at where 's the disposable income but then also it 's like hey where are we at from a technology perspective like have things in this segment kind of slowed down a little bit like
580,600,are we seeing as many massive improvements are people feeling as compelled these are the conversations I have in public in public like in the world and I suppose now in public here on the internet which is also somewhere in the world good night
