start_time,end_time,words
880,900,"And the result is that you are getting disconnected with the goals and aspirations that once you have set to yourself . When the way is filled with too much doubts , more often you will stop instead of moving on . That"
900,920,"we know the five hindrances now , what are we going to do about them ? You need to align and structure your life in such a way to prevent those hindrances from"
920,940,"arising . If you are not successful , you need to use techniques in order to remove them . Each of these hindrances is placing the dark cloud on your mind , or on the way of"
940,960,your climb . Simply remember one thing : Just let it rain . This is a four step method to help you removing those hindrances . The
960,980,"first step is recognize in what state of the mind you are finding yourself in . Afterwards , learn to accept , acknowledge , and allow the situation or a person to be the way how"
980,1000,"it is , to be the way how they are . Investigate your emotional and mental state , and ask questions : Why did it come up ? What is going to be the consequence if I remain in that state ?"
1000,1020,"And ultimately , non - identification means : It is the practice . I am not the body . I am not the mind . I am"
1020,1040,"not my emotion . It 's just that I can see all these three aspects about me . All of our lifetimes ,"
1040,1060,"all of our lives are too unique to copy the path from someone else . To bring meaning to your life ,"
1060,1080,"to bring value into your life , you need to learn and master yourself , and do n't let the hindrances stop you . If any of you chooses to climb that path to"
1080,1100,"clarity , I would be very happy to meet you at the peak ."
