start_time,end_time,words
260,280,the desert i got a disc where you got a disc i got this is that part of the clue that 's part of the clue i 'll send you the clue right now i 'm sending it to you okay i 'm saying i 'm showing you your green screen gets green screen no way as time passed by basically the entire dream smp showed up even corpse hopped on the server what 's up tv oh what 's up corks hey
280,300,corpse cops how are you i 'm upset that 's a drake song you know you 're not gon na win what if i told you i was paid to lower your morale although there 's legitimately one this is 69 420 . it 's 69 420 t he i 've went this far just to be completely screwed with have n't i i 've screwed with george i just realized something about you yeah you know the chords just as much as you know about
300,320,i might end the stream actually guys whoa oh i want a hen i want a hint right now my stream is just me staring at the ocean eating pistachio okay so we know it 's not 69 420 that 's in the middle of the ocean but it could 4 26 96 9 . what do you think my next hint should be maybe we could just narrow it down and say it 's and say it 's a positive positive things were taking a
320,340,little longer than i thought they would so i tweeted out a huge hint to speed it up guys check jimmy 's newest reply to tommy hurry guys hurry guys tommy mr beast just replied to you hey tommy do n't tell anyone else but the chords are all positive okay we got ta go to the other side mr beast why would you tweet that mr beast now everyone else could see he waited for us to be negative corners and then
340,360,tweeted out to go the other way or draw positive oh good that 's good i 've been going positive the whole time maybe he was lying to tommy he did say that that hint was only for tommy that 's the thing i ca n't tell if that 's like an actual hint or he 's meaning carl just woke me up give me a heart attack all the chords are positive my give me 15 more minutes and i 'll come
360,380,back online okay and at this point i really needed to hop into everyone 's calls and just see how they were doing mr beast do you like pistachios oh i love them you two are getting along are n't you i have an entire bag for you here mr beast if you want to fly on over to brighton you know just for that i 'm gon na dm you something oh god please after the stream mr beast now that i have a general idea
380,400,of where it could be i 'm just kind of walking and praying i 'm gon na go in the positive diagonal direction oh but i ca n't really go there it 's in the desert oh really thanks chat when when are we allowed to give up guys i 've had enough desert please nope looks like snow there 's no hope dude see this map here this is where everyone currently is and this is
400,420,where the gift cards actually are phillip you at six nine six nine yeah i 'm gon na beat the one that you posted pretty soon okay go phil you got this go oh wait i 've been going to that in the nether please put your mess in the chat from now on i 've gone i 'm at 4k in the nether there 's a tweet there 's a tweet that 's a after an hour and honestly what i thought would be enough him i followed up with a new even bigger hint on twitter it 's as easy
420,440,e it 's easy as a b c d e what would a b c d e mean one two three four five a c easy as death what 's the glucose the clue is it 's in the desert why well we can try one two three four five one two three four five actually we 're not far away from that okay here we go
440,460,boom baby i 'm gon na try one two three four five i 'm gon na try it and tommy is literally here kill him kill him oh bbh is here corner 's got to be positive so we 've got our head this way what did mr b say give me what mr b said it 's as easy as abchida it 's one two three uh easy as one two three there 's no way it 's in that one desert that we were at because that
460,480,desert was not in positive coordinates maybe it 's 420 one two three people that tell me one two three four five on the x and the z axis is a desert oh that is so far that 's 12k 12k wait 12k 12k in the overworld right in overworld blocks i 'm traveling at immense speeds right now because i have a horse with speed going through the nether which is eight times faster than the overworld guys check jimmy
480,500,'s twitter chick jimmy 's twitter check jimmy 's twitter i 'm checking i 'm checking i 'm checking there 's nothing no i just want to make sure you guys have notifications on there 's multiple people here there 's rambu and jack manifold could be there but also could n't jimmy if i give you like three quid will you give us a clue just for that i 'm leaving oh sorry sorry it was n't
500,520,enough money that 's a desert oh that 's a desert it 's so crazy because like any second now it just pop in and render and then boom that 's fifty thousand dollars obviously one two three four five right it was just a funny number some of 69 420 and one two three four five i reckon the end number 's just 420 . so the coordinates did n't have 69 or 420 at all so i dropped the
520,540,final hint mr beast tweeted the last hint let me see one of the coordinates is zero one of the coordinates is zero do n't pick the wrong one hey what if the y is zero could it be y zero wait is it zero one two three four five fine oh brilliant i 'm already going now i 'm not even far away i 'm not even far away enough to bother with the nether i do n't think wait we 're really near there already
540,560,phil no i found no no no no no we found it we found it we found it oh oh oh i found it what really wait no jack manifold 's gon na kill me we 've always found a hundred thousand it 's underground within a hundred block radius get digging oh wait jack mata is going significantly faster than i am
560,580,where have you gone where have you gone kill him get digging 100 radius okay come on baby never give up i 'm literally just jump running i 'm not gon na skid out or i 'm winning we 're all gon na come and kill you jack manifold i will win yeah i see the diamond i see the diamond oh my god where 's my portal i lost it phil i see you missed it i
580,600,'m stressing out have you found it tobo yes i got it congratulations on literally winning a hundred thousand dollars thank you oh my
600,620,god how does one give away this much money do whatever the heck you want just start opening books if you wanted the top chest is for you and the other chest you open up on stream next page open at your own race oh god it actually is a code this is crazy
