start_time,end_time,words
680,700,is a fat definitely okay to do you got to take your knife two is you got to scream all this junk off you you let
700,720,why see okay I ca n't that 's how you you get it all on a spit right there is this good I do n't no I I vacuum sealed some delicious steaks with a little bit of butter and rosemary we 're going to put
720,740,those in here here Nathan 's rabbit 's so fat it 's taking forever to cook over the fire so I think we 're going to go stew
740,760,it all right
760,780,got you guys pretty full yeah let 's get ready for bed we do some dessert in bed okay took the dishes down to the ocean
780,800,and uh managed to get my shoes pretty and uh managed to get my shoes pretty wet yeah hopefully my my shoes will dry overnight Nathan where 'd you go I ca n't see
800,820,you you 're camouflaged you no farting in my good sleeping bags okay you guys are probably too tired for dessert no no then we 'll pull out the uh chocolate caramel ganache brownies how about that oh my goodness yeah ganache is basically decadent fudge what do you think you like ganach I love it we 're going
820,840,to see you guys in the morning we 've got a lot of exploring to do all right Dad good morning D good morning Nathan I get up and make breakfast it 's 8:00 in the morning and I already need sunscreen the Sun is is intense
840,860,up here in Alaska but it 's up for so long that you can get burned oh we 're going to have some biscuits and gravy so I got some homemade sausage gravy that I vacuum sealed and froze just going to go ahead and put it in some hot
860,880,water get it all piping hot here 's ready me thank you Dad is biscuits and gravy one of your favorite camping meals
880,900,such an easy meal cor one thing I like about this cooking method is that because the food does n't touch the water you can use salt water and I 'm also doing my dishes with it and it can get all nasty and it does n't matter cuz it ai n't going to touch my food got all this you guys ready let 's go explore the island
900,920,some more do you want to just push it up the hill yeah you can see these Bluffs that go the length of both sides of the island that 's where the shore was before the earthquake in a period of 5 minutes during an earthquake all of that land came up out of the ocean and this island doubled in size ca n't believe how amazing that would have been to watch both my
920,940,parents were in Alaska during that earthquake and they 've got some crazy stories let 's go stop over here there 's a shipwreck on the island so we 're going to ask some of the biologists if they can get us directions to how to get to it over here that looks like a sombrero oh yeah
940,960,yeah but I I got some cherries I 'm assuming fresh fresh fruit is just make make sure to share as best you can well anyway I 'll see you guys at two and thank you very much awesome yeah have a great time you thank you I think I heard most of these researchers have been out here since uh May so by this point they
960,980,'re probably craving fruit and vegetables we 've probably seen 15 bunnies already they 're just everywhere they 're a different species of animal than the native Snowshoe hair which we see on the mainland of Alaska you guys
980,1000,tired yes you tired you guys really that tired yeah all right you just sit here for a second who wants to watch a show and eat some chocolates me come over here take a take a seat in the rabbit poop here have a chocolate covered almond dark and forbidden Secrets the boys
1000,1020,are pretty tired I think they might be a little sore from yesterday so we 're going to we 're going to take it easy have a cesta this is an old FAA air traffic control navigation site it 's used to help planes navigate when they 're flying over the Gulf of Alaska bald eagle up there there 's a ton of of them on the island
1020,1040,you guys feeling better all right you guys ready yep oh look at this just ca n't look at that shipwreck that thing is huge we got to get down this cliff and through
1040,1060,those marshes I 'm I just took one this shipwreck is from World War II this is a cargo ship that was being hunted by a Japanese submarine so the captain ran the ship ground to avoid being torpedoed so this
1060,1080,shipwreck 's been here for about 80 years and now it 's turned into a giant bird Rookery look at those giant anchors the chances of us not getting pooped on are low oh yeah there 's a bald eagle nest way up to the top plenty for him to feed on down here oh man look at the hole
1080,1100,in side you can just hear this Seagle poop raining around us if one of us had french fries would ' be dead oh there 's so much poop landing around take
1100,1120,cover I that bar I kind of want to go in here explore but birds tend to have fleas and lice and there 's just tons of crap on the ground I 'm so afraid if I go in there I 'm going to end up with fleas in my pants I do n't do n't
1120,1140,want that so badly oh what did you eat that was huge this is an aircraft you know my dad was attacked by seagulls once yeah they broke his rod us right now yeah they are so bobbing us yeah there 's the drive sh
1140,1160,there wonder I bet the propeller 's over here that is a big ship you guys are going to look up in the sky keep your closed oh look at that there 's a nest oh there 's the propeller well listen guys are you getting hungry mhm yeah let 's go find
1160,1180,some Driftwood and make a fire we 're going to cook some
1180,1200,steam coming out of what those are what are I feel like cuckleberry like all the characters sure I think you know what it is let
1200,1220,my feet dry out a little bit oh oh there it is look at that see all these little clam holes
1220,1240,what is the clam yeah little clam holes all over here will you ever get tired of eating rabbits got clams look at all the grass growing on top of the ship it 's like a whole Forest on the Roof oh we need to keep that for Mom do n't we yes that 's
1240,1260,a sea urin skeleton it 's a big one too my wife loves collecting these oh look here 's another one one that one 's right
1260,1280,now oh you just ca n't get better weather than we 've had on this trip there 's a lot of bird research that goes on here in Middleton Island and uh I 'm excited to get a little bit of a tour all right Nathan you going to stay here and play with rocks yeah okay
1280,1300,right under the tower is kind of a s yeah do n't look down if you do n't like like we 're in the top of this Tower and these birds have nested all along the outside and they 've built these
1300,1320,little glass windows and doors so they can access the nests without disturbing the birds too much and and is this a kitty wake y every morning we ride down every bird on the tower so if anyone does n't come home you know about it is that a catch or is it just broken a new broken you
1320,1340,sure write that down yeah so Tom saw an egg that rolled out of the nest and broken that 's getting written down that 's data they 're filing a CPS report you probably noticed all the eggs are colored red or blue yeah the red ones are were the first ones that were laid the blue is the second oh so that 's you 're doing there yeah and the dates are on the tape oh
1340,1360,okay so if you 're a kitty wake the government is watching you chck but we have one oh you want to see a baby kid a weake see look at he 's just down right in there is n't he cute the very first chick of the year just right down in there yeah see what colors you see and his
1360,1380,full combo is blue black silver ow my what do you think Tom that was pretty cool was n't it yeah it was so this is the myrr house yes so that 's a
1380,1400,bird right a bir all right okay I see it the ones up there look like flying Penguins I I I wonder what those are so they 're just doing a little bird survey going up and counting all the nesting Birds you guys study the Pu look at the little Clover she 's faking being hurt to try to lure us away from her nest right oh oh my
1400,1420,goodness I would have never seen it see look at it it 's right there so so look at how she looks like she 's wounded she 's not wounded but see she 's she 's trying to get you to go away from her nest a lot of birds that nest on the ground will do that like tarmigan and other birds will try to lure you away from their nest if you get
1420,1440,close see look how she just keeps flying in front of us tries to get us to follow her a huge salmon Berry Thicket oh those Hol are bird Burrows yeah oh that 's crazy so that 's a rhinoceros oate burrow yes as they land here this is like their Runway oh I
1440,1460,got you Puffin oh yeah you can see him so the tufted Puffin the tufted Puffin so uh we 've got this little measured off location we 're going to walk through it and we 're going to survey for gness holy crap oh yeah
1460,1480,yeah look at that so the red one I think at some point is that good oh yeah you just got swo I just got buzzed oh yeah you a over your head you want oh so they 've been P oh they 're so I see the beak oh I can see he 's pipping
1480,1500,he 's see he 's cated the little hole out of the shell you have one look at that that 's that 's really cute wait and
1500,1520,you jar them to keep them them9 pooping would you want to just gently hold him try not to drop him there go go look at that guy there you oh yeah he pooped on me yeah me it 's so warm I wa and
1520,1540,measure there you go little guy want to go hang with your brother coming toow so apparently these are Glaucus Wing gos I think glus might mean pale this pretty this is pretty fun well thank you so much for showing that to us that was so cool I think I better take off though I got
1540,1560,some Tide to hit so than you that was really fun all right Tom was that cool yes oh yeah knocked out oh you might have to carry him out of here oh yeah Dam
1560,1580,Nathan oh yeah hey Nathan thanks for letting us crash your here if you guys would like to learn more about this research I 'm going to put a link in the video description below to the organization that 's funding and spearheading a lot of
1580,1600,This research here on this island you can just go to Camp I 'll get the water filter a couple liters of water and then we 'll have enough
1600,1620,water for tonight we about an hour or so before hide tied and I really want to do some
1620,1640,there 's some nibbles going on well my bait 's all gone something keeps stealing my bait so I 'm going to switch to using bait thread the bait 's tied onto the hook that 'll make it really hard for anything to
1640,1660,steal my bait there we go little baby oh
1660,1680,oh check it out it 's a kelp green leing look at its mouth he 's got a blue mouth you can eat these and if you were to G it its flesh is blue neon blue they 're really pretty fish there 's lots of different kelp greenlings and not all of them have that blue meat all right let
1680,1700,'s just keep checking it out see what happens well Tommy do you want to start fire here 's my fire bag what 's on you got it
1700,1720,here
1720,1740,woohoo I had another fish on and my lead got snagged up and broke off I think it 's time to make some
1740,1760,dinner anyways got some vacuum sealed bread pudding I got one more steak going to throw those in
1760,1780,the pot we in the Big Blue pod there you go like that Ramen Nathan oh I almost bed my toes so you may cut up some steak
1780,1800,put in your I had a whole bunch of toppings I was going to put in our ramen but uh I forgot I 'm back at the house so just steak and ramen which is pretty darn good there we go we got a bread pudding
1800,1820,hey you okay here oh that 's pretty good is n't it do you like bread pudding yes Tommy do you guys want some cookies and hot chocolate
1820,1840,yes here here 's your hot chocolate and here the pumpkin cook it 's late it 's about 900 p.m. I 'm going to get these kids
1840,1860,to bed I 'll see you guys in the morning all
1860,1880,right going to warm up these
1880,1900,rolls all right guys up and at him you said you did n't mine if I we your shirt yeah go for it where you going to wear my shirt you 're wearing Tommy 's pants in my shirt yeah told him
1900,1920,to get dressed I did n't guess I did n't give him specifics no that 's not why he K buddy well now we wait for the
1920,1940,plane and I got a message on my in reach that Becca and Jacob are going to be on the plane oh I can hear the plane ah there it is I can see it oh good to see
1940,1960,you science field
1960,1980,I oh Becca I 'm so glad you could come I am glad I could too that was a great flight well hopefully you guys had a good time watching this if you enjoyed this as much as we enjoyed filming it make sure to click subscribe we 'll see you guys next video if you like that video make sure to check out the outdoor Boys YouTube channel where we have
1980,2000,hundreds of videos just like this and if you want to see our newest Adventures make sure to click subscribe so you 'll get
