start_time,end_time,words
1100,1120,got problems let 's see if that helps yeah that 's working so I got a piece of leaf spring steel from a broken ATV trailer we 're going to go ahead and heat that up we 're going to try to turn it into a
1120,1140,knife all right
1140,1160,there
1160,1180,you go there we go I 'm almost done using up all the bad charcoal this
1180,1200,stuff still works pretty
1200,1220,good starting to get into some really good charcoal here stuff is burning great I was thinking how I want to
1220,1240,replace this with a metal handle all right it 'll still work just going to be a lot more work
1260,1280,we 'll let that cook for a couple hours while I got the forge cleared out I 'm going to go ahead and empty it there 's a bunch of coals and Ash down there and the fan
1280,1300,wo n't turn
1320,1340,I need to sit down this is going to be a while you know there 's a common myth amongst metal workers that files should only be used in One Direction turns out that 's not true works a whole lot better if you do it in
1340,1360,both directions all of my structure caught fire now we go deal with that would n't be a winter camp out if I did n't catch my structure on fire at
1360,1380,least once let 's see how these moose ribs are doing if you want to know if they 're done you squeeze the end and if the meat 's pulled off the end of the bone then you know they 're done and this one done is from the moose I shot this
1380,1400,fall oh I like moose ribs oh that was good so messy though my hands are so dirty the only clean spots are where I was touching
1400,1420,my food I got to keep working on this knife
1420,1440,like the look of that there you go one hole drawn oh it 's time for a
1440,1460,little dessert oh got a little mini pie nice and warm oh that was good all right back to
1460,1480,work three holes now it 's time
1480,1500,to harden it who when you get high carbon steel glowing hot and then cool it down suddenly it becomes harder so after you quench the knife in the snow you then you test it with a file to see if it 's the
1500,1520,right hardness I like it I think it 'll work just fine well I 'm at a good stopping point for tonight and I am exhausted it 's really late so I 'm going to hurry up and get to bed oh my back I 'll see you in the morning we 're going to
1520,1540,finish this knife oh I 'm tired my arms are sore oh oh look how lazy I am it 's 8:40 in the morning and the sun 's up a the days are getting longer finally all right I got a lot to do today we
1540,1560,'re going to stoke up this fire and get going all right I got a couple cinnamon rolls I wrapped up in tin foil we 're going to go and warm those
1560,1580,suckers up got some very Frozen breakfast sausages poured the hot water in my plastic cup I can feel it crack and do all sorts of weird stuff hope you 're okay there cup you 're the only one I
1580,1600,got today I 'm hungry cold and thirsty and this is just hitting the spot it 's a spiced orange herbal tea good try to squeeze another round out of teabag could go for some ketchup or some brown
1600,1620,sauce right now hopefully I thaw these and not burned them little bit of both o a caramel pecan cinnamon roll burned it a little bit right there but it 's still good oh that was good all right I
1620,1640,think it 's time to get to work woo this is cold the Tang 's a little bit wonkier than I would like so I 'm trying to improve it with the file all right that 's about as good as I 'm going to get with these tools now we need some wood for the
1640,1660,handle there 's a contender there we
1660,1680,go I put some water on my wetstone and it froze think I better warm up my wet
1680,1700,stone first
1700,1720,well it 's almost noon I I think I 'm going to start making some lunch look at all this
1720,1740,lovely charcoal it 's nice having a big thing of charcoal to cook over for lunch I 've got a Cornish pasty that I 'm going to bake in the coals it 's a handheld version of a meat pie from
1740,1760,the southwest of
1760,1780,England now we got to set the rivet this is the sketchiest part these are just Quin steel rods and they stick out just a little bit further than the wood and when you smash them with a hammer they 'll Mushroom on the end and that 'll squeeze the wood to the handle and make everything set but if you smash the wood instead
1780,1800,of the metal you 'll split the wood there we oh now we sand it 's
1800,1820,looking pretty good did reasonably well well I baked pretty well except I missed a spot Cornish pasties were a traditional meal for the Cornish miners something they could eat with Dirty Fingers I think that 's very
1820,1840,applicable today got beef carrot and parsnips it 's good oh that was really good got a little bit of cooking oil I want to rub into the handle to protect it but frozen so we 're going to
1840,1860,boil some water here this dead black Spruce is so dry and porous it 's just soaking up the oil it 's not a hand that should be clean this is a
1860,1880,handle that should have ash and soot on
1880,1900,it well it 's not exactly razor sharp but I got an edge on it
1900,1920,oh my back I I 'm going to take a little break and make some dinner for dinner I got some MSE stew that I vacuum sealed and froze just going to throw it in a pot of boiling water and it 'll heat up easy peasy now about
1920,1940,this first rivet in the sheath that 's good all right we 're going to stretch the leather out a little bit
1940,1960,there we go a knife and sheath it 's a sick little piece of equipment there I like it oh looks like we 're just in time
1960,1980,too oh yeah moose stew is done oh that was good ah feels good to have some food in me but uh this project
1980,2000,worked out pretty well but you know what I 've been out here for 3 days and it 's time for me to go home but I 'm going to leave the forge out here definitely think I 'm going to back there I okay keep my Forge out of the
2000,2020,snow and ice all right we 're going to leave the charcoal here I 'm sure I 'll need that when I come back Anvil yeah it 'll be all right I think that 's it for this trip I 'll see you next video if you like that video make sure to check out
2020,2040,the outdoor Boys YouTube channel where we have hundreds of videos just like this and if you want to see our newest Adventures make sure to click subscribe so you 'll get notifications
