start_time,end_time,words
325,330,"down . Forgot . Look at him teabacking . Dude , you 're not killing me . I hope you know that . You 're not"
330,335,"killing me without Vader . This dude probably thinks he 's so good , too . Yeah , boy . Come on ."
335,340,I 'm going to get you in one combo and I 'm going to you .
340,345,Come on . I I can wait here all day .
345,350,Yep . Yeah . There we go . Yeah . Yeah . Look at this house .
350,355,Come here . Come here . Yeah . Come here . Yeah . Yeah . Teaag now . Yeah . Teaag now .
355,360,Teabag now . Yeah . Tea bag now . How you like that tea bag ? Eat that up .
360,365,"Eat that up . Out of pocket for that So I sent him a message and I said , "" How"
365,370,"did that tea bag taste ? "" And he did n't say"
370,375,"nothing back . Oh yeah . He 's angry . Yeah , he 's mad ."
375,380,"You did n't like that message ,"
380,385,huh ? Only got one hit . Really ?
385,390,All right . He 's already at half
395,400,"it Oh , look at that . You got"
400,405,a sliver of health left . Look at you . What are you going to do ? What are you going to do ? Is this
405,410,You suck . I 'm running . Shut
410,415,your ass the up . Thought that was going to hit me .
415,420,Come Captain . In
420,425,"the back of crazy . Oh my god . Look , you do n't even know what you 're doing , bro . You 're just swinging ."
425,430,You keep your legs . Look at
430,435,you . Do
435,440,"you honestly think you 're funny ? So , he just told me lag"
440,445,"switching . Are we like kappas ? Bro , we can all clearly see you have not been"
445,450,"lagging this entire time . Nobody is lag switching you , bro . Since you want to"
450,455,"cheat , I 'm changing the rules . If you want your money back , you have to beat me on this final"
455,460,"round . So , the last character I got"
460,465,is Yoda . And guess who he is ?
465,470,Darth Vader . I should
470,475,"quit , but I need the money . He He He He knew this"
475,480,"was this was my last character . That 's why he did this All right . I can win this , though ."
480,485,"I can win this , though . I 'm going to get that money back . I"
485,490,"promise you , bro ."
490,495,Come on .
495,500,"There 's a chokes . All right , let 's start"
510,515,"about . Come on . This This what you wanted , right ? This is what you"
515,520,wanted . Oh my god . Oh my .
520,525,"Yeah . Yeah . Bunch . Oh , two hits . Yeah . Come"
525,530,here . Come Jenn . Yeah . All right . All right . You might have a choke . Let me chill . Let me
530,535,shield . Let me shove again . I got to be shield . Let me shove again . I got to be
540,545,"here . Oh yeah . I 'm going still be aggressive . Okay , we"
545,550,'ll get rid of
550,555,"this . You pop this race . Look , I guarantee you he has cards on . I guarantee it . Look ,"
555,560,"when I hit him , look at the shield that pops up . Look at that . You made your own rules just to"
560,565,break them . That 's crazy . And I 'm stoked when I clap you . Wait . No . Wait . Look at
565,570,him . Look at him trying to taunt . Yeah . Yeah . Taunt that . Taunt that .
570,575,"Taunt that . Look at you . Look . Yeah . Yeah . Yeah . Look how low you are . Yo , you"
575,580,'re Yeah . Come here to bring me my money . The game .
580,585,You left the
585,590,game . Oh my
590,595,god . No .
