start_time,end_time,words
460,480,"Grand Canyon . Vesuvius . This thing was ancient . 90 million years meant that this thing had been extinct for a very , very long time.&nbsp ; But that number was significant for another reason . Okay.&nbsp ;"
480,500,"Tsilavo is talking about this moment , right here . When India broke apart from Madagascar.&nbsp ; Because these rocks are 90 million years old,&nbsp ; it makes sense that the volcano might have something to do with this massive separation of continents.&nbsp ; So we went looking for experts who knew more about the breakup of Madagascar and India.&nbsp ;"
500,520,"And we found Joe Meert . A geology professor who ’s written a bunch about the movement and formation of continents.&nbsp ; This was a real crash course on volcanic geology , so I asked our motion designer Matt to help me make this a little bit easier to follow . Madagascar and India happened to be located beneath this really deep -"
520,540,"seated mantle source , they 're called plumes.&nbsp;&nbsp ; When that plume reaches the planet ’s crust , it forms a hot spot . As Madagascar moved over the hotspot , it burned a hole through Madagascar and produced all the volcanics all over the island . As Madagascar ’s continental plate continued to move , those volcanoes were eventually cut off from the"
540,560,"hotspot.&nbsp ; And without a heat source , they cooled and collapsed . And then you 're left with the plumbing system that was underneath that volcano.&nbsp;&nbsp ; So that ’s what we were looking at : the collapsed remnants of a volcano formed by a hotspot that had broken up apart Madagascar and India.&nbsp;&nbsp ; At this point , I had no idea what any of this might have to do with the village we could see on Google"
560,580,"Earth . But right about then , we heard back from another Malagasy expert we ’d emailed . He sent us a link to mindat.org — this is like the Wikipedia of minerals and mines ... … and it had a page about the mountain.&nbsp ; The Ambohiby Massif.&nbsp ; Finally . We knew the name of this"
580,600,"mountain that had been unlabeled on every other map we ’d seen so far.&nbsp ; And we could search for it.&nbsp ; We found maps from 1899 , 1903 , and 1916 , where the Ambohiby was always labeled as a lush forest … … the only one for almost 100 kilometers . That definitely did n’t seem to be the case anymore . But maybe these"
600,620,"old trees were a clue . We kept looking.&nbsp ; And we found old reports . One from 1933 said that at the “ highest part of the massif there is a very open valley , called by the indigenous Andranomangatsiaka , or "" where we find fresh water . "" Water.&nbsp ; Maybe that 's why the"
620,640,"villagers chose to move there . The mountain ’s higher elevation meant it got more moisture , feeding these streams that flowed down the mountain in every direction … &nbsp ; and making the center a perfect place for a village to thrive.&nbsp ; Then we tried to find reports that were a little bit more recent . And on Google Scholar , we found a 2012 paper about"
640,660,"the origins of the Ambohiby.&nbsp ; It covered everything from the geochemistry , to plate tectonics , to microscopic images of its rocks . And it included rock samples taken right next to the crater village . The paper was written by a South African geoscientist named Ndivhuwo Cecilia Mukosi.&nbsp ; And if she took rock samples from right here , when the village"
660,680,"already looked like this , she had to have been in contact with the people living there.&nbsp ; Mukosi was busy doing field research for the next few days.&nbsp;&nbsp ; So in the meantime , we dug deeper into her paper . And it told us what the formation actually was . An alkaline ring complex.&nbsp ; Alkaline refers to the chemistry of the magma.&nbsp ; It ’s the kind of molten rock that appears when"
680,700,"continents break apart , like Madagascar and India did 90 million years ago.&nbsp ; I took this new term , and looked at dozens more across the world . In Sudan , Egypt , Niger , Russia , Namibia , Zimbabwe , The United States . They were everywhere.&nbsp ; A whole planet"
700,720,covered in circles.&nbsp ; The remnants of long extinct volcanoes . I wanted to talk to someone who could tell me why a community of people would want to live on top of an alkaline ring complex.&nbsp ; So I went looking for the most famous researcher of the most famous alkaline ring complex out there . That ’s when this caught my
720,740,"eye.&nbsp ; The Richat Structure.&nbsp;&nbsp ; Also called the Eye of the Sahara.&nbsp ; It ’s an alkaline ring complex in Mauritania surrounded by conspiracy theories . Even on Google Maps , where it ’s littered with comments saying that it 's the site of Atlantis.&nbsp ; And that “ nobody knows what it is!”&nbsp ; But geologist Michel Jébrak does know"
740,760,"what it is . He ’s done tons of research there , and even helped get an illustration of it onto Mauritania ’s currency ."
760,780,"Soil.&nbsp ; Maybe that was why they moved here . This alkaline ring complex , formed when continents broke apart , left behind a valley with remarkably fertile soil.&nbsp ;"
780,800,"There was one last person who might know something about the community living on top of the Ambohiby Complex : Ndivhuwo Cecilia Mukosi , the geoscientist who had studied it . When she was back from doing field research , we spoke ."
800,820,One of the things that really caught us in the first place about this location was the fact that at the crater of the ring complex there is
820,840,what looks like a farm right in the very middle -- do you know what I ’m talking about?&nbsp ;
840,860,"I ’d missed this the whole time.&nbsp ; Mukosi ’s research was published in 2012 . But she had actually visited the Ambohiby five years earlier , in 2007.&nbsp ; Before anyone had moved here in the first place.&nbsp;&nbsp ; So"
860,880,that was it.&nbsp ; We ’d been trying to learn about an incredibly remote village in an incredibly remote part of the country . And the one person who had formally studied it most recently had done so before the village even existed.&nbsp ; We had all this research.&nbsp ; And we were stumped.&nbsp ;
880,900,"But now , the rainy season was over . And we finally had a chance to send Lalie and her crew to make the journey again.&nbsp ; Hi Christopher , we are leaving now . So we are heading to Tsiroanomandidy.&nbsp ; We are now on the way . Lalie brought a whole new team , including Rado Andriamanisa , a"
900,920,"filmmaker who captured scenes as they drove through the Madagascar countryside . Of pineapple vendors … & nbsp;&nbsp ; ... basket weavers … & nbsp ; ... and rice farmers.&nbsp ; We are 1 hour and 45 minutes , approximately , from"
920,940,"Tsiroanomandidy.&nbsp ; Tsiroanomandidy . The closest major city to the Ambohiby . When they made it there , they picked up their final crew member : Johary.&nbsp ; A Tsiroanomandidy local who would be their guide.&nbsp ; Hello !"
940,960,"Hello ! Can you hear me now ? He told me he ’d climbed the Ambohiby many times.&nbsp ; And even wrote his master ’s thesis on its water resources.&nbsp ; But had never been to the village at its center.&nbsp ; Antaniditra . Just 8 kilometers away . From there , they could travel to interview people living"
960,980,on the outskirts of the massif . The crater village 's closest neighbors . The crew asked them what they thought made this place special.&nbsp ;
980,1000,They ’d met the people living closest to the crater village . But climbing all the way up the mountain would take a full day.&nbsp ;
1000,1020,"Early the next morning,&nbsp ; they set off&nbsp ; for one last shot at reaching the village.&nbsp ; What you see behind me , there , this line , there ... It ’s the crater ."
1020,1040,"It ’s like , in the middle of nowhere . It ’s a beautiful nowhere . But still.&nbsp ;"
1040,1060,"Until at last … they arrived.&nbsp ; So we are now approaching the crater . And they saw the village — up close . Full of dozens of houses , livestock … and people.&nbsp ;"
1060,1080,"But as soon as they drove closer , things became tense . Some people in the village think that we are a team of spies , coming to take them guilty for something ."
1080,1100,"We still need to wait . After two and a half hours , one of the towns leaders came to talk.&nbsp ; We finally succeeded to find our facilitator.&nbsp ;"
1100,1120,"More specifically , they migrated from"
1120,1140,"Manandriana , a district in the region of Amoron’i Mania , in the central highlands of Madagascar.&nbsp ; A journey of over 380 kilometers.&nbsp;&nbsp ; Like the majority of people in Amoron’i Mania , the Ambohiby residents are Betsileo.&nbsp ; The third largest of Madagascar ’s 18 main ethnic groups . Meaning they did n't just migrate to a new home – & nbsp ; they"
1140,1160,"also became an ethnic minority.&nbsp ; Now living in a place where the Merina people are the majority . It still was n’t clear why they chose this place in particular , somewhere so remote.&nbsp ; Until they sat down to interview Razafinatiala , one of the village ’s elders ."
1180,1200,And they gave it a name.&nbsp ; Anosibe Ambohiby.&nbsp ; Anosibe Ambohiby.&nbsp ;
1200,1220,"Anosibe Ambohiby — or "" Big Island "" Ambohiby.&nbsp ; So we had an answer about why they lived here.&nbsp ; And why they had traveled all this way to live in a place like"
1220,1240,"this.&nbsp ; It was for the water and it was for the soil.&nbsp ; But more than anything else , it was for space . And it ’s easy to see why.&nbsp ; In the entire district of Tsiroanomandidy , there are just over 49 people per square kilometer.&nbsp ; But in the migrants ’ original home of Manadriana , that density is more than twice as high . And for farmers like"
1240,1260,"them , space to plant , to breed livestock , to build a life is everything . And then the villagers took Lalie and the crew to see what they ’d done with all of that space ."
1260,1280,A massive field of hundreds of lemon and orange trees.&nbsp ; The citrus are a cash crop : fruits grown for the purpose of selling at a market .
1280,1300,"But to sell their produce at a market , they have to transport it down the mountain to Antaniditra . The same difficult journey that Lalie and her team had just done ."
1320,1340,Remoteness was the thing that first fascinated us about this village . And it was a central part of their story.&nbsp ; But it was a story that stretched far beyond this place.&nbsp ; Madagascar has some
1340,1360,of the least developed road networks in the world with just 5 kilometers of road per 100 square kilometers of land.&nbsp ; The majority of Madagascar ’s population lives in rural areas a lot like this one . But only a tiny fraction of that rural population lives within 2 kilometers of a road that ’s usable all year long.&nbsp ; Which means that almost 16 million
1360,1380,"people live essentially unconnected.&nbsp ; Having better , more connected roads means an easier time accessing schools , hospitals , and markets . An easier time building a better life.&nbsp ; Hey , hi Christopher , how are you doing?&nbsp ; We ’ve been to the"
1380,1400,"crater finally . They live in a very , very , very , remote area . Because , this is like the center of the crater.&nbsp ; And the way they live in the middle of the crater and they can sustain themselves … it ’s"
1400,1420,"amazing.&nbsp ; But to access there … it ’s not an easy life.&nbsp ; When I was going through all the footage Lalie 's team sent us after they made it home,&nbsp ; I could n’t stop looking at this perfect match to the first image we saw of the village.&nbsp ; And it struck me … Apart from"
1420,1440,"a few photos … taken with cameras hundreds of kilometers up in the sky ... & nbsp;&nbsp ; … there ’s basically no record of Anosibe Ambohiby anywhere on the internet.&nbsp ; Until right now.&nbsp ; With the internet , we can look at just about any part of the planet.&nbsp ; Some of the places we find might be made up . Or might be surrounded by conspiracy theories instead of facts.&nbsp ;"
1440,1460,"And some we ca n’t learn much about at all without showing up , asking questions and letting the people there tell their story ."
