start_time,end_time,text
745.121,748.829,Or maybe you’re just super excited to have this experience
748.912,753.371,or share with them some cool solution you have for their problem.
753.704,758.412,You get to fill in the blank and decide what you want to accomplish.
759.621,764.079,And this is not about graduating to some higher level of being
764.121,766.454,where you never again feel nervous.
767.371,769.287,"Yeah, I know I haven't."
769.412,772.954,I was feeling it pretty big about 15 minutes ago
774.079,776.496,while getting ready to walk on this stage.
776.871,783.579,"And I am, and probably always will be a recovering perfectionist."
785.037,788.037,That is a well-worn pathway in my brain.
788.579,792.037,"It is there, it exists, it cannot be erased."
792.579,795.329,But now I have this other pathway.
796.162,799.871,"And when big moments like this come up, I get to choose."
800.829,803.579,And that's what I was doing back there in the wings.
803.871,809.787,I was choosing to gently insist on repeating my silent sentence
809.871,812.412,to set myself up for success.
814.204,816.912,What we tell ourselves really matters.
817.996,820.329,We follow our own instructions all day long.
820.454,823.162,Our whole selves are always listening.
824.662,826.912,"So when you notice something isn’t going well,"
826.954,830.162,"or you’re fearing something might not go well in the future,"
830.412,831.871,use this checklist.
833.787,835.704,What am I telling myself?
836.662,838.329,What's being broadcast?
840.121,844.079,Then replace that with a better sentence
844.121,847.371,to help set you up for where you’d like to go.
848.204,852.162,"And most importantly, put it in the script and practice it."
852.246,855.287,Practice it just as much as the words you say out loud.
855.621,859.537,"So if you’re running your intro in the shower three times in a row,"
859.579,863.954,"it would go silent bit, out loud bit, silent, out loud, silent, out loud,"
863.996,866.787,until it is inextricably linked
867.287,870.246,"and it is just a part of your process,"
870.454,873.621,and it is repeatable and reliable.
874.287,876.787,And then it’s just there for you when you need it.
878.704,881.704,"Now, I want to leave you with this final thought."
882.496,883.787,When you’re at home
883.829,886.371,"and you’re practicing some of these techniques,"
886.454,888.496,"like turn up the energy and speak up,"
888.787,891.329,"pause like a boss,"
892.621,894.496,"superhero stance,"
895.329,899.704,"practice with purpose, and your silent sentence,"
900.787,904.246,please know that it might feel uncomfortable at first because it’s new
904.246,905.704,and that is normal.
906.162,909.871,But think back to when I was demonstrating the nervous captain at the top.
909.912,911.662,How did that make you feel?
912.662,916.121,"And then when the confident captain came out, “Oh, what a relief."
916.246,918.954,Now I can just sit back and enjoy the ride.”
919.329,923.079,Remember that feeling of safety you had as an audience member
923.162,925.579,and bring that into your next rehearsal.
925.912,929.037,You can give that gift to your audience.
929.371,934.454,Reach outside your comfort zone to make your audience feel safe
934.621,938.579,by making the choices of a confident captain.
939.079,940.454,And who knows?
941.537,943.162,You might even have fun.
944.829,946.162,Have a great trip.
